subscription_id,customer_id,plan_id,billing_period,seats,discount_pct,start_date,end_date,end_reason,churn_type,churn_reason
SUB-00215-00,CUS-00215,PLN-STARTER,monthly,6,0.06,2023-12-01,2024-01-01,churn,involuntary,Payment failure
SUB-00216-00,CUS-00216,PLN-ENTERPRISE,annual,433,0.2,2023-12-01,2024-01-01,plan_change,,
SUB-00216-01,CUS-00216,PLN-ENTERPRISE,annual,459,0.2,2024-01-01,2024-05-01,plan_change,,
SUB-00216-02,CUS-00216,PLN-ENTERPRISE,annual,488,0.2,2024-05-01,2024-06-01,plan_change,,
SUB-00216-03,CUS-00216,PLN-ENTERPRISE,annual,640,0.2,2024-06-01,2026-04-01,plan_change,,
SUB-00216-04,CUS-00216,PLN-ENTERPRISE,annual,808,0.2,2026-04-01,,,,
SUB-00217-00,CUS-00217,PLN-GROWTH,monthly,44,0.024,2023-12-01,2024-12-01,plan_change,,
SUB-00217-01,CUS-00217,PLN-GROWTH,monthly,54,0.024,2024-12-01,2025-01-01,plan_change,,
SUB-00217-02,CUS-00217,PLN-GROWTH,monthly,72,0.024,2025-01-01,2025-06-01,plan_change,,
SUB-00217-03,CUS-00217,PLN-GROWTH,monthly,85,0.024,2025-06-01,2026-03-01,plan_change,,
SUB-00217-04,CUS-00217,PLN-SCALE,monthly,113,0.024,2026-03-01,2026-05-01,plan_change,,
SUB-00217-05,CUS-00217,PLN-SCALE,monthly,153,0.024,2026-05-01,,,,
SUB-00218-00,CUS-00218,PLN-GROWTH,monthly,20,0.055,2023-12-01,2024-06-01,plan_change,,
SUB-00218-01,CUS-00218,PLN-GROWTH,monthly,23,0.055,2024-06-01,2024-08-01,plan_change,,
SUB-00218-02,CUS-00218,PLN-GROWTH,monthly,32,0.055,2024-08-01,2024-10-01,plan_change,,
SUB-00218-03,CUS-00218,PLN-GROWTH,monthly,25,0.055,2024-10-01,2024-11-01,plan_change,,
SUB-00218-04,CUS-00218,PLN-GROWTH,monthly,35,0.055,2024-11-01,2025-05-01,churn,voluntary,Low adoption
SUB-00219-00,CUS-00219,PLN-SCALE,annual,76,0.212,2023-12-01,2024-05-01,plan_change,,
SUB-00219-01,CUS-00219,PLN-SCALE,annual,93,0.212,2024-05-01,2024-11-01,plan_change,,
SUB-00219-02,CUS-00219,PLN-SCALE,annual,130,0.212,2024-11-01,2025-01-01,plan_change,,
SUB-00219-03,CUS-00219,PLN-SCALE,annual,77,0.212,2025-01-01,2025-03-01,plan_change,,
SUB-00219-04,CUS-00219,PLN-SCALE,annual,111,0.212,2025-03-01,,,,
SUB-00220-00,CUS-00220,PLN-GROWTH,monthly,34,0.046,2023-12-01,2024-01-01,plan_change,,
SUB-00220-01,CUS-00220,PLN-GROWTH,monthly,45,0.046,2024-01-01,2024-02-01,churn,voluntary,Price / budget cuts
SUB-00221-00,CUS-00221,PLN-STARTER,monthly,3,0.001,2023-12-01,2024-02-01,plan_change,,
SUB-00221-01,CUS-00221,PLN-STARTER,monthly,4,0.001,2024-02-01,2024-05-01,churn,voluntary,Missing functionality
SUB-00222-00,CUS-00222,PLN-GROWTH,monthly,42,0.04,2023-12-01,2024-09-01,plan_change,,
SUB-00222-01,CUS-00222,PLN-GROWTH,monthly,55,0.04,2024-09-01,2025-02-01,plan_change,,
SUB-00222-02,CUS-00222,PLN-GROWTH,monthly,65,0.04,2025-02-01,2025-05-01,plan_change,,
SUB-00222-03,CUS-00222,PLN-GROWTH,monthly,50,0.04,2025-05-01,2025-07-01,plan_change,,
SUB-00222-04,CUS-00222,PLN-GROWTH,monthly,61,0.04,2025-07-01,2025-11-01,plan_change,,
SUB-00222-05,CUS-00222,PLN-GROWTH,monthly,88,0.04,2025-11-01,2026-02-01,plan_change,,
SUB-00222-06,CUS-00222,PLN-SCALE,monthly,111,0.04,2026-02-01,,,,
SUB-00223-00,CUS-00223,PLN-GROWTH,monthly,10,0.006,2023-12-01,2024-01-01,plan_change,,
SUB-00223-01,CUS-00223,PLN-GROWTH,monthly,12,0.006,2024-01-01,,,,
SUB-00224-00,CUS-00224,PLN-GROWTH,monthly,14,0.077,2023-12-01,2025-01-01,plan_change,,
SUB-00224-01,CUS-00224,PLN-STARTER,monthly,8,0.077,2025-01-01,2026-01-01,churn,voluntary,Poor support experience
SUB-00225-00,CUS-00225,PLN-GROWTH,monthly,16,0.0,2023-12-01,2025-03-01,plan_change,,
SUB-00225-01,CUS-00225,PLN-GROWTH,monthly,18,0.0,2025-03-01,2026-05-01,plan_change,,
SUB-00225-02,CUS-00225,PLN-GROWTH,monthly,12,0.0,2026-05-01,2026-06-01,plan_change,,
SUB-00225-03,CUS-00225,PLN-GROWTH,monthly,13,0.0,2026-06-01,2026-07-01,plan_change,,
SUB-00225-04,CUS-00225,PLN-GROWTH,monthly,19,0.0,2026-07-01,,,,
SUB-00226-00,CUS-00226,PLN-GROWTH,monthly,21,0.035,2023-12-01,2024-12-01,churn,involuntary,Payment failure
SUB-00227-00,CUS-00227,PLN-GROWTH,monthly,18,0.01,2023-12-01,2024-08-01,plan_change,,
SUB-00227-01,CUS-00227,PLN-GROWTH,monthly,16,0.01,2024-08-01,2024-12-01,churn,voluntary,Price / budget cuts
SUB-00228-00,CUS-00228,PLN-GROWTH,monthly,37,0.079,2023-12-01,2024-08-01,plan_change,,
SUB-00228-01,CUS-00228,PLN-GROWTH,monthly,52,0.079,2024-08-01,2025-05-01,plan_change,,
SUB-00228-02,CUS-00228,PLN-GROWTH,monthly,67,0.079,2025-05-01,2025-08-01,plan_change,,
SUB-00228-03,CUS-00228,PLN-GROWTH,monthly,47,0.079,2025-08-01,2026-07-01,plan_change,,
SUB-00228-04,CUS-00228,PLN-GROWTH,monthly,60,0.079,2026-07-01,,,,
SUB-00229-00,CUS-00229,PLN-GROWTH,annual,11,0.214,2023-12-01,2024-04-01,plan_change,,
SUB-00229-01,CUS-00229,PLN-STARTER,annual,8,0.214,2024-04-01,2025-06-01,plan_change,,
SUB-00229-02,CUS-00229,PLN-STARTER,annual,6,0.214,2025-06-01,2025-09-01,plan_change,,
SUB-00229-03,CUS-00229,PLN-STARTER,annual,8,0.214,2025-09-01,2025-12-01,plan_change,,
SUB-00229-04,CUS-00229,PLN-STARTER,annual,9,0.214,2025-12-01,,,,
SUB-00230-00,CUS-00230,PLN-SCALE,annual,115,0.183,2023-12-01,2024-01-01,plan_change,,
SUB-00230-01,CUS-00230,PLN-SCALE,annual,99,0.183,2024-01-01,2024-05-01,plan_change,,
SUB-00230-02,CUS-00230,PLN-SCALE,annual,55,0.183,2024-05-01,2024-09-01,plan_change,,
SUB-00230-03,CUS-00230,PLN-SCALE,annual,71,0.183,2024-09-01,2024-12-01,churn,voluntary,Switched to competitor
SUB-00231-00,CUS-00231,PLN-STARTER,monthly,3,0.0,2023-12-01,2024-01-01,plan_change,,
SUB-00231-01,CUS-00231,PLN-STARTER,monthly,4,0.0,2024-01-01,2024-04-01,plan_change,,
SUB-00231-02,CUS-00231,PLN-STARTER,monthly,6,0.0,2024-04-01,2024-07-01,plan_change,,
SUB-00231-03,CUS-00231,PLN-STARTER,monthly,5,0.0,2024-07-01,2025-03-01,plan_change,,
SUB-00231-04,CUS-00231,PLN-STARTER,monthly,4,0.0,2025-03-01,2026-01-01,plan_change,,
SUB-00231-05,CUS-00231,PLN-STARTER,monthly,2,0.0,2026-01-01,,,,
SUB-00232-00,CUS-00232,PLN-STARTER,monthly,5,0.027,2023-12-01,2024-04-01,churn,voluntary,Missing functionality
SUB-00233-00,CUS-00233,PLN-STARTER,monthly,13,0.079,2023-12-01,2024-04-01,plan_change,,
SUB-00233-01,CUS-00233,PLN-STARTER,monthly,17,0.079,2024-04-01,2024-06-01,plan_change,,
SUB-00233-02,CUS-00233,PLN-STARTER,monthly,18,0.079,2024-06-01,2024-08-01,plan_change,,
SUB-00233-03,CUS-00233,PLN-STARTER,monthly,22,0.079,2024-08-01,2024-11-01,plan_change,,
SUB-00233-04,CUS-00233,PLN-STARTER,monthly,20,0.079,2024-11-01,2024-12-01,plan_change,,
SUB-00233-05,CUS-00233,PLN-GROWTH,monthly,27,0.079,2024-12-01,2025-01-01,plan_change,,
SUB-00233-06,CUS-00233,PLN-GROWTH,monthly,16,0.079,2025-01-01,2025-04-01,plan_change,,
SUB-00233-07,CUS-00233,PLN-GROWTH,monthly,19,0.079,2025-04-01,,,,
SUB-00234-00,CUS-00234,PLN-STARTER,monthly,3,0.076,2023-12-01,2024-01-01,churn,voluntary,Low adoption
SUB-00235-00,CUS-00235,PLN-GROWTH,monthly,28,0.0,2023-12-01,2024-02-01,churn,voluntary,Poor support experience
SUB-00236-00,CUS-00236,PLN-GROWTH,annual,22,0.179,2024-01-01,2024-07-01,plan_change,,
SUB-00236-01,CUS-00236,PLN-GROWTH,annual,18,0.179,2024-07-01,2025-01-01,churn,voluntary,Company acquired or closed
SUB-00237-00,CUS-00237,PLN-SCALE,monthly,52,0.103,2024-01-01,2025-02-01,plan_change,,
SUB-00237-01,CUS-00237,PLN-SCALE,monthly,46,0.103,2025-02-01,2025-04-01,churn,voluntary,Poor support experience
SUB-00238-00,CUS-00238,PLN-STARTER,monthly,5,0.076,2024-01-01,2024-02-01,plan_change,,
SUB-00238-01,CUS-00238,PLN-STARTER,monthly,6,0.076,2024-02-01,2024-03-01,plan_change,,
SUB-00238-02,CUS-00238,PLN-STARTER,monthly,4,0.076,2024-03-01,2025-09-01,plan_change,,
SUB-00238-03,CUS-00238,PLN-STARTER,monthly,5,0.076,2025-09-01,2026-04-01,plan_change,,
SUB-00238-04,CUS-00238,PLN-STARTER,monthly,6,0.076,2026-04-01,,,,
SUB-00239-00,CUS-00239,PLN-GROWTH,annual,49,0.209,2024-01-01,2025-02-01,plan_change,,
SUB-00239-01,CUS-00239,PLN-GROWTH,annual,62,0.209,2025-02-01,2025-06-01,plan_change,,
SUB-00239-02,CUS-00239,PLN-GROWTH,annual,69,0.209,2025-06-01,2025-10-01,plan_change,,
SUB-00239-03,CUS-00239,PLN-SCALE,annual,97,0.209,2025-10-01,2026-03-01,plan_change,,
SUB-00239-04,CUS-00239,PLN-SCALE,annual,133,0.209,2026-03-01,,,,
SUB-00240-00,CUS-00240,PLN-GROWTH,annual,41,0.142,2024-01-01,2024-04-01,plan_change,,
SUB-00240-01,CUS-00240,PLN-GROWTH,annual,48,0.142,2024-04-01,2024-11-01,plan_change,,
SUB-00240-02,CUS-00240,PLN-GROWTH,annual,60,0.142,2024-11-01,2025-04-01,plan_change,,
SUB-00240-03,CUS-00240,PLN-GROWTH,annual,47,0.142,2025-04-01,,,,
SUB-00241-00,CUS-00241,PLN-STARTER,annual,11,0.091,2024-01-01,2025-01-01,plan_change,,
SUB-00241-01,CUS-00241,PLN-STARTER,annual,16,0.091,2025-01-01,2025-04-01,plan_change,,
SUB-00241-02,CUS-00241,PLN-STARTER,annual,12,0.091,2025-04-01,2026-02-01,plan_change,,
SUB-00241-03,CUS-00241,PLN-STARTER,annual,8,0.091,2026-02-01,2026-06-01,churn,voluntary,Low adoption
SUB-00242-00,CUS-00242,PLN-GROWTH,annual,14,0.114,2024-01-01,2024-04-01,plan_change,,
SUB-00242-01,CUS-00242,PLN-GROWTH,annual,11,0.114,2024-04-01,2024-05-01,plan_change,,
SUB-00242-02,CUS-00242,PLN-GROWTH,annual,14,0.114,2024-05-01,2025-05-01,plan_change,,
SUB-00242-03,CUS-00242,PLN-GROWTH,annual,20,0.114,2025-05-01,,,,
SUB-00243-00,CUS-00243,PLN-GROWTH,annual,15,0.2,2024-01-01,2024-03-01,plan_change,,
SUB-00243-01,CUS-00243,PLN-GROWTH,annual,17,0.2,2024-03-01,2024-12-01,plan_change,,
SUB-00243-02,CUS-00243,PLN-GROWTH,annual,20,0.2,2024-12-01,2025-01-01,plan_change,,
SUB-00243-03,CUS-00243,PLN-GROWTH,annual,27,0.2,2025-01-01,2025-03-01,plan_change,,
SUB-00243-04,CUS-00243,PLN-GROWTH,annual,31,0.2,2025-03-01,2025-10-01,plan_change,,
SUB-00243-05,CUS-00243,PLN-GROWTH,annual,44,0.2,2025-10-01,,,,
SUB-00244-00,CUS-00244,PLN-GROWTH,monthly,12,0.0,2024-01-01,2024-04-01,churn,involuntary,Payment failure
SUB-00245-00,CUS-00245,PLN-STARTER,monthly,8,0.063,2024-01-01,2025-01-01,churn,voluntary,Missing functionality
SUB-00246-00,CUS-00246,PLN-GROWTH,annual,19,0.143,2024-01-01,2024-03-01,plan_change,,
SUB-00246-01,CUS-00246,PLN-GROWTH,annual,22,0.143,2024-03-01,2025-01-01,churn,voluntary,Low adoption
SUB-00247-00,CUS-00247,PLN-SCALE,annual,83,0.191,2024-01-01,2024-07-01,plan_change,,
SUB-00247-01,CUS-00247,PLN-SCALE,annual,96,0.191,2024-07-01,2024-08-01,plan_change,,
SUB-00247-02,CUS-00247,PLN-SCALE,annual,132,0.191,2024-08-01,2025-01-01,churn,voluntary,Price / budget cuts
SUB-00248-00,CUS-00248,PLN-GROWTH,monthly,46,0.062,2024-01-01,2024-06-01,plan_change,,
SUB-00248-01,CUS-00248,PLN-GROWTH,monthly,51,0.062,2024-06-01,2024-10-01,plan_change,,
SUB-00248-02,CUS-00248,PLN-GROWTH,monthly,57,0.062,2024-10-01,2025-09-01,plan_change,,
SUB-00248-03,CUS-00248,PLN-GROWTH,monthly,63,0.062,2025-09-01,2026-01-01,churn,involuntary,Payment failure
SUB-00249-00,CUS-00249,PLN-GROWTH,annual,23,0.156,2024-01-01,2024-11-01,plan_change,,
SUB-00249-01,CUS-00249,PLN-GROWTH,annual,31,0.156,2024-11-01,2025-01-01,churn,voluntary,Poor support experience
SUB-00249-02,CUS-00249,PLN-GROWTH,annual,26,0.156,2025-03-01,2026-06-01,plan_change,,
SUB-00249-03,CUS-00249,PLN-GROWTH,annual,36,0.156,2026-06-01,2026-08-01,plan_change,,
SUB-00249-04,CUS-00249,PLN-GROWTH,annual,39,0.156,2026-08-01,,,,
SUB-00250-00,CUS-00250,PLN-STARTER,monthly,6,0.0,2024-01-01,2024-03-01,plan_change,,
SUB-00250-01,CUS-00250,PLN-STARTER,monthly,5,0.0,2024-03-01,2024-05-01,plan_change,,
SUB-00250-02,CUS-00250,PLN-STARTER,monthly,4,0.0,2024-05-01,2024-11-01,plan_change,,
SUB-00250-03,CUS-00250,PLN-STARTER,monthly,5,0.0,2024-11-01,2024-12-01,churn,voluntary,Switched to competitor
SUB-00251-00,CUS-00251,PLN-GROWTH,monthly,12,0.022,2024-01-01,2024-08-01,plan_change,,
SUB-00251-01,CUS-00251,PLN-GROWTH,monthly,16,0.022,2024-08-01,,,,
SUB-00252-00,CUS-00252,PLN-SCALE,annual,74,0.201,2024-01-01,2024-02-01,churn,involuntary,Payment failure
SUB-00253-00,CUS-00253,PLN-GROWTH,monthly,15,0.069,2024-01-01,2024-12-01,churn,voluntary,Poor support experience
SUB-00254-00,CUS-00254,PLN-STARTER,monthly,5,0.069,2024-01-01,2024-04-01,plan_change,,
SUB-00254-01,CUS-00254,PLN-STARTER,monthly,4,0.069,2024-04-01,2024-08-01,plan_change,,
SUB-00254-02,CUS-00254,PLN-STARTER,monthly,5,0.069,2024-08-01,2025-04-01,churn,voluntary,Low adoption
SUB-00254-03,CUS-00254,PLN-STARTER,monthly,4,0.069,2025-07-01,,,,
SUB-00255-00,CUS-00255,PLN-STARTER,monthly,2,0.039,2024-01-01,2024-09-01,churn,voluntary,Missing functionality
SUB-00256-00,CUS-00256,PLN-GROWTH,monthly,17,0.0,2024-01-01,2024-03-01,churn,voluntary,Switched to competitor
SUB-00257-00,CUS-00257,PLN-STARTER,monthly,4,0.002,2024-01-01,2025-05-01,plan_change,,
SUB-00257-01,CUS-00257,PLN-STARTER,monthly,5,0.002,2025-05-01,,,,
SUB-00258-00,CUS-00258,PLN-STARTER,monthly,4,0.0,2024-01-01,2025-05-01,plan_change,,
SUB-00258-01,CUS-00258,PLN-STARTER,monthly,5,0.0,2025-05-01,2025-07-01,plan_change,,
SUB-00258-02,CUS-00258,PLN-STARTER,monthly,7,0.0,2025-07-01,2025-12-01,plan_change,,
SUB-00258-03,CUS-00258,PLN-STARTER,monthly,9,0.0,2025-12-01,,,,
SUB-00259-00,CUS-00259,PLN-STARTER,monthly,5,0.0,2024-01-01,2024-04-01,plan_change,,
SUB-00259-01,CUS-00259,PLN-STARTER,monthly,7,0.0,2024-04-01,2024-07-01,churn,voluntary,Company acquired or closed
SUB-00259-02,CUS-00259,PLN-STARTER,monthly,5,0.0,2024-11-01,2025-01-01,churn,voluntary,Price / budget cuts
SUB-00260-00,CUS-00260,PLN-GROWTH,monthly,26,0.035,2024-01-01,2025-03-01,plan_change,,
SUB-00260-01,CUS-00260,PLN-GROWTH,monthly,29,0.035,2025-03-01,2025-12-01,churn,voluntary,Missing functionality
SUB-00261-00,CUS-00261,PLN-GROWTH,annual,21,0.138,2024-01-01,2024-05-01,plan_change,,
SUB-00261-01,CUS-00261,PLN-GROWTH,annual,18,0.138,2024-05-01,2024-06-01,plan_change,,
SUB-00261-02,CUS-00261,PLN-GROWTH,annual,24,0.138,2024-06-01,2024-08-01,plan_change,,
SUB-00261-03,CUS-00261,PLN-GROWTH,annual,35,0.138,2024-08-01,2024-10-01,plan_change,,
SUB-00261-04,CUS-00261,PLN-GROWTH,annual,40,0.138,2024-10-01,2024-12-01,plan_change,,
SUB-00261-05,CUS-00261,PLN-GROWTH,annual,27,0.138,2024-12-01,2025-05-01,plan_change,,
SUB-00261-06,CUS-00261,PLN-GROWTH,annual,36,0.138,2025-05-01,,,,
SUB-00262-00,CUS-00262,PLN-STARTER,annual,7,0.139,2024-01-01,2024-11-01,plan_change,,
SUB-00262-01,CUS-00262,PLN-STARTER,annual,9,0.139,2024-11-01,2025-08-01,plan_change,,
SUB-00262-02,CUS-00262,PLN-STARTER,annual,8,0.139,2025-08-01,2026-03-01,plan_change,,
SUB-00262-03,CUS-00262,PLN-STARTER,annual,11,0.139,2026-03-01,,,,
SUB-00263-00,CUS-00263,PLN-GROWTH,monthly,39,0.037,2024-02-01,2024-09-01,churn,voluntary,Low adoption
SUB-00264-00,CUS-00264,PLN-GROWTH,monthly,15,0.0,2024-02-01,2024-09-01,plan_change,,
SUB-00264-01,CUS-00264,PLN-GROWTH,monthly,16,0.0,2024-09-01,2025-02-01,plan_change,,
SUB-00264-02,CUS-00264,PLN-GROWTH,monthly,21,0.0,2025-02-01,2025-07-01,plan_change,,
SUB-00264-03,CUS-00264,PLN-GROWTH,monthly,30,0.0,2025-07-01,2025-08-01,plan_change,,
SUB-00264-04,CUS-00264,PLN-GROWTH,monthly,27,0.0,2025-08-01,,,,
SUB-00265-00,CUS-00265,PLN-STARTER,monthly,12,0.0,2024-02-01,2024-03-01,churn,voluntary,Switched to competitor
SUB-00266-00,CUS-00266,PLN-STARTER,annual,3,0.151,2024-02-01,2025-04-01,plan_change,,
SUB-00266-01,CUS-00266,PLN-STARTER,annual,4,0.151,2025-04-01,2025-09-01,plan_change,,
SUB-00266-02,CUS-00266,PLN-STARTER,annual,5,0.151,2025-09-01,,,,
SUB-00267-00,CUS-00267,PLN-GROWTH,monthly,13,0.099,2024-02-01,2024-04-01,plan_change,,
SUB-00267-01,CUS-00267,PLN-GROWTH,monthly,17,0.099,2024-04-01,2024-05-01,churn,voluntary,Price / budget cuts
SUB-00268-00,CUS-00268,PLN-GROWTH,monthly,31,0.079,2024-02-01,2024-06-01,churn,voluntary,Low adoption
SUB-00269-00,CUS-00269,PLN-STARTER,monthly,11,0.064,2024-02-01,2024-06-01,plan_change,,
SUB-00269-01,CUS-00269,PLN-STARTER,monthly,13,0.064,2024-06-01,2024-08-01,plan_change,,
SUB-00269-02,CUS-00269,PLN-STARTER,monthly,15,0.064,2024-08-01,2025-03-01,plan_change,,
SUB-00269-03,CUS-00269,PLN-STARTER,monthly,16,0.064,2025-03-01,2026-07-01,plan_change,,
SUB-00269-04,CUS-00269,PLN-STARTER,monthly,22,0.064,2026-07-01,,,,
SUB-00270-00,CUS-00270,PLN-SCALE,monthly,60,0.066,2024-02-01,2024-08-01,plan_change,,
SUB-00270-01,CUS-00270,PLN-SCALE,monthly,69,0.066,2024-08-01,2026-02-01,plan_change,,
SUB-00270-02,CUS-00270,PLN-SCALE,monthly,83,0.066,2026-02-01,2026-03-01,plan_change,,
SUB-00270-03,CUS-00270,PLN-SCALE,monthly,89,0.066,2026-03-01,,,,
SUB-00271-00,CUS-00271,PLN-STARTER,monthly,2,0.008,2024-02-01,2024-03-01,churn,voluntary,Low adoption
SUB-00272-00,CUS-00272,PLN-STARTER,monthly,7,0.0,2024-02-01,2025-03-01,plan_change,,
SUB-00272-01,CUS-00272,PLN-STARTER,monthly,5,0.0,2025-03-01,2025-08-01,churn,voluntary,Missing functionality
SUB-00273-00,CUS-00273,PLN-SCALE,annual,123,0.216,2024-02-01,2024-04-01,plan_change,,
SUB-00273-01,CUS-00273,PLN-SCALE,annual,136,0.216,2024-04-01,2024-11-01,plan_change,,
SUB-00273-02,CUS-00273,PLN-SCALE,annual,165,0.216,2024-11-01,2026-01-01,plan_change,,
SUB-00273-03,CUS-00273,PLN-SCALE,annual,176,0.216,2026-01-01,,,,
SUB-00274-00,CUS-00274,PLN-GROWTH,annual,20,0.107,2024-02-01,2024-04-01,plan_change,,
SUB-00274-01,CUS-00274,PLN-GROWTH,annual,24,0.107,2024-04-01,2025-01-01,plan_change,,
SUB-00274-02,CUS-00274,PLN-GROWTH,annual,15,0.107,2025-01-01,2025-12-01,plan_change,,
SUB-00274-03,CUS-00274,PLN-GROWTH,annual,17,0.107,2025-12-01,,,,
SUB-00275-00,CUS-00275,PLN-STARTER,monthly,4,0.054,2024-02-01,2025-02-01,plan_change,,
SUB-00275-01,CUS-00275,PLN-STARTER,monthly,3,0.054,2025-02-01,2025-07-01,plan_change,,
SUB-00275-02,CUS-00275,PLN-STARTER,monthly,2,0.054,2025-07-01,2025-11-01,plan_change,,
SUB-00275-03,CUS-00275,PLN-STARTER,monthly,3,0.054,2025-11-01,,,,
SUB-00276-00,CUS-00276,PLN-GROWTH,monthly,38,0.0,2024-02-01,2024-04-01,plan_change,,
SUB-00276-01,CUS-00276,PLN-GROWTH,monthly,46,0.0,2024-04-01,2025-02-01,plan_change,,
SUB-00276-02,CUS-00276,PLN-GROWTH,monthly,56,0.0,2025-02-01,2025-07-01,plan_change,,
SUB-00276-03,CUS-00276,PLN-GROWTH,monthly,78,0.0,2025-07-01,2026-04-01,plan_change,,
SUB-00276-04,CUS-00276,PLN-SCALE,monthly,107,0.0,2026-04-01,2026-07-01,plan_change,,
SUB-00276-05,CUS-00276,PLN-SCALE,monthly,136,0.0,2026-07-01,,,,
SUB-00277-00,CUS-00277,PLN-GROWTH,monthly,39,0.0,2024-02-01,2024-03-01,plan_change,,
SUB-00277-01,CUS-00277,PLN-GROWTH,monthly,47,0.0,2024-03-01,2024-06-01,churn,voluntary,Switched to competitor
SUB-00278-00,CUS-00278,PLN-STARTER,annual,7,0.177,2024-02-01,2024-10-01,plan_change,,
SUB-00278-01,CUS-00278,PLN-STARTER,annual,8,0.177,2024-10-01,2025-03-01,plan_change,,
SUB-00278-02,CUS-00278,PLN-STARTER,annual,9,0.177,2025-03-01,2025-08-01,plan_change,,
SUB-00278-03,CUS-00278,PLN-STARTER,annual,12,0.177,2025-08-01,2025-09-01,plan_change,,
SUB-00278-04,CUS-00278,PLN-STARTER,annual,7,0.177,2025-09-01,,,,
SUB-00279-00,CUS-00279,PLN-GROWTH,monthly,22,0.0,2024-02-01,2024-03-01,plan_change,,
SUB-00279-01,CUS-00279,PLN-GROWTH,monthly,29,0.0,2024-03-01,2025-02-01,plan_change,,
SUB-00279-02,CUS-00279,PLN-GROWTH,monthly,27,0.0,2025-02-01,2025-04-01,churn,voluntary,Poor support experience
SUB-00280-00,CUS-00280,PLN-SCALE,annual,156,0.185,2024-02-01,2024-07-01,plan_change,,
SUB-00280-01,CUS-00280,PLN-SCALE,annual,212,0.185,2024-07-01,2024-08-01,plan_change,,
SUB-00280-02,CUS-00280,PLN-SCALE,annual,307,0.185,2024-08-01,2026-01-01,plan_change,,
SUB-00280-03,CUS-00280,PLN-SCALE,annual,233,0.185,2026-01-01,,,,
SUB-00281-00,CUS-00281,PLN-STARTER,monthly,12,0.058,2024-02-01,2024-04-01,plan_change,,
SUB-00281-01,CUS-00281,PLN-STARTER,monthly,8,0.058,2024-04-01,2024-06-01,churn,involuntary,Payment failure
SUB-00282-00,CUS-00282,PLN-GROWTH,monthly,44,0.021,2024-02-01,2024-07-01,plan_change,,
SUB-00282-01,CUS-00282,PLN-GROWTH,monthly,59,0.021,2024-07-01,2024-08-01,plan_change,,
SUB-00282-02,CUS-00282,PLN-GROWTH,monthly,75,0.021,2024-08-01,2024-12-01,plan_change,,
SUB-00282-03,CUS-00282,PLN-SCALE,monthly,92,0.021,2024-12-01,2025-05-01,plan_change,,
SUB-00282-04,CUS-00282,PLN-SCALE,monthly,72,0.021,2025-05-01,2025-07-01,plan_change,,
SUB-00282-05,CUS-00282,PLN-SCALE,monthly,57,0.021,2025-07-01,2025-11-01,plan_change,,
SUB-00282-06,CUS-00282,PLN-SCALE,monthly,72,0.021,2025-11-01,2026-04-01,plan_change,,
SUB-00282-07,CUS-00282,PLN-SCALE,monthly,51,0.021,2026-04-01,2026-05-01,plan_change,,
SUB-00282-08,CUS-00282,PLN-SCALE,monthly,70,0.021,2026-05-01,,,,
SUB-00283-00,CUS-00283,PLN-GROWTH,monthly,14,0.076,2024-02-01,2024-12-01,churn,voluntary,Low adoption
SUB-00283-01,CUS-00283,PLN-GROWTH,monthly,13,0.076,2025-08-01,2026-04-01,plan_change,,
SUB-00283-02,CUS-00283,PLN-GROWTH,monthly,10,0.076,2026-04-01,,,,
SUB-00284-00,CUS-00284,PLN-GROWTH,monthly,37,0.004,2024-02-01,2024-05-01,plan_change,,
SUB-00284-01,CUS-00284,PLN-GROWTH,monthly,51,0.004,2024-05-01,2024-06-01,plan_change,,
SUB-00284-02,CUS-00284,PLN-GROWTH,monthly,68,0.004,2024-06-01,2024-11-01,plan_change,,
SUB-00284-03,CUS-00284,PLN-GROWTH,monthly,75,0.004,2024-11-01,2025-02-01,plan_change,,
SUB-00284-04,CUS-00284,PLN-SCALE,monthly,103,0.004,2025-02-01,2026-06-01,churn,involuntary,Payment failure
SUB-00285-00,CUS-00285,PLN-SCALE,annual,94,0.161,2024-02-01,2025-03-01,plan_change,,
SUB-00285-01,CUS-00285,PLN-SCALE,annual,109,0.161,2025-03-01,,,,
SUB-00286-00,CUS-00286,PLN-GROWTH,monthly,32,0.0,2024-03-01,2024-05-01,churn,voluntary,Switched to competitor
SUB-00287-00,CUS-00287,PLN-SCALE,annual,117,0.162,2024-03-01,2024-06-01,plan_change,,
SUB-00287-01,CUS-00287,PLN-SCALE,annual,160,0.162,2024-06-01,2024-08-01,plan_change,,
SUB-00287-02,CUS-00287,PLN-SCALE,annual,201,0.162,2024-08-01,2024-09-01,plan_change,,
SUB-00287-03,CUS-00287,PLN-SCALE,annual,164,0.162,2024-09-01,2024-10-01,plan_change,,
SUB-00287-04,CUS-00287,PLN-SCALE,annual,115,0.162,2024-10-01,2025-01-01,plan_change,,
SUB-00287-05,CUS-00287,PLN-SCALE,annual,123,0.162,2025-01-01,2025-02-01,plan_change,,
SUB-00287-06,CUS-00287,PLN-SCALE,annual,157,0.162,2025-02-01,2025-03-01,plan_change,,
SUB-00287-07,CUS-00287,PLN-SCALE,annual,170,0.162,2025-03-01,2025-11-01,plan_change,,
SUB-00287-08,CUS-00287,PLN-SCALE,annual,222,0.162,2025-11-01,2026-07-01,plan_change,,
