customer_id,month,licensed_seats,active_users,sessions,feature_adoption_score,support_tickets,csat_score
CUS-00255,2024-03-01,2,1,13,79.4,4,4.04
CUS-00255,2024-04-01,2,1,16,67.7,0,4.25
CUS-00255,2024-05-01,2,1,20,67.1,1,3.85
CUS-00255,2024-06-01,2,1,22,67.1,3,4.14
CUS-00255,2024-07-01,2,1,31,57.2,3,3.52
CUS-00255,2024-08-01,2,1,29,61.4,3,4.03
CUS-00256,2024-01-01,17,12,148,71.6,0,4.09
CUS-00256,2024-02-01,17,12,369,79.0,1,4.35
CUS-00257,2024-01-01,4,3,88,76.3,3,4.14
CUS-00257,2024-02-01,4,3,94,73.9,2,4.54
CUS-00257,2024-03-01,4,3,71,79.0,1,4.66
CUS-00257,2024-04-01,4,3,105,79.2,1,4.69
CUS-00257,2024-05-01,4,3,75,88.0,1,4.48
CUS-00257,2024-06-01,4,3,71,76.6,1,4.77
CUS-00257,2024-07-01,4,3,68,85.0,0,4.87
CUS-00257,2024-08-01,4,3,41,87.2,1,4.67
CUS-00257,2024-09-01,4,4,37,89.5,1,4.43
CUS-00257,2024-10-01,4,4,62,83.8,2,4.23
CUS-00257,2024-11-01,4,3,106,81.2,2,4.33
CUS-00257,2024-12-01,4,3,88,83.9,5,4.16
CUS-00257,2025-01-01,4,4,115,90.5,3,4.72
CUS-00257,2025-02-01,4,4,77,83.6,0,5.0
CUS-00257,2025-03-01,4,4,104,88.5,0,4.54
CUS-00257,2025-04-01,4,4,88,92.4,2,4.66
CUS-00257,2025-05-01,5,4,65,73.3,1,4.58
CUS-00257,2025-06-01,5,4,154,84.9,2,5.0
CUS-00257,2025-07-01,5,4,139,73.2,2,4.86
CUS-00257,2025-08-01,5,4,110,88.8,0,4.43
CUS-00257,2025-09-01,5,4,74,80.2,1,4.87
CUS-00257,2025-10-01,5,5,147,80.8,1,4.81
CUS-00257,2025-11-01,5,5,147,77.7,1,4.79
CUS-00257,2025-12-01,5,5,105,89.6,1,5.0
CUS-00257,2026-01-01,5,5,111,80.2,4,4.44
CUS-00257,2026-02-01,5,5,135,85.7,1,5.0
CUS-00257,2026-03-01,5,5,54,91.2,0,4.68
CUS-00257,2026-04-01,5,5,113,83.2,2,4.4
CUS-00257,2026-05-01,5,5,127,69.5,2,5.0
CUS-00257,2026-06-01,5,5,189,85.9,0,4.74
CUS-00257,2026-07-01,5,5,101,84.8,1,4.97
CUS-00257,2026-08-01,5,5,95,70.6,1,4.55
CUS-00258,2024-01-01,4,3,55,82.1,2,4.41
CUS-00258,2024-02-01,4,3,105,77.6,2,4.84
CUS-00258,2024-03-01,4,3,36,79.4,2,4.45
CUS-00258,2024-04-01,4,3,97,75.7,1,4.26
CUS-00258,2024-05-01,4,3,74,71.7,2,4.38
CUS-00258,2024-06-01,4,3,67,69.5,0,4.41
CUS-00258,2024-07-01,4,3,57,76.7,1,4.37
CUS-00258,2024-08-01,4,3,72,79.8,3,4.13
CUS-00258,2024-09-01,4,3,66,76.7,2,4.78
CUS-00258,2024-10-01,4,3,44,80.2,1,4.66
CUS-00258,2024-11-01,4,3,75,73.6,1,4.75
CUS-00258,2024-12-01,4,3,53,77.1,1,4.17
CUS-00258,2025-01-01,4,4,85,83.0,4,4.43
CUS-00258,2025-02-01,4,4,78,80.6,0,4.65
CUS-00258,2025-03-01,4,4,130,90.6,1,4.87
CUS-00258,2025-04-01,4,4,60,86.0,1,4.92
CUS-00258,2025-05-01,5,5,57,87.6,2,4.74
CUS-00258,2025-06-01,5,5,149,86.5,2,4.5
CUS-00258,2025-07-01,7,7,106,87.7,1,5.0
CUS-00258,2025-08-01,7,7,114,88.8,1,4.84
CUS-00258,2025-09-01,7,7,243,84.8,4,4.53
CUS-00258,2025-10-01,7,7,229,88.1,1,4.56
CUS-00258,2025-11-01,7,7,178,88.6,1,4.67
CUS-00258,2025-12-01,9,9,297,76.8,0,5.0
CUS-00258,2026-01-01,9,9,226,86.7,1,4.73
CUS-00258,2026-02-01,9,9,165,84.7,3,4.45
CUS-00258,2026-03-01,9,8,208,77.8,2,4.44
CUS-00258,2026-04-01,9,8,106,90.9,2,4.37
CUS-00258,2026-05-01,9,8,297,76.1,3,4.99
CUS-00258,2026-06-01,9,9,174,89.4,0,4.32
CUS-00258,2026-07-01,9,9,228,77.2,1,4.04
CUS-00258,2026-08-01,9,8,218,73.6,2,4.75
CUS-00259,2024-01-01,5,4,56,63.5,5,3.78
CUS-00259,2024-02-01,5,3,76,60.1,2,3.83
CUS-00259,2024-03-01,5,3,76,59.4,3,3.66
CUS-00259,2024-04-01,7,5,62,58.7,4,3.57
CUS-00259,2024-05-01,7,5,155,59.8,2,3.87
CUS-00259,2024-06-01,7,5,50,59.0,2,3.93
CUS-00259,2024-11-01,5,4,143,63.3,1,3.96
CUS-00259,2024-12-01,5,4,138,72.4,3,3.79
CUS-00260,2024-01-01,26,17,372,78.5,4,3.76
CUS-00260,2024-02-01,26,17,362,77.2,1,4.32
CUS-00260,2024-03-01,26,16,252,71.6,2,4.04
CUS-00260,2024-04-01,26,16,269,58.9,5,4.41
CUS-00260,2024-05-01,26,16,141,60.2,2,3.79
CUS-00260,2024-06-01,26,15,418,58.0,4,4.28
CUS-00260,2024-07-01,26,14,288,70.1,1,4.14
CUS-00260,2024-08-01,26,15,348,54.3,2,3.79
CUS-00260,2024-09-01,26,15,296,69.7,2,4.24
CUS-00260,2024-10-01,26,15,221,65.9,4,4.43
CUS-00260,2024-11-01,26,15,275,68.9,1,3.9
CUS-00260,2024-12-01,26,15,392,53.5,2,3.87
CUS-00260,2025-01-01,26,15,160,68.4,1,3.63
CUS-00260,2025-02-01,26,16,205,71.6,3,3.85
CUS-00260,2025-03-01,29,19,438,60.9,1,3.91
CUS-00260,2025-04-01,29,21,548,73.7,1,4.43
CUS-00260,2025-05-01,29,21,597,69.5,3,4.33
CUS-00260,2025-06-01,29,21,653,76.8,1,4.78
CUS-00260,2025-07-01,29,21,466,65.1,2,4.3
CUS-00260,2025-08-01,29,20,489,74.8,1,4.46
CUS-00260,2025-09-01,29,20,180,77.4,0,4.15
CUS-00260,2025-10-01,29,19,495,67.5,3,3.85
CUS-00260,2025-11-01,29,19,608,65.4,1,3.99
CUS-00261,2024-01-01,21,16,317,69.5,0,4.21
CUS-00261,2024-02-01,21,14,427,63.9,1,4.07
CUS-00261,2024-03-01,21,14,345,69.8,0,4.47
CUS-00261,2024-04-01,21,14,433,69.2,3,3.67
CUS-00261,2024-05-01,18,12,185,59.7,2,4.16
CUS-00261,2024-06-01,24,13,336,66.9,1,3.87
CUS-00261,2024-07-01,24,12,102,69.9,4,4.08
CUS-00261,2024-08-01,35,19,537,54.0,1,4.12
CUS-00261,2024-09-01,35,19,473,66.5,2,4.27
CUS-00261,2024-10-01,40,24,459,64.5,1,4.35
CUS-00261,2024-11-01,40,26,210,58.7,0,4.13
CUS-00261,2024-12-01,27,19,474,64.4,0,4.11
CUS-00261,2025-01-01,27,20,571,62.0,3,3.94
CUS-00261,2025-02-01,27,20,178,70.7,1,4.4
CUS-00261,2025-03-01,27,20,478,73.1,3,4.2
CUS-00261,2025-04-01,27,20,624,61.4,0,4.24
CUS-00261,2025-05-01,36,28,680,66.2,1,3.84
CUS-00261,2025-06-01,36,28,393,69.8,1,4.19
CUS-00261,2025-07-01,36,28,672,77.3,1,4.86
CUS-00261,2025-08-01,36,27,863,69.3,2,4.48
CUS-00261,2025-09-01,36,26,704,68.9,7,3.79
CUS-00261,2025-10-01,36,28,281,68.9,1,4.04
CUS-00261,2025-11-01,36,26,447,66.9,2,3.76
CUS-00261,2025-12-01,36,26,270,74.7,3,4.16
CUS-00261,2026-01-01,36,26,606,65.8,3,3.85
CUS-00261,2026-02-01,36,25,212,70.8,1,4.08
CUS-00261,2026-03-01,36,27,355,69.4,3,4.33
CUS-00261,2026-04-01,36,27,608,71.5,2,4.16
CUS-00261,2026-05-01,36,28,531,77.9,2,3.76
CUS-00261,2026-06-01,36,30,1043,78.7,0,4.05
CUS-00261,2026-07-01,36,29,1013,71.1,0,4.18
CUS-00261,2026-08-01,36,28,709,71.4,1,4.12
CUS-00262,2024-01-01,7,5,145,80.9,0,5.0
CUS-00262,2024-02-01,7,5,77,83.2,1,4.82
CUS-00262,2024-03-01,7,5,61,80.0,0,4.69
CUS-00262,2024-04-01,7,5,120,80.9,3,4.67
CUS-00262,2024-05-01,7,5,137,74.9,0,4.78
CUS-00262,2024-06-01,7,5,109,83.0,3,4.71
CUS-00262,2024-07-01,7,5,107,77.9,3,4.62
CUS-00262,2024-08-01,7,5,120,84.4,1,4.46
CUS-00262,2024-09-01,7,5,107,80.0,2,4.79
CUS-00262,2024-10-01,7,5,77,70.1,1,4.32
CUS-00262,2024-11-01,9,6,157,69.1,0,4.59
CUS-00262,2024-12-01,9,7,69,82.9,2,4.68
CUS-00262,2025-01-01,9,6,58,79.9,2,4.72
CUS-00262,2025-02-01,9,6,167,81.7,2,4.64
CUS-00262,2025-03-01,9,7,129,84.4,2,5.0
CUS-00262,2025-04-01,9,7,153,79.6,0,4.81
CUS-00262,2025-05-01,9,7,82,81.1,2,4.6
CUS-00262,2025-06-01,9,8,287,81.0,2,4.75
CUS-00262,2025-07-01,9,8,255,80.0,2,4.84
CUS-00262,2025-08-01,8,8,317,100,1,4.58
CUS-00262,2025-09-01,8,8,295,96.7,1,4.72
CUS-00262,2025-10-01,8,7,98,90.6,1,4.82
CUS-00262,2025-11-01,8,7,238,81.5,0,4.92
CUS-00262,2025-12-01,8,7,72,86.8,1,4.98
CUS-00262,2026-01-01,8,7,73,83.4,2,4.59
CUS-00262,2026-02-01,8,7,182,81.0,1,4.7
CUS-00262,2026-03-01,11,10,142,91.7,0,4.64
CUS-00262,2026-04-01,11,9,228,83.5,0,4.95
CUS-00262,2026-05-01,11,10,113,90.6,1,5.0
CUS-00262,2026-06-01,11,10,181,67.8,2,4.28
CUS-00262,2026-07-01,11,11,224,77.0,0,5.0
CUS-00262,2026-08-01,11,11,381,79.7,1,4.64
CUS-00263,2024-02-01,39,22,544,63.8,1,3.72
CUS-00263,2024-03-01,39,23,330,66.7,4,3.54
CUS-00263,2024-04-01,39,21,451,70.5,0,3.8
CUS-00263,2024-05-01,39,19,145,44.5,1,3.85
CUS-00263,2024-06-01,39,15,160,60.9,1,3.91
CUS-00263,2024-07-01,39,16,141,56.1,3,4.25
CUS-00263,2024-08-01,39,14,105,51.5,1,3.99
CUS-00264,2024-02-01,15,10,291,59.9,3,3.81
CUS-00264,2024-03-01,15,11,214,65.1,2,3.83
CUS-00264,2024-04-01,15,11,205,61.8,1,3.98
CUS-00264,2024-05-01,15,11,350,74.4,2,3.83
CUS-00264,2024-06-01,15,11,135,63.7,1,3.86
CUS-00264,2024-07-01,15,12,384,58.8,1,4.11
CUS-00264,2024-08-01,15,12,245,83.2,6,3.64
CUS-00264,2024-09-01,16,14,205,83.8,1,4.24
CUS-00264,2024-10-01,16,13,268,69.8,3,3.87
CUS-00264,2024-11-01,16,13,265,67.1,4,4.34
CUS-00264,2024-12-01,16,13,416,68.5,2,4.05
CUS-00264,2025-01-01,16,13,302,79.1,1,4.39
CUS-00264,2025-02-01,21,16,347,72.8,0,5.0
CUS-00264,2025-03-01,21,15,477,70.0,3,4.29
CUS-00264,2025-04-01,21,15,134,68.5,4,3.93
CUS-00264,2025-05-01,21,17,397,67.8,1,4.23
CUS-00264,2025-06-01,21,17,206,62.4,2,3.41
CUS-00264,2025-07-01,30,26,439,67.8,3,4.48
CUS-00264,2025-08-01,27,22,512,59.8,1,4.09
CUS-00264,2025-09-01,27,22,702,68.0,4,4.05
CUS-00264,2025-10-01,27,24,501,73.6,0,4.41
CUS-00264,2025-11-01,27,24,236,72.0,2,4.36
CUS-00264,2025-12-01,27,24,895,64.1,4,4.04
CUS-00264,2026-01-01,27,24,602,80.1,3,4.15
CUS-00264,2026-02-01,27,25,547,64.9,2,4.28
CUS-00264,2026-03-01,27,25,328,68.0,2,3.92
CUS-00264,2026-04-01,27,24,615,64.8,1,4.07
CUS-00264,2026-05-01,27,25,480,81.3,1,4.44
CUS-00264,2026-06-01,27,26,441,71.0,1,4.65
CUS-00264,2026-07-01,27,27,755,70.4,1,4.07
CUS-00264,2026-08-01,27,27,856,79.3,2,4.24
CUS-00265,2024-02-01,12,7,115,61.5,2,4.03
CUS-00266,2024-02-01,3,2,21,56.1,2,3.98
CUS-00266,2024-03-01,3,2,50,57.1,0,3.81
CUS-00266,2024-04-01,3,2,33,60.3,1,4.92
CUS-00266,2024-05-01,3,2,63,64.8,3,4.09
CUS-00266,2024-06-01,3,2,56,62.5,0,4.67
CUS-00266,2024-07-01,3,2,58,54.8,1,4.03
CUS-00266,2024-08-01,3,2,45,63.6,3,3.46
CUS-00266,2024-09-01,3,2,39,54.8,3,4.47
CUS-00266,2024-10-01,3,2,60,61.3,0,4.31
CUS-00266,2024-11-01,3,2,57,59.7,4,3.61
CUS-00266,2024-12-01,3,2,21,73.9,0,3.91
CUS-00266,2025-01-01,3,2,23,57.5,0,3.67
CUS-00266,2025-02-01,3,2,17,62.6,1,4.3
CUS-00266,2025-03-01,3,2,43,60.0,1,4.1
CUS-00266,2025-04-01,4,2,56,70.0,3,3.69
CUS-00266,2025-05-01,4,2,21,55.4,1,3.91
CUS-00266,2025-06-01,4,2,26,63.5,2,4.11
CUS-00266,2025-07-01,4,2,51,48.2,2,3.36
CUS-00266,2025-08-01,4,2,42,59.5,1,3.76
CUS-00266,2025-09-01,5,2,37,48.6,3,3.82
CUS-00266,2025-10-01,5,2,51,54.3,2,3.74
CUS-00266,2025-11-01,5,2,38,40.5,2,3.8
CUS-00266,2025-12-01,5,2,39,64.1,1,3.8
CUS-00266,2026-01-01,5,2,38,48.3,1,3.57
CUS-00266,2026-02-01,5,2,47,53.6,4,3.2
CUS-00266,2026-03-01,5,2,14,50.4,1,3.77
CUS-00266,2026-04-01,5,1,23,49.3,2,3.94
CUS-00266,2026-05-01,5,1,15,59.2,3,3.11
CUS-00266,2026-06-01,5,1,14,55.6,4,3.46
CUS-00266,2026-07-01,5,1,20,52.5,5,2.9
CUS-00266,2026-08-01,5,1,17,48.0,6,3.38
CUS-00267,2024-02-01,13,7,84,56.9,2,3.42
CUS-00267,2024-03-01,13,8,208,44.2,3,3.73
CUS-00267,2024-04-01,17,10,297,48.4,3,3.38
CUS-00268,2024-02-01,31,21,618,72.5,7,3.61
CUS-00268,2024-03-01,31,22,523,65.9,2,3.86
CUS-00268,2024-04-01,31,20,359,70.9,0,4.2
CUS-00268,2024-05-01,31,22,363,70.8,2,3.79
CUS-00269,2024-02-01,11,7,223,78.1,5,4.09
CUS-00269,2024-03-01,11,7,189,71.8,0,4.08
CUS-00269,2024-04-01,11,7,68,67.9,4,4.07
CUS-00269,2024-05-01,11,6,103,58.5,1,4.25
CUS-00269,2024-06-01,13,9,82,68.6,1,4.15
CUS-00269,2024-07-01,13,8,171,69.6,1,4.54
CUS-00269,2024-08-01,15,10,133,72.1,1,4.09
CUS-00269,2024-09-01,15,10,255,65.9,1,3.53
CUS-00269,2024-10-01,15,9,123,64.1,3,3.65
CUS-00269,2024-11-01,15,10,105,70.9,2,4.46
CUS-00269,2024-12-01,15,11,177,70.6,4,4.15
CUS-00269,2025-01-01,15,10,244,61.7,2,4.24
CUS-00269,2025-02-01,15,10,324,70.6,3,3.7
CUS-00269,2025-03-01,16,11,266,68.9,2,4.7
CUS-00269,2025-04-01,16,11,286,71.6,1,4.12
CUS-00269,2025-05-01,16,11,207,72.7,0,3.91
CUS-00269,2025-06-01,16,11,316,68.5,7,3.48
CUS-00269,2025-07-01,16,12,182,73.6,1,3.98
CUS-00269,2025-08-01,16,11,125,62.8,2,4.37
CUS-00269,2025-09-01,16,12,332,73.2,3,4.51
CUS-00269,2025-10-01,16,12,218,73.1,2,4.43
CUS-00269,2025-11-01,16,13,220,58.9,2,4.18
CUS-00269,2025-12-01,16,13,139,83.5,3,4.3
CUS-00269,2026-01-01,16,14,165,85.4,0,4.22
CUS-00269,2026-02-01,16,14,459,74.4,4,4.38
CUS-00269,2026-03-01,16,15,581,80.4,1,4.5
CUS-00269,2026-04-01,16,14,466,87.9,2,4.7
CUS-00269,2026-05-01,16,15,501,68.8,2,4.57
CUS-00269,2026-06-01,16,14,440,71.6,0,4.89
CUS-00269,2026-07-01,22,19,402,75.1,2,4.28
CUS-00269,2026-08-01,22,19,168,76.1,2,4.78
CUS-00270,2024-02-01,60,35,635,58.6,3,4.0
CUS-00270,2024-03-01,60,35,697,48.0,1,3.98
CUS-00270,2024-04-01,60,36,805,66.6,4,3.57
CUS-00270,2024-05-01,60,35,282,58.0,3,3.31
CUS-00270,2024-06-01,60,39,781,56.7,2,3.6
CUS-00270,2024-07-01,60,43,675,59.1,1,3.94
CUS-00270,2024-08-01,69,52,900,72.5,4,3.44
CUS-00270,2024-09-01,69,51,489,65.2,3,4.23
CUS-00270,2024-10-01,69,52,1092,51.8,2,4.19
CUS-00270,2024-11-01,69,59,1053,69.0,4,3.75
CUS-00270,2024-12-01,69,60,1299,74.8,3,3.82
CUS-00270,2025-01-01,69,63,1557,66.4,3,3.23
CUS-00270,2025-02-01,69,67,2416,75.4,2,3.71
CUS-00270,2025-03-01,69,69,830,73.9,4,4.33
CUS-00270,2025-04-01,69,67,2098,65.7,1,4.36
CUS-00270,2025-05-01,69,64,1128,69.0,0,4.1
CUS-00270,2025-06-01,69,62,859,76.0,3,3.82
CUS-00270,2025-07-01,69,63,1745,72.0,1,4.39
CUS-00270,2025-08-01,69,64,2446,80.1,3,3.97
CUS-00270,2025-09-01,69,65,1013,70.7,3,4.26
CUS-00270,2025-10-01,69,66,1034,75.0,4,4.09
CUS-00270,2025-11-01,69,64,1532,70.9,1,3.65
CUS-00270,2025-12-01,69,68,1314,71.2,2,4.55
CUS-00270,2026-01-01,69,66,2417,76.9,1,4.36
CUS-00270,2026-02-01,83,81,2476,63.4,0,4.26
CUS-00270,2026-03-01,89,87,2559,63.6,2,4.1
CUS-00270,2026-04-01,89,89,1879,75.7,1,4.04
CUS-00270,2026-05-01,89,88,1104,71.4,3,3.81
CUS-00270,2026-06-01,89,86,1884,71.6,1,4.38
CUS-00270,2026-07-01,89,89,2448,65.3,1,3.85
CUS-00270,2026-08-01,89,89,1351,81.3,1,4.33
CUS-00271,2024-02-01,2,1,26,71.4,2,3.72
CUS-00272,2024-02-01,7,5,87,85.5,0,4.82
CUS-00272,2024-03-01,7,4,67,71.6,2,4.38
CUS-00272,2024-04-01,7,4,52,74.0,0,4.4
CUS-00272,2024-05-01,7,4,48,66.0,1,4.61
CUS-00272,2024-06-01,7,4,64,79.9,1,4.08
CUS-00272,2024-07-01,7,3,71,67.4,1,4.69
CUS-00272,2024-08-01,7,3,51,75.1,4,4.24
CUS-00272,2024-09-01,7,2,18,61.4,0,4.16
CUS-00272,2024-10-01,7,2,36,57.4,0,4.17
CUS-00272,2024-11-01,7,2,19,56.7,2,4.27
CUS-00272,2024-12-01,7,1,9,67.9,3,3.45
CUS-00272,2025-01-01,7,1,17,51.6,0,4.18
CUS-00272,2025-02-01,7,1,10,59.8,2,3.6
CUS-00272,2025-03-01,5,1,8,56.1,4,3.97
CUS-00272,2025-04-01,5,1,12,60.3,2,4.72
CUS-00272,2025-05-01,5,1,9,67.0,1,4.13
CUS-00272,2025-06-01,5,1,5,61.1,4,3.69
CUS-00272,2025-07-01,5,1,11,52.2,2,3.79
CUS-00273,2024-02-01,123,94,2626,82.5,1,4.93
CUS-00273,2024-03-01,123,93,937,75.7,1,4.88
CUS-00273,2024-04-01,136,108,3445,94.4,1,4.96
CUS-00273,2024-05-01,136,108,3875,81.6,0,4.77
CUS-00273,2024-06-01,136,111,1009,89.3,0,4.9
CUS-00273,2024-07-01,136,116,1224,85.3,1,4.88
CUS-00273,2024-08-01,136,107,2873,80.1,2,4.86
CUS-00273,2024-09-01,136,101,3257,70.4,1,5.0
CUS-00273,2024-10-01,136,102,2789,87.7,3,5.0
CUS-00273,2024-11-01,165,141,3835,89.5,0,4.61
CUS-00273,2024-12-01,165,149,1385,90.4,2,4.77
CUS-00273,2025-01-01,165,150,4241,89.3,1,4.8
CUS-00273,2025-02-01,165,139,3218,96.9,4,4.71
CUS-00273,2025-03-01,165,142,2356,81.2,0,4.6
CUS-00273,2025-04-01,165,150,5762,95.1,0,5.0
CUS-00273,2025-05-01,165,135,3596,91.3,1,4.51
CUS-00273,2025-06-01,165,142,4377,90.9,1,4.5
CUS-00273,2025-07-01,165,140,1978,79.4,1,4.79
CUS-00273,2025-08-01,165,140,2392,85.7,0,5.0
CUS-00273,2025-09-01,165,137,1882,86.6,0,4.86
CUS-00273,2025-10-01,165,133,1909,95.8,2,4.94
CUS-00273,2025-11-01,165,132,2920,94.3,0,4.73
CUS-00273,2025-12-01,165,126,3233,90.7,1,5.0
CUS-00273,2026-01-01,176,129,2046,90.1,0,4.74
CUS-00273,2026-02-01,176,134,2115,87.3,1,5.0
CUS-00273,2026-03-01,176,138,4283,82.4,2,5.0
CUS-00273,2026-04-01,176,129,3237,84.5,4,4.23
CUS-00273,2026-05-01,176,131,3747,82.8,0,4.65
CUS-00273,2026-06-01,176,138,1514,79.4,2,4.86
CUS-00273,2026-07-01,176,144,3663,83.9,0,5.0
CUS-00273,2026-08-01,176,138,1149,84.2,3,4.74
CUS-00274,2024-02-01,20,13,402,67.9,2,4.06
CUS-00274,2024-03-01,20,15,279,71.9,3,4.2
CUS-00274,2024-04-01,24,17,357,71.7,2,3.9
CUS-00274,2024-05-01,24,17,136,67.8,1,4.54
CUS-00274,2024-06-01,24,16,310,58.4,3,4.32
CUS-00274,2024-07-01,24,17,305,63.8,2,4.46
CUS-00274,2024-08-01,24,15,483,61.5,1,4.04
CUS-00274,2024-09-01,24,15,214,62.2,0,3.97
CUS-00274,2024-10-01,24,14,218,66.3,1,4.35
CUS-00274,2024-11-01,24,15,170,64.2,0,4.22
CUS-00274,2024-12-01,24,15,278,67.8,0,4.31
CUS-00274,2025-01-01,15,10,155,58.7,3,4.32
CUS-00274,2025-02-01,15,11,300,68.0,2,4.43
CUS-00274,2025-03-01,15,11,134,68.7,2,4.3
CUS-00274,2025-04-01,15,10,249,70.1,0,4.21
CUS-00274,2025-05-01,15,10,260,66.5,0,4.53
CUS-00274,2025-06-01,15,10,189,61.9,3,4.22
CUS-00274,2025-07-01,15,10,312,63.3,0,4.43
CUS-00274,2025-08-01,15,9,204,64.0,1,4.24
CUS-00274,2025-09-01,15,9,71,53.9,3,3.53
CUS-00274,2025-10-01,15,8,183,73.6,2,4.3
CUS-00274,2025-11-01,15,8,115,63.6,1,3.86
CUS-00274,2025-12-01,17,8,117,47.6,2,3.99
CUS-00274,2026-01-01,17,8,149,42.3,7,3.27
CUS-00274,2026-02-01,17,7,59,54.6,2,4.03
CUS-00274,2026-03-01,17,8,222,68.3,2,4.1
CUS-00274,2026-04-01,17,8,204,48.7,3,3.86
CUS-00274,2026-05-01,17,7,92,60.4,2,3.96
CUS-00274,2026-06-01,17,7,127,55.1,2,3.6
CUS-00274,2026-07-01,17,6,62,47.7,0,3.83
CUS-00274,2026-08-01,17,6,39,58.3,2,3.96
CUS-00275,2024-02-01,4,3,96,63.3,2,3.73
CUS-00275,2024-03-01,4,3,44,56.1,1,4.7
CUS-00275,2024-04-01,4,2,35,64.4,2,3.68
CUS-00275,2024-05-01,4,2,27,54.6,3,4.36
CUS-00275,2024-06-01,4,2,29,70.4,4,4.0
CUS-00275,2024-07-01,4,3,70,51.0,2,3.89
CUS-00275,2024-08-01,4,3,24,64.2,4,3.66
CUS-00275,2024-09-01,4,3,36,70.2,7,4.0
CUS-00275,2024-10-01,4,3,32,66.1,2,4.02
CUS-00275,2024-11-01,4,3,93,76.5,2,4.19
CUS-00275,2024-12-01,4,3,56,70.8,3,4.27
CUS-00275,2025-01-01,4,3,89,64.9,4,4.12
CUS-00275,2025-02-01,3,2,23,75.9,3,4.13
CUS-00275,2025-03-01,3,2,26,76.7,4,4.22
CUS-00275,2025-04-01,3,2,56,65.1,2,3.96
CUS-00275,2025-05-01,3,2,27,73.7,2,3.97
CUS-00275,2025-06-01,3,3,105,69.5,3,4.21
CUS-00275,2025-07-01,2,2,21,74.2,3,4.09
CUS-00275,2025-08-01,2,2,66,66.1,1,3.84
CUS-00275,2025-09-01,2,2,52,63.6,0,4.43
CUS-00275,2025-10-01,2,2,55,75.1,3,3.54
CUS-00275,2025-11-01,3,3,71,69.4,1,4.34
CUS-00275,2025-12-01,3,3,62,70.0,2,4.35
CUS-00275,2026-01-01,3,3,51,77.8,2,4.61
CUS-00275,2026-02-01,3,3,91,72.7,2,4.26
CUS-00275,2026-03-01,3,3,82,82.5,3,4.72
CUS-00275,2026-04-01,3,3,47,79.3,1,3.97
CUS-00275,2026-05-01,3,3,63,90.6,0,4.49
CUS-00275,2026-06-01,3,3,55,70.9,0,4.67
CUS-00275,2026-07-01,3,3,37,75.4,4,4.13
CUS-00275,2026-08-01,3,3,74,72.9,1,4.4
CUS-00276,2024-02-01,38,26,860,67.5,0,4.38
CUS-00276,2024-03-01,38,26,625,67.8,1,4.31
CUS-00276,2024-04-01,46,32,341,74.5,4,3.57
CUS-00276,2024-05-01,46,32,273,74.4,1,4.33
CUS-00276,2024-06-01,46,35,1195,70.2,3,4.27
CUS-00276,2024-07-01,46,33,949,70.7,1,4.74
CUS-00276,2024-08-01,46,34,304,66.4,2,4.4
CUS-00276,2024-09-01,46,36,585,72.4,1,4.98
CUS-00276,2024-10-01,46,38,1042,75.2,2,3.97
CUS-00276,2024-11-01,46,39,1342,70.3,1,4.27
CUS-00276,2024-12-01,46,37,1065,72.0,1,4.94
CUS-00276,2025-01-01,46,34,816,69.7,0,4.24
CUS-00276,2025-02-01,56,40,1058,73.2,0,4.02
CUS-00276,2025-03-01,56,39,665,75.1,0,4.28
CUS-00276,2025-04-01,56,42,1186,66.5,0,4.38
CUS-00276,2025-05-01,56,43,1246,74.6,1,4.34
CUS-00276,2025-06-01,56,39,1312,75.4,2,4.22
CUS-00276,2025-07-01,78,52,982,77.8,2,4.4
CUS-00276,2025-08-01,78,52,1489,68.1,3,3.95
CUS-00276,2025-09-01,78,50,840,63.9,2,4.08
CUS-00276,2025-10-01,78,49,1517,76.9,4,3.39
CUS-00276,2025-11-01,78,49,734,67.9,2,4.37
CUS-00276,2025-12-01,78,52,851,73.1,3,4.83
CUS-00276,2026-01-01,78,55,1574,61.7,5,4.02
CUS-00276,2026-02-01,78,55,1392,54.8,1,4.4
CUS-00276,2026-03-01,78,55,1313,68.2,2,4.1
CUS-00276,2026-04-01,107,78,1554,71.7,1,4.15
CUS-00276,2026-05-01,107,80,1304,81.0,0,3.83
CUS-00276,2026-06-01,107,82,685,69.1,2,4.53
CUS-00276,2026-07-01,136,98,2034,66.1,1,4.19
CUS-00276,2026-08-01,136,99,909,65.1,4,4.19
CUS-00277,2024-02-01,39,29,678,73.0,2,4.17
CUS-00277,2024-03-01,47,37,956,73.8,0,4.64
CUS-00277,2024-04-01,47,38,1224,78.9,1,4.59
CUS-00277,2024-05-01,47,35,1119,64.7,0,3.96
CUS-00278,2024-02-01,7,4,61,64.7,1,3.98
CUS-00278,2024-03-01,7,5,144,66.8,5,3.81
CUS-00278,2024-04-01,7,4,114,65.6,1,3.92
CUS-00278,2024-05-01,7,4,60,54.8,2,4.11
CUS-00278,2024-06-01,7,4,30,68.6,1,4.01
CUS-00278,2024-07-01,7,4,115,55.8,3,4.27
CUS-00278,2024-08-01,7,4,49,64.2,3,3.92
CUS-00278,2024-09-01,7,4,43,61.5,1,3.52
CUS-00278,2024-10-01,8,5,146,68.9,1,4.18
