order_item_id,order_id,product_id,quantity,unit_price,discount_amount
OI0006848,O0003307,P00173,1,77.82,12.85
OI0006849,O0003308,P00068,1,106.66,0.00
OI0006850,O0003308,P00004,3,33.94,20.55
OI0006851,O0003309,P00070,1,81.65,11.55
OI0006852,O0003310,P00009,1,73.72,0.00
OI0006853,O0003311,P00017,1,27.43,0.00
OI0006854,O0003311,P00160,1,65.82,0.00
OI0006855,O0003311,P00171,1,68.19,0.00
OI0006856,O0003311,P00033,1,44.67,7.48
OI0006857,O0003312,P00144,1,174.00,0.00
OI0006858,O0003312,P00077,1,105.21,0.00
OI0006859,O0003312,P00016,1,54.64,12.34
OI0006860,O0003313,P00023,1,49.85,0.00
OI0006861,O0003313,P00040,1,113.30,0.00
OI0006862,O0003314,P00065,1,94.68,0.00
OI0006863,O0003315,P00151,1,57.14,0.00
OI0006864,O0003315,P00131,2,107.23,26.89
OI0006865,O0003316,P00089,1,337.55,26.16
OI0006866,O0003317,P00049,1,45.89,3.19
OI0006867,O0003317,P00113,1,86.78,19.33
OI0006868,O0003317,P00114,1,111.53,0.00
OI0006869,O0003318,P00166,1,74.32,0.00
OI0006870,O0003318,P00123,1,135.84,0.00
OI0006871,O0003319,P00139,2,53.02,0.00
OI0006872,O0003320,P00133,1,184.72,0.00
OI0006873,O0003321,P00100,1,386.68,0.00
OI0006874,O0003322,P00187,1,164.80,0.00
OI0006875,O0003322,P00049,1,45.89,10.03
OI0006876,O0003322,P00074,1,128.17,0.00
OI0006877,O0003322,P00012,1,88.93,0.00
OI0006878,O0003323,P00025,1,125.94,0.00
OI0006879,O0003323,P00101,1,112.24,34.74
OI0006880,O0003324,P00050,1,116.54,45.84
OI0006881,O0003324,P00063,1,36.53,0.00
OI0006882,O0003324,P00065,1,94.68,15.32
OI0006883,O0003325,P00140,3,50.12,1.49
OI0006884,O0003325,P00136,2,29.59,1.44
OI0006885,O0003326,P00030,1,99.97,6.28
OI0006886,O0003327,P00171,1,68.19,24.23
OI0006887,O0003327,P00149,1,72.73,0.00
OI0006888,O0003327,P00059,1,129.93,0.00
OI0006889,O0003328,P00152,2,28.36,0.00
OI0006890,O0003328,P00147,1,66.12,0.00
OI0006891,O0003329,P00146,2,45.85,24.72
OI0006892,O0003329,P00139,1,53.02,4.41
OI0006893,O0003329,P00157,2,19.98,5.26
OI0006894,O0003330,P00001,3,38.97,1.33
OI0006895,O0003331,P00049,3,45.89,0.00
OI0006896,O0003331,P00056,1,105.15,0.00
OI0006897,O0003331,P00074,1,128.17,0.00
OI0006898,O0003331,P00003,1,32.59,0.00
OI0006899,O0003331,P00072,1,58.95,0.00
OI0006900,O0003332,P00032,1,34.46,0.00
OI0006901,O0003332,P00005,1,51.99,0.00
OI0006902,O0003333,P00135,1,140.35,43.10
OI0006903,O0003334,P00124,1,30.80,7.27
OI0006904,O0003334,P00130,1,206.19,0.00
OI0006905,O0003335,P00059,1,129.93,0.00
OI0006906,O0003335,P00126,1,33.23,0.00
OI0006907,O0003336,P00146,1,45.85,0.00
OI0006908,O0003336,P00179,3,49.48,0.00
OI0006909,O0003337,P00181,1,235.91,0.00
OI0006910,O0003337,P00176,1,169.90,0.00
OI0006911,O0003338,P00042,3,98.30,57.51
OI0006912,O0003338,P00096,1,448.18,233.10
OI0006913,O0003338,P00037,2,116.64,0.00
OI0006914,O0003338,P00019,1,65.52,0.00
OI0006915,O0003339,P00006,2,31.44,0.00
OI0006916,O0003339,P00023,1,49.85,22.86
OI0006917,O0003340,P00136,1,29.59,0.00
OI0006918,O0003340,P00179,1,49.48,10.02
OI0006919,O0003341,P00181,2,235.91,0.00
OI0006920,O0003341,P00083,1,103.49,0.00
OI0006921,O0003342,P00168,1,67.15,0.00
OI0006922,O0003342,P00170,1,216.26,5.58
OI0006923,O0003342,P00077,1,105.21,26.77
OI0006924,O0003342,P00024,1,35.49,0.00
OI0006925,O0003342,P00061,1,44.28,0.00
OI0006926,O0003343,P00003,1,32.59,0.00
OI0006927,O0003343,P00031,1,90.94,0.00
OI0006928,O0003344,P00032,1,34.46,0.00
OI0006929,O0003344,P00078,1,128.93,34.14
OI0006930,O0003345,P00020,1,131.49,0.00
OI0006931,O0003345,P00024,1,35.49,0.00
OI0006932,O0003345,P00036,1,67.23,0.00
OI0006933,O0003346,P00070,1,81.65,23.70
OI0006934,O0003347,P00163,1,39.36,11.36
OI0006935,O0003348,P00099,1,472.93,10.97
OI0006936,O0003349,P00139,1,53.02,6.30
OI0006937,O0003349,P00105,1,393.89,0.00
OI0006938,O0003350,P00163,1,39.36,8.50
OI0006939,O0003350,P00085,1,166.79,0.00
OI0006940,O0003351,P00112,1,172.61,46.38
OI0006941,O0003352,P00078,1,128.93,0.00
OI0006942,O0003353,P00126,1,33.23,0.00
OI0006943,O0003354,P00123,1,135.84,0.00
OI0006944,O0003354,P00021,1,52.72,0.00
OI0006945,O0003355,P00142,1,138.70,0.00
OI0006946,O0003355,P00122,2,54.16,23.68
OI0006947,O0003356,P00100,1,386.68,0.00
OI0006948,O0003356,P00171,3,68.19,41.83
OI0006949,O0003357,P00014,1,87.12,47.92
OI0006950,O0003358,P00045,3,70.92,0.00
OI0006951,O0003358,P00014,2,87.12,0.00
OI0006952,O0003359,P00079,1,67.74,0.00
OI0006953,O0003360,P00052,1,64.55,15.75
OI0006954,O0003360,P00095,1,396.85,54.80
OI0006955,O0003360,P00188,1,166.85,0.00
OI0006956,O0003361,P00167,1,59.63,0.00
OI0006957,O0003361,P00155,1,44.92,0.00
OI0006958,O0003362,P00113,1,86.78,0.00
OI0006959,O0003362,P00061,1,44.28,0.00
OI0006960,O0003363,P00127,1,194.09,55.43
OI0006961,O0003363,P00163,1,39.36,0.00
OI0006962,O0003363,P00084,1,208.44,0.00
OI0006963,O0003363,P00185,1,245.75,0.00
OI0006964,O0003363,P00178,1,226.66,0.00
OI0006965,O0003364,P00184,1,208.78,0.00
OI0006966,O0003365,P00006,1,31.44,0.00
OI0006967,O0003366,P00031,1,90.94,0.00
OI0006968,O0003366,P00021,1,52.72,0.00
OI0006969,O0003366,P00019,1,65.52,0.00
OI0006970,O0003367,P00106,1,104.67,0.00
OI0006971,O0003368,P00140,1,50.12,0.00
OI0006972,O0003368,P00007,3,116.94,93.56
OI0006973,O0003368,P00007,1,116.94,0.00
OI0006974,O0003368,P00134,1,68.67,0.00
OI0006975,O0003369,P00083,2,103.49,62.55
OI0006976,O0003370,P00009,1,73.72,20.80
OI0006977,O0003370,P00133,1,184.72,0.00
OI0006978,O0003370,P00135,1,140.35,0.00
OI0006979,O0003370,P00132,3,68.52,0.00
OI0006980,O0003371,P00182,1,47.86,0.00
OI0006981,O0003372,P00066,1,111.95,14.63
OI0006982,O0003372,P00060,2,139.31,81.44
OI0006983,O0003373,P00092,1,209.32,0.00
OI0006984,O0003374,P00038,1,83.70,26.35
OI0006985,O0003374,P00189,1,180.08,40.86
OI0006986,O0003374,P00065,3,94.68,64.05
OI0006987,O0003374,P00134,2,68.67,6.81
OI0006988,O0003375,P00005,1,51.99,0.00
OI0006989,O0003376,P00017,1,27.43,0.00
OI0006990,O0003376,P00014,1,87.12,0.00
OI0006991,O0003376,P00068,1,106.66,37.35
OI0006992,O0003377,P00004,1,33.94,0.00
OI0006993,O0003378,P00140,1,50.12,9.11
OI0006994,O0003379,P00039,2,25.56,3.18
OI0006995,O0003380,P00047,1,95.89,0.00
OI0006996,O0003381,P00155,1,44.92,0.00
OI0006997,O0003382,P00180,2,219.47,0.00
OI0006998,O0003382,P00079,1,67.74,0.00
OI0006999,O0003383,P00095,1,396.85,0.00
OI0007000,O0003383,P00122,1,54.16,0.00
OI0007001,O0003383,P00101,2,112.24,55.67
OI0007002,O0003384,P00165,1,59.82,2.18
OI0007003,O0003384,P00071,1,122.76,0.00
OI0007004,O0003384,P00060,1,139.31,15.34
OI0007005,O0003384,P00126,1,33.23,0.00
OI0007006,O0003384,P00149,1,72.73,0.00
OI0007007,O0003385,P00010,1,28.00,8.02
OI0007008,O0003386,P00177,2,276.02,136.74
OI0007009,O0003386,P00177,1,276.02,0.00
OI0007010,O0003387,P00014,2,87.12,30.40
OI0007011,O0003387,P00030,1,99.97,14.04
OI0007012,O0003387,P00029,3,116.07,0.00
OI0007013,O0003388,P00046,1,117.17,0.00
OI0007014,O0003389,P00065,1,94.68,0.00
OI0007015,O0003390,P00076,1,83.39,15.14
OI0007016,O0003391,P00077,1,105.21,0.00
OI0007017,O0003391,P00056,1,105.15,0.00
OI0007018,O0003391,P00060,1,139.31,34.97
OI0007019,O0003391,P00146,1,45.85,16.05
OI0007020,O0003392,P00182,1,47.86,11.24
OI0007021,O0003392,P00078,1,128.93,67.69
OI0007022,O0003393,P00085,2,166.79,0.00
OI0007023,O0003393,P00167,1,59.63,0.00
OI0007024,O0003393,P00126,1,33.23,6.19
OI0007025,O0003394,P00070,1,81.65,0.00
OI0007026,O0003394,P00054,1,59.52,0.00
OI0007027,O0003394,P00089,1,337.55,0.00
OI0007028,O0003394,P00080,2,49.77,24.31
OI0007029,O0003395,P00063,1,36.53,0.00
OI0007030,O0003395,P00066,1,111.95,0.00
OI0007031,O0003396,P00098,1,126.60,0.00
OI0007032,O0003397,P00190,1,189.90,0.00
OI0007033,O0003398,P00001,1,38.97,0.00
OI0007034,O0003398,P00008,2,83.50,0.00
OI0007035,O0003398,P00061,1,44.28,0.00
OI0007036,O0003399,P00067,1,78.15,0.00
OI0007037,O0003399,P00066,1,111.95,0.00
OI0007038,O0003400,P00148,1,75.06,0.00
OI0007039,O0003400,P00169,3,50.39,25.99
OI0007040,O0003400,P00039,1,25.56,0.00
OI0007041,O0003400,P00124,1,30.80,4.63
OI0007042,O0003400,P00154,2,38.78,0.00
OI0007043,O0003401,P00093,1,161.57,0.00
OI0007044,O0003402,P00002,1,81.68,0.00
OI0007045,O0003402,P00004,1,33.94,0.00
OI0007046,O0003403,P00070,2,81.65,0.00
OI0007047,O0003403,P00080,1,49.77,4.95
OI0007048,O0003403,P00111,1,166.13,0.00
OI0007049,O0003403,P00122,1,54.16,0.00
OI0007050,O0003404,P00090,1,290.67,0.00
OI0007051,O0003405,P00049,2,45.89,29.36
OI0007052,O0003405,P00012,1,88.93,39.28
OI0007053,O0003406,P00057,3,65.94,0.00
OI0007054,O0003407,P00182,1,47.86,0.00
OI0007055,O0003408,P00153,1,34.78,14.78
OI0007056,O0003408,P00162,4,63.36,0.00
OI0007057,O0003408,P00165,1,59.82,0.00
OI0007058,O0003408,P00121,1,95.77,25.62
OI0007059,O0003408,P00159,1,18.13,0.00
OI0007060,O0003409,P00150,1,59.37,0.00
OI0007061,O0003409,P00148,1,75.06,19.79
OI0007062,O0003410,P00163,1,39.36,0.00
OI0007063,O0003411,P00105,1,393.89,0.00
OI0007064,O0003411,P00093,1,161.57,0.00
OI0007065,O0003411,P00109,1,186.86,0.00
OI0007066,O0003412,P00162,1,63.36,0.00
OI0007067,O0003412,P00094,1,384.95,0.00
OI0007068,O0003413,P00033,1,44.67,0.00
OI0007069,O0003413,P00015,1,66.55,0.00
OI0007070,O0003414,P00050,1,116.54,0.00
OI0007071,O0003414,P00070,3,81.65,61.73
OI0007072,O0003415,P00111,1,166.13,0.00
OI0007073,O0003415,P00180,1,219.47,0.00
OI0007074,O0003416,P00081,1,425.20,0.00
OI0007075,O0003416,P00164,1,55.17,0.00
OI0007076,O0003417,P00169,1,50.39,0.00
OI0007077,O0003418,P00159,1,18.13,0.00
OI0007078,O0003418,P00143,1,21.76,0.00
OI0007079,O0003419,P00052,1,64.55,30.89
OI0007080,O0003419,P00165,1,59.82,10.10
OI0007081,O0003420,P00186,1,272.93,0.00
OI0007082,O0003420,P00161,3,61.46,40.38
OI0007083,O0003421,P00164,1,55.17,0.00
OI0007084,O0003421,P00164,1,55.17,22.27
OI0007085,O0003422,P00127,1,194.09,0.00
OI0007086,O0003422,P00073,1,79.76,0.00
OI0007087,O0003423,P00105,1,393.89,0.00
OI0007088,O0003423,P00110,1,411.22,0.00
OI0007089,O0003423,P00161,1,61.46,0.00
OI0007090,O0003424,P00074,1,128.17,24.53
OI0007091,O0003425,P00012,2,88.93,0.00
OI0007092,O0003425,P00139,1,53.02,0.00
OI0007093,O0003426,P00066,1,111.95,16.73
OI0007094,O0003427,P00098,1,126.60,0.00
OI0007095,O0003428,P00095,1,396.85,52.46
OI0007096,O0003429,P00132,1,68.52,0.00
OI0007097,O0003430,P00129,3,59.96,53.57
OI0007098,O0003430,P00016,1,54.64,0.00
OI0007099,O0003430,P00046,1,117.17,0.00
OI0007100,O0003430,P00004,1,33.94,3.05
OI0007101,O0003431,P00095,1,396.85,86.83
OI0007102,O0003431,P00189,1,180.08,0.00
OI0007103,O0003431,P00101,1,112.24,14.34
OI0007104,O0003431,P00125,1,100.06,0.00
OI0007105,O0003432,P00019,1,65.52,11.95
OI0007106,O0003432,P00120,1,97.95,15.07
OI0007107,O0003433,P00160,1,65.82,28.63
OI0007108,O0003433,P00003,1,32.59,10.07
OI0007109,O0003433,P00062,1,120.05,18.14
OI0007110,O0003434,P00118,1,26.40,0.00
OI0007111,O0003434,P00023,1,49.85,0.00
OI0007112,O0003434,P00069,1,148.15,0.00
OI0007113,O0003434,P00006,2,31.44,0.00
OI0007114,O0003435,P00117,1,134.40,12.00
OI0007115,O0003435,P00045,1,70.92,0.00
OI0007116,O0003435,P00022,1,40.61,0.00
OI0007117,O0003436,P00115,1,110.04,0.00
OI0007118,O0003437,P00129,1,59.96,24.22
OI0007119,O0003437,P00124,1,30.80,1.68
OI0007120,O0003437,P00037,1,116.64,0.00
OI0007121,O0003438,P00144,2,174.00,0.00
OI0007122,O0003438,P00100,2,386.68,425.35
OI0007123,O0003439,P00134,1,68.67,31.50
OI0007124,O0003440,P00117,1,134.40,38.30
OI0007125,O0003440,P00134,1,68.67,0.00
OI0007126,O0003441,P00130,1,206.19,0.00
OI0007127,O0003441,P00154,3,38.78,0.00
OI0007128,O0003441,P00106,1,104.67,0.00
OI0007129,O0003441,P00135,1,140.35,0.00
OI0007130,O0003441,P00032,1,34.46,0.00
OI0007131,O0003442,P00129,1,59.96,0.00
OI0007132,O0003442,P00107,1,109.03,0.00
OI0007133,O0003442,P00129,4,59.96,0.00
OI0007134,O0003443,P00140,1,50.12,0.00
OI0007135,O0003443,P00174,1,211.86,0.00
OI0007136,O0003443,P00067,1,78.15,0.00
OI0007137,O0003444,P00073,1,79.76,0.00
OI0007138,O0003444,P00065,1,94.68,0.00
OI0007139,O0003445,P00120,1,97.95,0.00
OI0007140,O0003446,P00144,1,174.00,0.00
OI0007141,O0003446,P00016,1,54.64,0.00
OI0007142,O0003447,P00166,1,74.32,0.00
OI0007143,O0003447,P00004,1,33.94,0.00
OI0007144,O0003447,P00169,1,50.39,0.00
OI0007145,O0003447,P00069,2,148.15,53.75
OI0007146,O0003447,P00037,2,116.64,0.00
OI0007147,O0003448,P00086,2,263.09,168.75
OI0007148,O0003449,P00024,1,35.49,0.00
OI0007149,O0003450,P00177,2,276.02,219.10
OI0007150,O0003450,P00176,1,169.90,0.00
OI0007151,O0003451,P00049,1,45.89,0.00
OI0007152,O0003452,P00086,1,263.09,0.00
OI0007153,O0003452,P00050,1,116.54,0.00
OI0007154,O0003453,P00075,1,51.74,0.00
OI0007155,O0003453,P00004,2,33.94,0.00
OI0007156,O0003453,P00097,1,260.61,29.74
OI0007157,O0003453,P00075,1,51.74,0.00
OI0007158,O0003454,P00090,1,290.67,0.00
OI0007159,O0003454,P00095,1,396.85,0.00
OI0007160,O0003455,P00026,1,34.19,0.00
OI0007161,O0003455,P00063,1,36.53,0.00
OI0007162,O0003456,P00034,1,41.79,0.00
OI0007163,O0003456,P00036,1,67.23,34.11
OI0007164,O0003457,P00022,1,40.61,0.00
OI0007165,O0003458,P00146,1,45.85,0.00
OI0007166,O0003459,P00073,2,79.76,6.68
OI0007167,O0003460,P00108,1,119.88,0.00
OI0007168,O0003461,P00085,1,166.79,0.00
OI0007169,O0003461,P00188,1,166.85,0.00
OI0007170,O0003461,P00156,1,17.16,0.00
OI0007171,O0003462,P00091,1,437.76,0.00
OI0007172,O0003462,P00124,3,30.80,0.00
OI0007173,O0003462,P00019,1,65.52,0.00
OI0007174,O0003462,P00137,1,31.33,2.21
OI0007175,O0003463,P00115,2,110.04,0.00
OI0007176,O0003463,P00112,1,172.61,0.00
OI0007177,O0003463,P00182,1,47.86,5.52
OI0007178,O0003464,P00004,1,33.94,5.00
OI0007179,O0003465,P00063,2,36.53,0.00
OI0007180,O0003465,P00180,2,219.47,113.55
OI0007181,O0003465,P00177,1,276.02,0.00
OI0007182,O0003466,P00170,1,216.26,0.00
OI0007183,O0003467,P00102,2,243.13,0.00
OI0007184,O0003467,P00041,1,125.23,30.94
OI0007185,O0003468,P00083,1,103.49,0.00
OI0007186,O0003469,P00005,1,51.99,0.00
OI0007187,O0003469,P00052,1,64.55,0.00
OI0007188,O0003469,P00045,1,70.92,0.00
OI0007189,O0003470,P00040,1,113.30,0.00
OI0007190,O0003471,P00094,1,384.95,0.00
OI0007191,O0003471,P00007,1,116.94,0.00
OI0007192,O0003472,P00135,1,140.35,0.00
OI0007193,O0003472,P00025,2,125.94,0.00
OI0007194,O0003473,P00134,2,68.67,0.00
OI0007195,O0003473,P00052,1,64.55,14.26
OI0007196,O0003474,P00128,1,22.27,0.00
OI0007197,O0003474,P00040,1,113.30,11.76
OI0007198,O0003474,P00008,1,83.50,0.00
OI0007199,O0003474,P00007,1,116.94,0.00
OI0007200,O0003475,P00163,1,39.36,0.00
OI0007201,O0003475,P00162,1,63.36,0.00
OI0007202,O0003476,P00145,2,66.69,6.42
OI0007203,O0003476,P00148,1,75.06,0.00
OI0007204,O0003476,P00144,1,174.00,0.00
OI0007205,O0003477,P00169,2,50.39,0.00
OI0007206,O0003478,P00157,1,19.98,0.00
OI0007207,O0003478,P00182,1,47.86,0.00
OI0007208,O0003479,P00147,1,66.12,0.00
OI0007209,O0003480,P00061,1,44.28,0.00
OI0007210,O0003481,P00012,1,88.93,0.00
OI0007211,O0003482,P00007,1,116.94,10.55
OI0007212,O0003482,P00147,1,66.12,7.26
OI0007213,O0003482,P00120,1,97.95,0.00
OI0007214,O0003483,P00012,1,88.93,42.71
OI0007215,O0003484,P00098,1,126.60,0.00
OI0007216,O0003485,P00034,1,41.79,0.00
OI0007217,O0003485,P00019,1,65.52,0.00
OI0007218,O0003486,P00158,1,70.58,17.49
OI0007219,O0003487,P00011,2,133.12,74.07
OI0007220,O0003487,P00145,1,66.69,0.00
OI0007221,O0003487,P00151,1,57.14,0.00
OI0007222,O0003487,P00164,1,55.17,9.52
OI0007223,O0003488,P00075,1,51.74,0.00
OI0007224,O0003489,P00067,1,78.15,0.00
OI0007225,O0003489,P00096,1,448.18,0.00
OI0007226,O0003489,P00069,1,148.15,0.00
OI0007227,O0003490,P00080,1,49.77,4.68
OI0007228,O0003491,P00033,1,44.67,0.00
OI0007229,O0003491,P00075,1,51.74,10.98
OI0007230,O0003492,P00115,1,110.04,0.00
OI0007231,O0003493,P00125,1,100.06,0.00
OI0007232,O0003493,P00066,2,111.95,52.57
OI0007233,O0003493,P00138,1,76.21,0.00
OI0007234,O0003493,P00071,1,122.76,0.00
OI0007235,O0003494,P00120,1,97.95,0.00
OI0007236,O0003494,P00157,1,19.98,7.53
OI0007237,O0003495,P00051,1,43.18,9.40
OI0007238,O0003495,P00029,1,116.07,0.00
OI0007239,O0003495,P00098,1,126.60,0.00
OI0007240,O0003495,P00008,1,83.50,30.96
OI0007241,O0003495,P00069,1,148.15,9.32
OI0007242,O0003496,P00095,2,396.85,0.00
OI0007243,O0003496,P00104,1,175.32,63.82
OI0007244,O0003496,P00105,4,393.89,0.00
OI0007245,O0003496,P00090,1,290.67,48.19
OI0007246,O0003497,P00097,1,260.61,0.00
OI0007247,O0003497,P00086,1,263.09,0.00
OI0007248,O0003498,P00058,1,156.81,0.00
OI0007249,O0003498,P00138,1,76.21,0.00
OI0007250,O0003498,P00089,1,337.55,0.00
OI0007251,O0003499,P00005,1,51.99,0.00
OI0007252,O0003499,P00013,1,66.51,0.00
OI0007253,O0003499,P00113,1,86.78,0.00
OI0007254,O0003500,P00066,1,111.95,0.00
OI0007255,O0003501,P00155,1,44.92,0.00
OI0007256,O0003501,P00166,1,74.32,15.24
OI0007257,O0003502,P00076,1,83.39,0.00
OI0007258,O0003502,P00123,1,135.84,28.27
OI0007259,O0003503,P00101,1,112.24,18.26
OI0007260,O0003503,P00060,1,139.31,0.00
OI0007261,O0003504,P00107,1,109.03,0.00
OI0007262,O0003504,P00096,1,448.18,0.00
OI0007263,O0003504,P00148,1,75.06,0.00
OI0007264,O0003504,P00046,2,117.17,0.00
OI0007265,O0003505,P00038,1,83.70,30.38
OI0007266,O0003505,P00105,1,393.89,0.00
OI0007267,O0003505,P00131,1,107.23,30.50
OI0007268,O0003506,P00053,1,103.71,0.00
OI0007269,O0003507,P00011,1,133.12,24.64
OI0007270,O0003507,P00173,1,77.82,16.02
OI0007271,O0003508,P00097,1,260.61,47.07
OI0007272,O0003508,P00074,1,128.17,0.00
OI0007273,O0003508,P00076,1,83.39,14.74
OI0007274,O0003508,P00049,1,45.89,14.45
OI0007275,O0003508,P00150,1,59.37,0.00
OI0007276,O0003509,P00066,3,111.95,146.80
OI0007277,O0003510,P00012,1,88.93,0.00
OI0007278,O0003510,P00073,2,79.76,87.74
OI0007279,O0003511,P00022,1,40.61,10.42
OI0007280,O0003511,P00163,1,39.36,12.64
OI0007281,O0003511,P00092,1,209.32,0.00
OI0007282,O0003512,P00052,1,64.55,0.00
OI0007283,O0003513,P00052,1,64.55,0.00
OI0007284,O0003513,P00012,1,88.93,0.00
OI0007285,O0003513,P00023,3,49.85,0.00
OI0007286,O0003514,P00179,1,49.48,13.90
OI0007287,O0003514,P00076,1,83.39,0.00
OI0007288,O0003515,P00117,1,134.40,0.00
OI0007289,O0003515,P00177,1,276.02,0.00
OI0007290,O0003516,P00171,1,68.19,8.57
OI0007291,O0003517,P00176,1,169.90,45.04
OI0007292,O0003517,P00082,1,477.87,0.00
OI0007293,O0003518,P00175,1,241.41,24.33
OI0007294,O0003519,P00128,1,22.27,0.00
OI0007295,O0003519,P00157,1,19.98,0.00
OI0007296,O0003520,P00151,1,57.14,0.00
OI0007297,O0003521,P00102,1,243.13,0.00
OI0007298,O0003521,P00175,1,241.41,28.95
OI0007299,O0003522,P00176,1,169.90,74.04
OI0007300,O0003522,P00113,1,86.78,0.00
OI0007301,O0003522,P00064,2,93.30,70.80
OI0007302,O0003523,P00112,1,172.61,67.15
OI0007303,O0003523,P00171,1,68.19,0.00
OI0007304,O0003523,P00186,1,272.93,48.04
OI0007305,O0003524,P00182,1,47.86,0.00
OI0007306,O0003525,P00014,1,87.12,32.78
OI0007307,O0003525,P00147,1,66.12,0.00
OI0007308,O0003525,P00017,1,27.43,0.00
OI0007309,O0003526,P00176,1,169.90,0.00
OI0007310,O0003526,P00132,1,68.52,6.15
OI0007311,O0003527,P00084,1,208.44,0.00
OI0007312,O0003527,P00063,1,36.53,0.00
OI0007313,O0003528,P00176,1,169.90,0.00
OI0007314,O0003528,P00159,1,18.13,0.00
OI0007315,O0003529,P00135,1,140.35,0.00
OI0007316,O0003529,P00111,1,166.13,0.00
OI0007317,O0003530,P00007,1,116.94,0.00
OI0007318,O0003531,P00039,1,25.56,0.00
OI0007319,O0003531,P00145,1,66.69,0.00
OI0007320,O0003531,P00113,1,86.78,0.00
OI0007321,O0003531,P00168,1,67.15,0.00
OI0007322,O0003532,P00017,1,27.43,0.00
OI0007323,O0003532,P00043,1,107.20,0.00
OI0007324,O0003532,P00022,1,40.61,0.00
OI0007325,O0003532,P00127,1,194.09,0.00
OI0007326,O0003532,P00002,1,81.68,17.03
OI0007327,O0003533,P00036,1,67.23,23.99
OI0007328,O0003534,P00047,1,95.89,0.00
OI0007329,O0003535,P00025,1,125.94,0.00
OI0007330,O0003536,P00101,1,112.24,30.59
OI0007331,O0003537,P00190,1,189.90,0.00
OI0007332,O0003537,P00003,1,32.59,1.49
OI0007333,O0003537,P00091,3,437.76,0.00
OI0007334,O0003538,P00123,1,135.84,0.00
OI0007335,O0003538,P00038,1,83.70,0.00
OI0007336,O0003538,P00083,1,103.49,0.00
OI0007337,O0003538,P00171,1,68.19,5.27
OI0007338,O0003539,P00009,2,73.72,0.00
OI0007339,O0003539,P00003,1,32.59,0.00
OI0007340,O0003540,P00170,2,216.26,133.61
OI0007341,O0003540,P00173,1,77.82,0.00
OI0007342,O0003540,P00089,1,337.55,0.00
OI0007343,O0003541,P00061,1,44.28,20.75
OI0007344,O0003542,P00088,1,384.21,0.00
OI0007345,O0003542,P00062,1,120.05,5.61
OI0007346,O0003543,P00076,1,83.39,0.00
OI0007347,O0003543,P00183,1,274.44,0.00
OI0007348,O0003544,P00156,1,17.16,0.00
OI0007349,O0003545,P00060,1,139.31,0.00
OI0007350,O0003546,P00020,1,131.49,0.00
OI0007351,O0003546,P00139,2,53.02,0.00
OI0007352,O0003546,P00178,1,226.66,10.00
OI0007353,O0003547,P00116,1,38.00,6.92
OI0007354,O0003547,P00036,1,67.23,0.00
OI0007355,O0003547,P00138,1,76.21,0.00
OI0007356,O0003547,P00020,1,131.49,0.00
OI0007357,O0003548,P00135,3,140.35,0.00
OI0007358,O0003548,P00001,1,38.97,0.55
OI0007359,O0003548,P00021,1,52.72,6.86
OI0007360,O0003548,P00015,2,66.55,25.34
OI0007361,O0003548,P00024,1,35.49,4.65
OI0007362,O0003549,P00141,1,169.49,0.00
OI0007363,O0003550,P00139,1,53.02,0.00
OI0007364,O0003550,P00125,1,100.06,0.00
OI0007365,O0003551,P00013,1,66.51,8.50
OI0007366,O0003552,P00130,1,206.19,0.00
OI0007367,O0003553,P00068,2,106.66,0.00
OI0007368,O0003553,P00100,1,386.68,0.00
OI0007369,O0003554,P00064,2,93.30,0.00
OI0007370,O0003555,P00101,1,112.24,0.00
OI0007371,O0003556,P00077,1,105.21,4.73
OI0007372,O0003556,P00080,1,49.77,0.00
OI0007373,O0003557,P00124,1,30.80,0.00
OI0007374,O0003557,P00027,1,31.13,0.00
OI0007375,O0003557,P00061,1,44.28,0.00
OI0007376,O0003557,P00087,1,437.19,0.00
OI0007377,O0003558,P00075,1,51.74,0.00
OI0007378,O0003558,P00076,1,83.39,0.00
OI0007379,O0003558,P00061,1,44.28,0.00
OI0007380,O0003558,P00146,3,45.85,0.94
OI0007381,O0003559,P00074,1,128.17,0.00
OI0007382,O0003559,P00042,1,98.30,0.00
OI0007383,O0003560,P00111,2,166.13,0.00
OI0007384,O0003561,P00113,1,86.78,0.00
OI0007385,O0003562,P00185,2,245.75,0.00
OI0007386,O0003562,P00103,3,111.90,0.00
OI0007387,O0003563,P00082,2,477.87,164.48
OI0007388,O0003563,P00023,1,49.85,0.00
OI0007389,O0003564,P00074,1,128.17,0.00
OI0007390,O0003564,P00016,1,54.64,0.00
OI0007391,O0003565,P00009,1,73.72,0.00
OI0007392,O0003566,P00031,1,90.94,0.00
OI0007393,O0003566,P00167,1,59.63,13.58
OI0007394,O0003566,P00164,1,55.17,0.00
OI0007395,O0003566,P00028,1,31.99,0.00
OI0007396,O0003567,P00005,3,51.99,0.00
OI0007397,O0003567,P00092,1,209.32,0.00
OI0007398,O0003568,P00171,1,68.19,0.00
OI0007399,O0003569,P00068,1,106.66,36.29
OI0007400,O0003570,P00051,2,43.18,24.31
OI0007401,O0003570,P00143,1,21.76,0.00
OI0007402,O0003571,P00159,1,18.13,0.00
OI0007403,O0003572,P00113,1,86.78,15.93
OI0007404,O0003572,P00042,1,98.30,0.00
OI0007405,O0003572,P00056,4,105.15,0.00
