spend_date,channel,campaign,spend,impressions,clicks
2024-09-20,Marketplace,Marketplace - Sponsored Listings,25.86,1475,49
2024-09-21,Marketplace,Marketplace - Sponsored Listings,18.62,1249,34
2024-09-22,Marketplace,Marketplace - Sponsored Listings,18.62,2059,30
2024-09-23,Marketplace,Marketplace - Sponsored Listings,25.86,2689,49
2024-09-24,Marketplace,Marketplace - Sponsored Listings,25.86,2232,43
2024-09-25,Marketplace,Marketplace - Sponsored Listings,25.86,2813,42
2024-09-26,Marketplace,Marketplace - Sponsored Listings,25.86,2991,47
2024-09-27,Marketplace,Marketplace - Sponsored Listings,25.86,1743,48
2024-09-28,Marketplace,Marketplace - Sponsored Listings,18.62,1665,31
2024-09-29,Marketplace,Marketplace - Sponsored Listings,18.62,2024,33
2024-09-30,Marketplace,Marketplace - Sponsored Listings,25.86,2952,42
2024-10-01,Organic Search,Organic - SEO Content,7.86,6717,147
2024-10-02,Organic Search,Organic - SEO Content,7.86,9996,164
2024-10-03,Organic Search,Organic - SEO Content,7.86,6531,166
2024-10-04,Organic Search,Organic - SEO Content,7.86,5309,165
2024-10-05,Organic Search,Organic - SEO Content,5.66,8211,119
2024-10-06,Organic Search,Organic - SEO Content,5.66,8687,121
2024-10-07,Organic Search,Organic - SEO Content,7.86,11296,170
2024-10-08,Organic Search,Organic - SEO Content,7.86,7089,159
2024-10-09,Organic Search,Organic - SEO Content,7.86,10725,150
2024-10-10,Organic Search,Organic - SEO Content,7.86,5271,147
2024-10-11,Organic Search,Organic - SEO Content,7.86,6627,144
2024-10-12,Organic Search,Organic - SEO Content,5.66,4275,106
2024-10-13,Organic Search,Organic - SEO Content,5.66,3444,115
2024-10-14,Organic Search,Organic - SEO Content,7.86,5016,150
2024-10-15,Organic Search,Organic - SEO Content,7.86,5051,158
2024-10-16,Organic Search,Organic - SEO Content,7.86,8702,144
2024-10-17,Organic Search,Organic - SEO Content,7.86,7004,156
2024-10-18,Organic Search,Organic - SEO Content,7.86,8448,156
2024-10-19,Organic Search,Organic - SEO Content,5.66,5493,117
2024-10-20,Organic Search,Organic - SEO Content,5.66,7408,123
2024-10-21,Organic Search,Organic - SEO Content,7.86,5108,144
2024-10-22,Organic Search,Organic - SEO Content,7.86,8423,151
2024-10-23,Organic Search,Organic - SEO Content,7.86,9593,156
2024-10-24,Organic Search,Organic - SEO Content,7.86,8390,160
2024-10-25,Organic Search,Organic - SEO Content,7.86,5522,170
2024-10-26,Organic Search,Organic - SEO Content,5.66,3988,104
2024-10-27,Organic Search,Organic - SEO Content,5.66,5725,107
2024-10-28,Organic Search,Organic - SEO Content,7.86,11299,163
2024-10-29,Organic Search,Organic - SEO Content,7.86,8910,146
2024-10-30,Organic Search,Organic - SEO Content,7.86,8828,159
2024-10-31,Organic Search,Organic - SEO Content,7.86,6307,172
2024-10-01,Paid Search,Paid - Brand,29.12,1853,32
2024-10-02,Paid Search,Paid - Brand,29.12,1101,32
2024-10-03,Paid Search,Paid - Brand,29.12,1309,32
2024-10-04,Paid Search,Paid - Brand,29.12,1925,29
2024-10-05,Paid Search,Paid - Brand,20.97,1678,23
2024-10-06,Paid Search,Paid - Brand,20.97,602,20
2024-10-07,Paid Search,Paid - Brand,29.12,1433,32
2024-10-08,Paid Search,Paid - Brand,29.12,1755,32
2024-10-09,Paid Search,Paid - Brand,29.12,2002,32
2024-10-10,Paid Search,Paid - Brand,29.12,1848,33
2024-10-11,Paid Search,Paid - Brand,29.12,2222,32
2024-10-12,Paid Search,Paid - Brand,20.97,963,20
2024-10-13,Paid Search,Paid - Brand,20.97,1248,22
2024-10-14,Paid Search,Paid - Brand,29.12,1660,30
2024-10-15,Paid Search,Paid - Brand,29.12,1559,28
2024-10-16,Paid Search,Paid - Brand,29.12,1581,30
2024-10-17,Paid Search,Paid - Brand,29.12,1164,28
2024-10-18,Paid Search,Paid - Brand,29.12,1951,32
2024-10-19,Paid Search,Paid - Brand,20.97,1463,21
2024-10-20,Paid Search,Paid - Brand,20.97,866,22
2024-10-21,Paid Search,Paid - Brand,29.12,1281,30
2024-10-22,Paid Search,Paid - Brand,29.12,2104,32
2024-10-23,Paid Search,Paid - Brand,29.12,1652,32
2024-10-24,Paid Search,Paid - Brand,29.12,1499,30
2024-10-25,Paid Search,Paid - Brand,29.12,1609,32
2024-10-26,Paid Search,Paid - Brand,20.97,776,21
2024-10-27,Paid Search,Paid - Brand,20.97,1364,21
2024-10-28,Paid Search,Paid - Brand,29.12,1864,32
2024-10-29,Paid Search,Paid - Brand,29.12,887,31
2024-10-30,Paid Search,Paid - Brand,29.12,1499,32
2024-10-31,Paid Search,Paid - Brand,29.12,1310,33
2024-10-01,Paid Search,Paid - Generic,15.33,900,17
2024-10-02,Paid Search,Paid - Generic,15.33,435,14
2024-10-03,Paid Search,Paid - Generic,15.33,513,14
2024-10-04,Paid Search,Paid - Generic,15.33,979,16
2024-10-05,Paid Search,Paid - Generic,11.04,538,10
2024-10-06,Paid Search,Paid - Generic,11.04,591,12
2024-10-07,Paid Search,Paid - Generic,15.33,521,14
2024-10-08,Paid Search,Paid - Generic,15.33,879,17
2024-10-09,Paid Search,Paid - Generic,15.33,909,17
2024-10-10,Paid Search,Paid - Generic,15.33,814,15
2024-10-11,Paid Search,Paid - Generic,15.33,478,16
2024-10-12,Paid Search,Paid - Generic,11.04,882,12
2024-10-13,Paid Search,Paid - Generic,11.04,769,11
2024-10-14,Paid Search,Paid - Generic,15.33,690,17
2024-10-15,Paid Search,Paid - Generic,15.33,876,15
2024-10-16,Paid Search,Paid - Generic,15.33,557,14
2024-10-17,Paid Search,Paid - Generic,15.33,691,17
2024-10-18,Paid Search,Paid - Generic,15.33,882,17
2024-10-19,Paid Search,Paid - Generic,11.04,573,12
2024-10-20,Paid Search,Paid - Generic,11.04,554,12
2024-10-21,Paid Search,Paid - Generic,15.33,847,15
2024-10-22,Paid Search,Paid - Generic,15.33,1222,17
2024-10-23,Paid Search,Paid - Generic,15.33,585,15
2024-10-24,Paid Search,Paid - Generic,15.33,574,14
2024-10-25,Paid Search,Paid - Generic,15.33,432,15
2024-10-26,Paid Search,Paid - Generic,11.04,616,12
2024-10-27,Paid Search,Paid - Generic,11.04,552,10
2024-10-28,Paid Search,Paid - Generic,15.33,707,17
2024-10-29,Paid Search,Paid - Generic,15.33,474,16
2024-10-30,Paid Search,Paid - Generic,15.33,676,14
2024-10-31,Paid Search,Paid - Generic,15.33,845,16
2024-10-01,Paid Search,Paid - Shopping,21.47,978,23
2024-10-02,Paid Search,Paid - Shopping,21.47,742,22
2024-10-03,Paid Search,Paid - Shopping,21.47,908,20
2024-10-04,Paid Search,Paid - Shopping,21.47,701,22
2024-10-05,Paid Search,Paid - Shopping,15.46,774,16
2024-10-06,Paid Search,Paid - Shopping,15.46,728,15
2024-10-07,Paid Search,Paid - Shopping,21.47,642,20
2024-10-08,Paid Search,Paid - Shopping,21.47,882,24
2024-10-09,Paid Search,Paid - Shopping,21.47,824,24
2024-10-10,Paid Search,Paid - Shopping,21.47,691,22
2024-10-11,Paid Search,Paid - Shopping,21.47,900,20
2024-10-12,Paid Search,Paid - Shopping,15.46,429,15
2024-10-13,Paid Search,Paid - Shopping,15.46,666,14
2024-10-14,Paid Search,Paid - Shopping,21.47,830,21
2024-10-15,Paid Search,Paid - Shopping,21.47,1040,21
2024-10-16,Paid Search,Paid - Shopping,21.47,867,24
2024-10-17,Paid Search,Paid - Shopping,21.47,1378,20
2024-10-18,Paid Search,Paid - Shopping,21.47,655,21
2024-10-19,Paid Search,Paid - Shopping,15.46,595,16
2024-10-20,Paid Search,Paid - Shopping,15.46,809,16
2024-10-21,Paid Search,Paid - Shopping,21.47,984,23
2024-10-22,Paid Search,Paid - Shopping,21.47,1351,22
2024-10-23,Paid Search,Paid - Shopping,21.47,1245,21
2024-10-24,Paid Search,Paid - Shopping,21.47,1172,21
2024-10-25,Paid Search,Paid - Shopping,21.47,1456,22
2024-10-26,Paid Search,Paid - Shopping,15.46,879,15
2024-10-27,Paid Search,Paid - Shopping,15.46,1028,17
2024-10-28,Paid Search,Paid - Shopping,21.47,778,22
2024-10-29,Paid Search,Paid - Shopping,21.47,933,24
2024-10-30,Paid Search,Paid - Shopping,21.47,1202,24
2024-10-31,Paid Search,Paid - Shopping,21.47,762,23
2024-10-01,Paid Social,Paid - Prospecting,25.28,4020,63
2024-10-02,Paid Social,Paid - Prospecting,25.28,3917,61
2024-10-03,Paid Social,Paid - Prospecting,25.28,2622,61
2024-10-04,Paid Social,Paid - Prospecting,25.28,3491,57
2024-10-05,Paid Social,Paid - Prospecting,18.20,3227,46
2024-10-06,Paid Social,Paid - Prospecting,18.20,2683,45
2024-10-07,Paid Social,Paid - Prospecting,25.28,2542,64
2024-10-08,Paid Social,Paid - Prospecting,25.28,1773,55
2024-10-09,Paid Social,Paid - Prospecting,25.28,2984,56
2024-10-10,Paid Social,Paid - Prospecting,25.28,1819,60
2024-10-11,Paid Social,Paid - Prospecting,25.28,3700,55
2024-10-12,Paid Social,Paid - Prospecting,18.20,2535,41
2024-10-13,Paid Social,Paid - Prospecting,18.20,1441,40
2024-10-14,Paid Social,Paid - Prospecting,25.28,4055,65
2024-10-15,Paid Social,Paid - Prospecting,25.28,3315,54
2024-10-16,Paid Social,Paid - Prospecting,25.28,3645,54
2024-10-17,Paid Social,Paid - Prospecting,25.28,2137,57
2024-10-18,Paid Social,Paid - Prospecting,25.28,1915,62
2024-10-19,Paid Social,Paid - Prospecting,18.20,2264,42
2024-10-20,Paid Social,Paid - Prospecting,18.20,1360,41
2024-10-21,Paid Social,Paid - Prospecting,25.28,2538,63
2024-10-22,Paid Social,Paid - Prospecting,25.28,4329,61
2024-10-23,Paid Social,Paid - Prospecting,25.28,2868,56
2024-10-24,Paid Social,Paid - Prospecting,25.28,3773,61
2024-10-25,Paid Social,Paid - Prospecting,25.28,2547,56
2024-10-26,Paid Social,Paid - Prospecting,18.20,1545,39
2024-10-27,Paid Social,Paid - Prospecting,18.20,2589,39
2024-10-28,Paid Social,Paid - Prospecting,25.28,1836,59
2024-10-29,Paid Social,Paid - Prospecting,25.28,2215,55
2024-10-30,Paid Social,Paid - Prospecting,25.28,3516,64
2024-10-31,Paid Social,Paid - Prospecting,25.28,2718,58
2024-10-01,Paid Social,Paid - Retargeting,31.55,4512,71
2024-10-02,Paid Social,Paid - Retargeting,31.55,5659,77
2024-10-03,Paid Social,Paid - Retargeting,31.55,4078,68
2024-10-04,Paid Social,Paid - Retargeting,31.55,3047,68
2024-10-05,Paid Social,Paid - Retargeting,22.72,4019,56
2024-10-06,Paid Social,Paid - Retargeting,22.72,3967,54
2024-10-07,Paid Social,Paid - Retargeting,31.55,2267,75
2024-10-08,Paid Social,Paid - Retargeting,31.55,5073,81
2024-10-09,Paid Social,Paid - Retargeting,31.55,5125,70
2024-10-10,Paid Social,Paid - Retargeting,31.55,2986,73
2024-10-11,Paid Social,Paid - Retargeting,31.55,2453,68
2024-10-12,Paid Social,Paid - Retargeting,22.72,2777,59
2024-10-13,Paid Social,Paid - Retargeting,22.72,2788,51
2024-10-14,Paid Social,Paid - Retargeting,31.55,3379,79
2024-10-15,Paid Social,Paid - Retargeting,31.55,2840,76
2024-10-16,Paid Social,Paid - Retargeting,31.55,4093,75
2024-10-17,Paid Social,Paid - Retargeting,31.55,2416,79
2024-10-18,Paid Social,Paid - Retargeting,31.55,5044,72
2024-10-19,Paid Social,Paid - Retargeting,22.72,1830,49
2024-10-20,Paid Social,Paid - Retargeting,22.72,3314,58
2024-10-21,Paid Social,Paid - Retargeting,31.55,3528,80
2024-10-22,Paid Social,Paid - Retargeting,31.55,4526,76
2024-10-23,Paid Social,Paid - Retargeting,31.55,4222,69
2024-10-24,Paid Social,Paid - Retargeting,31.55,4444,77
2024-10-25,Paid Social,Paid - Retargeting,31.55,4873,75
2024-10-26,Paid Social,Paid - Retargeting,22.72,2904,49
2024-10-27,Paid Social,Paid - Retargeting,22.72,3214,56
2024-10-28,Paid Social,Paid - Retargeting,31.55,3581,70
2024-10-29,Paid Social,Paid - Retargeting,31.55,4405,69
2024-10-30,Paid Social,Paid - Retargeting,31.55,2685,72
2024-10-31,Paid Social,Paid - Retargeting,31.55,2293,80
2024-10-01,Paid Social,Paid - Creator,31.55,3652,73
2024-10-02,Paid Social,Paid - Creator,31.55,3334,71
2024-10-03,Paid Social,Paid - Creator,31.55,2721,77
2024-10-04,Paid Social,Paid - Creator,31.55,2852,71
2024-10-05,Paid Social,Paid - Creator,22.71,1451,50
2024-10-06,Paid Social,Paid - Creator,22.71,3331,52
2024-10-07,Paid Social,Paid - Creator,31.55,3125,77
2024-10-08,Paid Social,Paid - Creator,31.55,5665,78
2024-10-09,Paid Social,Paid - Creator,31.55,2848,68
2024-10-10,Paid Social,Paid - Creator,31.55,3832,75
2024-10-11,Paid Social,Paid - Creator,31.55,3343,71
2024-10-12,Paid Social,Paid - Creator,22.71,2330,55
2024-10-13,Paid Social,Paid - Creator,22.71,3301,55
2024-10-14,Paid Social,Paid - Creator,31.55,4261,68
2024-10-15,Paid Social,Paid - Creator,31.55,5210,74
2024-10-16,Paid Social,Paid - Creator,31.55,5978,81
2024-10-17,Paid Social,Paid - Creator,31.55,5561,79
2024-10-18,Paid Social,Paid - Creator,31.55,4630,78
2024-10-19,Paid Social,Paid - Creator,22.71,3078,52
2024-10-20,Paid Social,Paid - Creator,22.71,2146,49
2024-10-21,Paid Social,Paid - Creator,31.55,3160,79
2024-10-22,Paid Social,Paid - Creator,31.55,2299,77
2024-10-23,Paid Social,Paid - Creator,31.55,2796,79
2024-10-24,Paid Social,Paid - Creator,31.55,2586,67
2024-10-25,Paid Social,Paid - Creator,31.55,2643,71
2024-10-26,Paid Social,Paid - Creator,22.71,2618,56
2024-10-27,Paid Social,Paid - Creator,22.71,2880,53
2024-10-28,Paid Social,Paid - Creator,31.55,5039,77
2024-10-29,Paid Social,Paid - Creator,31.55,3356,75
2024-10-30,Paid Social,Paid - Creator,31.55,3035,68
2024-10-31,Paid Social,Paid - Creator,31.55,3994,75
2024-10-01,Affiliate,Affiliate - Cashback,13.69,678,20
2024-10-02,Affiliate,Affiliate - Cashback,13.69,646,20
2024-10-03,Affiliate,Affiliate - Cashback,13.69,1033,19
2024-10-04,Affiliate,Affiliate - Cashback,13.69,643,20
2024-10-05,Affiliate,Affiliate - Cashback,9.86,548,14
2024-10-06,Affiliate,Affiliate - Cashback,9.86,930,13
2024-10-07,Affiliate,Affiliate - Cashback,13.69,1212,18
2024-10-08,Affiliate,Affiliate - Cashback,13.69,707,21
2024-10-09,Affiliate,Affiliate - Cashback,13.69,1460,21
2024-10-10,Affiliate,Affiliate - Cashback,13.69,974,21
2024-10-11,Affiliate,Affiliate - Cashback,13.69,629,21
2024-10-12,Affiliate,Affiliate - Cashback,9.86,493,15
2024-10-13,Affiliate,Affiliate - Cashback,9.86,789,13
2024-10-14,Affiliate,Affiliate - Cashback,13.69,1110,21
2024-10-15,Affiliate,Affiliate - Cashback,13.69,846,18
2024-10-16,Affiliate,Affiliate - Cashback,13.69,748,21
2024-10-17,Affiliate,Affiliate - Cashback,13.69,589,19
2024-10-18,Affiliate,Affiliate - Cashback,13.69,791,20
2024-10-19,Affiliate,Affiliate - Cashback,9.86,492,13
2024-10-20,Affiliate,Affiliate - Cashback,9.86,1087,15
2024-10-21,Affiliate,Affiliate - Cashback,13.69,1281,20
2024-10-22,Affiliate,Affiliate - Cashback,13.69,987,18
2024-10-23,Affiliate,Affiliate - Cashback,13.69,847,19
2024-10-24,Affiliate,Affiliate - Cashback,13.69,778,18
2024-10-25,Affiliate,Affiliate - Cashback,13.69,687,18
2024-10-26,Affiliate,Affiliate - Cashback,9.86,638,15
2024-10-27,Affiliate,Affiliate - Cashback,9.86,723,15
2024-10-28,Affiliate,Affiliate - Cashback,13.69,696,20
2024-10-29,Affiliate,Affiliate - Cashback,13.69,868,19
2024-10-30,Affiliate,Affiliate - Cashback,13.69,1072,21
2024-10-31,Affiliate,Affiliate - Cashback,13.69,1226,20
2024-10-01,Affiliate,Affiliate - Content,18.82,1800,27
2024-10-02,Affiliate,Affiliate - Content,18.82,1876,29
2024-10-03,Affiliate,Affiliate - Content,18.82,1074,25
2024-10-04,Affiliate,Affiliate - Content,18.82,1793,25
2024-10-05,Affiliate,Affiliate - Content,13.55,641,19
2024-10-06,Affiliate,Affiliate - Content,13.55,1300,21
2024-10-07,Affiliate,Affiliate - Content,18.82,1454,28
2024-10-08,Affiliate,Affiliate - Content,18.82,1749,27
2024-10-09,Affiliate,Affiliate - Content,18.82,1615,26
2024-10-10,Affiliate,Affiliate - Content,18.82,1158,29
2024-10-11,Affiliate,Affiliate - Content,18.82,1658,25
2024-10-12,Affiliate,Affiliate - Content,13.55,1290,21
2024-10-13,Affiliate,Affiliate - Content,13.55,1219,19
2024-10-14,Affiliate,Affiliate - Content,18.82,1388,27
2024-10-15,Affiliate,Affiliate - Content,18.82,1832,26
2024-10-16,Affiliate,Affiliate - Content,18.82,1014,27
2024-10-17,Affiliate,Affiliate - Content,18.82,1651,30
2024-10-18,Affiliate,Affiliate - Content,18.82,1037,25
2024-10-19,Affiliate,Affiliate - Content,13.55,654,18
2024-10-20,Affiliate,Affiliate - Content,13.55,1127,21
2024-10-21,Affiliate,Affiliate - Content,18.82,829,29
2024-10-22,Affiliate,Affiliate - Content,18.82,927,25
2024-10-23,Affiliate,Affiliate - Content,18.82,1616,26
2024-10-24,Affiliate,Affiliate - Content,18.82,1475,27
2024-10-25,Affiliate,Affiliate - Content,18.82,972,29
2024-10-26,Affiliate,Affiliate - Content,13.55,1091,20
2024-10-27,Affiliate,Affiliate - Content,13.55,651,21
2024-10-28,Affiliate,Affiliate - Content,18.82,1831,26
2024-10-29,Affiliate,Affiliate - Content,18.82,1473,30
2024-10-30,Affiliate,Affiliate - Content,18.82,1176,29
2024-10-31,Affiliate,Affiliate - Content,18.82,1279,26
2024-10-01,Affiliate,Affiliate - Voucher,27.34,2568,42
2024-10-02,Affiliate,Affiliate - Voucher,27.34,2246,36
2024-10-03,Affiliate,Affiliate - Voucher,27.34,1895,39
2024-10-04,Affiliate,Affiliate - Voucher,27.34,1641,38
2024-10-05,Affiliate,Affiliate - Voucher,19.69,1933,30
2024-10-06,Affiliate,Affiliate - Voucher,19.69,1660,30
2024-10-07,Affiliate,Affiliate - Voucher,27.34,1643,41
2024-10-08,Affiliate,Affiliate - Voucher,27.34,1114,37
2024-10-09,Affiliate,Affiliate - Voucher,27.34,2321,37
2024-10-10,Affiliate,Affiliate - Voucher,27.34,2434,42
2024-10-11,Affiliate,Affiliate - Voucher,27.34,2265,42
2024-10-12,Affiliate,Affiliate - Voucher,19.69,1744,31
2024-10-13,Affiliate,Affiliate - Voucher,19.69,2137,29
2024-10-14,Affiliate,Affiliate - Voucher,27.34,2297,42
2024-10-15,Affiliate,Affiliate - Voucher,27.34,2756,43
2024-10-16,Affiliate,Affiliate - Voucher,27.34,1926,41
2024-10-17,Affiliate,Affiliate - Voucher,27.34,2115,38
2024-10-18,Affiliate,Affiliate - Voucher,27.34,2191,41
2024-10-19,Affiliate,Affiliate - Voucher,19.69,2109,31
2024-10-20,Affiliate,Affiliate - Voucher,19.69,1613,29
2024-10-21,Affiliate,Affiliate - Voucher,27.34,1234,39
2024-10-22,Affiliate,Affiliate - Voucher,27.34,1447,43
2024-10-23,Affiliate,Affiliate - Voucher,27.34,1180,39
2024-10-24,Affiliate,Affiliate - Voucher,27.34,2509,41
2024-10-25,Affiliate,Affiliate - Voucher,27.34,2568,40
2024-10-26,Affiliate,Affiliate - Voucher,19.69,1890,26
2024-10-27,Affiliate,Affiliate - Voucher,19.69,1130,29
2024-10-28,Affiliate,Affiliate - Voucher,27.34,2340,44
2024-10-29,Affiliate,Affiliate - Voucher,27.34,1981,41
2024-10-30,Affiliate,Affiliate - Voucher,27.34,1823,38
2024-10-31,Affiliate,Affiliate - Voucher,27.34,1271,41
2024-10-01,Email & CRM,Email - Lifecycle,4.54,2328,34
2024-10-02,Email & CRM,Email - Lifecycle,4.54,1172,36
2024-10-03,Email & CRM,Email - Lifecycle,4.54,1193,40
2024-10-04,Email & CRM,Email - Lifecycle,4.54,2151,36
2024-10-05,Email & CRM,Email - Lifecycle,3.27,850,29
2024-10-06,Email & CRM,Email - Lifecycle,3.27,1629,29
2024-10-07,Email & CRM,Email - Lifecycle,4.54,1727,35
2024-10-08,Email & CRM,Email - Lifecycle,4.54,2042,36
2024-10-09,Email & CRM,Email - Lifecycle,4.54,2341,39
2024-10-10,Email & CRM,Email - Lifecycle,4.54,2056,35
2024-10-11,Email & CRM,Email - Lifecycle,4.54,1699,36
2024-10-12,Email & CRM,Email - Lifecycle,3.27,929,29
2024-10-13,Email & CRM,Email - Lifecycle,3.27,1154,24
2024-10-14,Email & CRM,Email - Lifecycle,4.54,1051,34
2024-10-15,Email & CRM,Email - Lifecycle,4.54,2557,37
2024-10-16,Email & CRM,Email - Lifecycle,4.54,2789,40
2024-10-17,Email & CRM,Email - Lifecycle,4.54,2643,39
2024-10-18,Email & CRM,Email - Lifecycle,4.54,1549,34
2024-10-19,Email & CRM,Email - Lifecycle,3.27,1309,26
2024-10-20,Email & CRM,Email - Lifecycle,3.27,1025,26
2024-10-21,Email & CRM,Email - Lifecycle,4.54,1427,35
2024-10-22,Email & CRM,Email - Lifecycle,4.54,1355,36
2024-10-23,Email & CRM,Email - Lifecycle,4.54,1918,37
2024-10-24,Email & CRM,Email - Lifecycle,4.54,2769,41
2024-10-25,Email & CRM,Email - Lifecycle,4.54,1466,38
2024-10-26,Email & CRM,Email - Lifecycle,3.27,696,24
2024-10-27,Email & CRM,Email - Lifecycle,3.27,1115,28
2024-10-28,Email & CRM,Email - Lifecycle,4.54,1921,37
2024-10-29,Email & CRM,Email - Lifecycle,4.54,2078,35
2024-10-30,Email & CRM,Email - Lifecycle,4.54,1992,38
2024-10-31,Email & CRM,Email - Lifecycle,4.54,2140,40
2024-10-01,Email & CRM,Email - Winback,5.80,2367,44
2024-10-02,Email & CRM,Email - Winback,5.80,1834,45
2024-10-03,Email & CRM,Email - Winback,5.80,2182,45
2024-10-04,Email & CRM,Email - Winback,5.80,1697,47
2024-10-05,Email & CRM,Email - Winback,4.18,2051,35
2024-10-06,Email & CRM,Email - Winback,4.18,1646,33
2024-10-07,Email & CRM,Email - Winback,5.80,1391,44
2024-10-08,Email & CRM,Email - Winback,5.80,2259,45
2024-10-09,Email & CRM,Email - Winback,5.80,1698,50
2024-10-10,Email & CRM,Email - Winback,5.80,2984,47
2024-10-11,Email & CRM,Email - Winback,5.80,1581,43
2024-10-12,Email & CRM,Email - Winback,4.18,1993,32
2024-10-13,Email & CRM,Email - Winback,4.18,1944,32
2024-10-14,Email & CRM,Email - Winback,5.80,1841,50
2024-10-15,Email & CRM,Email - Winback,5.80,1752,50
2024-10-16,Email & CRM,Email - Winback,5.80,2849,45
2024-10-17,Email & CRM,Email - Winback,5.80,2611,45
2024-10-18,Email & CRM,Email - Winback,5.80,2267,47
2024-10-19,Email & CRM,Email - Winback,4.18,2058,36
2024-10-20,Email & CRM,Email - Winback,4.18,1646,37
2024-10-21,Email & CRM,Email - Winback,5.80,2357,48
2024-10-22,Email & CRM,Email - Winback,5.80,3809,52
2024-10-23,Email & CRM,Email - Winback,5.80,2840,46
