order_id,customer_id,order_date,order_channel,order_sequence,is_shipped,fulfilment_centre,carrier,promised_delivery_date,shipped_date,delivered_date,shipping_fee_charged,shipping_cost,payment_method,promo_code,order_status
O0003948,C002201,2024-10-03,Web,1,1,FC-South,Regional Freight,2024-10-08,2024-10-04,2024-10-08,0.00,6.34,Card,,Delivered
O0003949,C002202,2024-10-03,Marketplace,1,1,FC-South,Swiftline,2024-10-06,2024-10-03,2024-10-15,0.00,6.65,Card,,Delivered
O0003950,C002203,2024-10-05,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0003951,C002204,2024-10-04,Mobile App,1,1,FC-North,Swiftline,2024-10-09,2024-10-05,2024-10-09,0.00,5.96,Card,SEASON20,Delivered
O0003952,C002204,2024-10-14,Marketplace,2,1,FC-North,Swiftline,2024-10-18,2024-10-14,2024-10-17,0.00,13.75,Digital Wallet,FLASH25,Delivered
O0003953,C002205,2024-10-06,Web,1,1,FC-North,Swiftline,2024-10-08,2024-10-06,2024-10-07,0.00,5.30,Card,SEASON20,Delivered
O0003954,C002206,2024-10-05,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0003955,C002207,2024-10-04,Mobile App,1,1,FC-North,Metro Post,2024-10-07,2024-10-05,2024-10-06,0.00,4.06,Card,SAVE15,Delivered
O0003956,C002208,2024-10-04,Web,1,1,FC-Central,Swiftline,2024-10-09,2024-10-05,2024-10-09,0.00,9.58,Digital Wallet,SAVE15,Delivered
O0003957,C002209,2024-10-05,Mobile App,1,1,FC-Central,Regional Freight,2024-10-09,2024-10-06,2024-10-09,0.00,7.59,Card,,Delivered
O0003958,C002209,2024-11-29,Marketplace,2,1,FC-Central,Regional Freight,2024-12-03,2024-11-29,2024-12-03,0.00,3.48,Card,CLEAR40,Delivered
O0003959,C002210,2024-10-07,Mobile App,1,1,FC-South,Swiftline,2024-10-12,2024-10-07,2024-10-12,0.00,5.15,Card,,Delivered
O0003960,C002210,2024-12-02,Mobile App,2,1,FC-South,Metro Post,2024-12-06,2024-12-02,2024-12-05,0.00,6.98,Card,WELCOME10,Delivered
O0003961,C002211,2024-10-03,Marketplace,1,1,FC-South,Regional Freight,2024-10-06,2024-10-04,2024-10-06,0.00,5.00,Gift Card,FLASH25,Delivered
O0003962,C002211,2024-11-09,Marketplace,2,1,FC-South,Swiftline,2024-11-11,2024-11-10,2024-11-11,0.00,5.80,Digital Wallet,SAVE15,Delivered
O0003963,C002212,2024-10-06,Mobile App,1,1,FC-Central,Regional Freight,2024-10-09,2024-10-06,2024-10-09,0.00,7.46,Card,SAVE15,Delivered
O0003964,C002213,2024-10-06,Mobile App,1,1,FC-North,Metro Post,2024-10-09,2024-10-06,2024-10-07,0.00,5.80,Card,SEASON20,Delivered
O0003965,C002214,2024-10-04,Mobile App,1,1,FC-South,Metro Post,2024-10-07,2024-10-04,2024-10-07,0.00,8.51,Digital Wallet,WELCOME10,Delivered
O0003966,C002214,2024-10-19,Mobile App,2,1,FC-South,Swiftline,2024-10-24,2024-10-19,2024-10-23,0.00,8.49,Digital Wallet,FLASH25,Delivered
O0003967,C002214,2024-11-01,Store,3,0,Store Pickup,,,,,0.00,0.00,Buy Now Pay Later,,Collected
O0003968,C002215,2024-10-03,Mobile App,1,1,FC-Central,Regional Freight,2024-10-08,2024-10-04,2024-10-07,0.00,3.56,Digital Wallet,,Delivered
O0003969,C002216,2024-10-06,Mobile App,1,1,FC-Central,Swiftline,2024-10-08,2024-10-06,2024-10-08,0.00,6.25,Card,,Delivered
O0003970,C002216,2024-11-19,Web,2,1,FC-Central,Swiftline,2024-11-22,2024-11-19,2024-11-24,0.00,8.59,Card,SAVE15,Delivered
O0003971,C002216,2024-12-16,Mobile App,3,1,FC-Central,Metro Post,2024-12-20,2024-12-16,2024-12-19,0.00,3.14,Card,SEASON20,Delivered
O0003972,C002216,2025-01-24,Mobile App,4,1,FC-Central,Metro Post,2025-01-27,2025-01-24,2025-01-27,0.00,5.27,Digital Wallet,FLASH25,Delivered
O0003973,C002217,2024-10-04,Web,1,1,FC-North,Swiftline,2024-10-08,2024-10-04,2024-10-08,4.99,3.93,Digital Wallet,,Delivered
O0003974,C002217,2025-01-11,Store,2,0,Store Pickup,,,,,0.00,0.00,Buy Now Pay Later,FLASH25,Collected
O0003975,C002217,2025-03-03,Web,3,1,FC-North,Swiftline,2025-03-08,2025-03-03,2025-03-06,0.00,4.25,Digital Wallet,WELCOME10,Delivered
O0003976,C002217,2025-03-29,Mobile App,4,1,FC-North,Swiftline,2025-04-02,2025-03-30,2025-04-01,0.00,11.38,Digital Wallet,,Delivered
O0003977,C002218,2024-10-04,Web,1,1,FC-South,Regional Freight,2024-10-08,2024-10-05,2024-10-11,0.00,5.24,Buy Now Pay Later,SAVE15,Delivered
O0003978,C002219,2024-10-08,Marketplace,1,1,FC-Central,Swiftline,2024-10-13,2024-10-10,2024-10-13,0.00,4.06,Card,SAVE15,Delivered
O0003979,C002219,2024-12-28,Marketplace,2,1,FC-Central,Metro Post,2025-01-01,2024-12-28,2024-12-31,0.00,4.17,Card,SEASON20,Delivered
O0003980,C002219,2025-02-03,Marketplace,3,1,FC-Central,Swiftline,2025-02-05,2025-02-03,2025-02-05,0.00,8.67,Card,CLEAR40,Delivered
O0003981,C002219,2025-02-23,Marketplace,4,1,FC-Central,Swiftline,2025-02-26,2025-02-23,2025-02-26,0.00,18.36,Card,,Delivered
O0003982,C002219,2025-04-08,Marketplace,5,1,FC-Central,Regional Freight,2025-04-11,2025-04-08,2025-04-10,0.00,5.91,Card,,Delivered
O0003983,C002220,2024-10-05,Web,1,1,FC-North,Regional Freight,2024-10-10,2024-10-05,2024-10-09,0.00,15.67,Digital Wallet,SEASON20,Delivered
O0003984,C002220,2024-11-24,Store,2,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0003985,C002220,2025-01-02,Marketplace,3,1,FC-North,Swiftline,2025-01-04,2025-01-03,2025-01-04,0.00,5.84,Digital Wallet,,Delivered
O0003986,C002221,2024-10-08,Marketplace,1,1,FC-Central,Metro Post,2024-10-12,2024-10-08,2024-10-12,0.00,3.45,Card,SEASON20,Delivered
O0003987,C002222,2024-10-08,Web,1,1,FC-South,Metro Post,2024-10-12,2024-10-08,2024-10-11,0.00,19.35,Digital Wallet,SAVE15,Delivered
O0003988,C002222,2024-11-22,Web,2,1,FC-South,Metro Post,2024-11-26,2024-11-23,2024-11-26,0.00,3.82,Buy Now Pay Later,,Delivered
O0003989,C002223,2024-10-06,Web,1,1,FC-South,Regional Freight,2024-10-11,2024-10-06,2024-10-11,0.00,2.94,Card,SAVE15,Delivered
O0003990,C002224,2024-10-06,Web,1,1,FC-South,Regional Freight,2024-10-09,2024-10-08,2024-10-09,0.00,12.33,Gift Card,FLASH25,Delivered
O0003991,C002224,2024-11-16,Store,2,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,,Collected
O0003992,C002225,2024-10-05,Web,1,1,FC-North,Metro Post,2024-10-10,2024-10-05,2024-10-10,0.00,3.71,Digital Wallet,FLASH25,Delivered
O0003993,C002226,2024-10-07,Mobile App,1,1,FC-South,Regional Freight,2024-10-11,2024-10-07,2024-10-11,0.00,2.83,Card,,Delivered
O0003994,C002226,2024-11-09,Mobile App,2,1,FC-South,Regional Freight,2024-11-12,2024-11-10,2024-11-11,0.00,6.46,Digital Wallet,,Delivered
O0003995,C002226,2025-01-09,Mobile App,3,1,FC-South,Regional Freight,2025-01-12,2025-01-10,2025-01-18,0.00,8.84,Card,WELCOME10,Delivered
O0003996,C002227,2024-10-09,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0003997,C002228,2024-10-10,Mobile App,1,1,FC-South,Swiftline,2024-10-14,2024-10-10,2024-10-16,0.00,7.82,Buy Now Pay Later,,Delivered
O0003998,C002229,2024-10-08,Marketplace,1,1,FC-South,Regional Freight,2024-10-11,2024-10-10,2024-10-12,0.00,4.27,Digital Wallet,SAVE15,Delivered
O0003999,C002230,2024-10-07,Web,1,1,FC-South,Metro Post,2024-10-09,2024-10-09,2024-10-10,0.00,4.56,Card,FLASH25,Delivered
O0004000,C002230,2024-10-25,Web,2,1,FC-South,Regional Freight,2024-10-28,2024-10-25,2024-10-29,0.00,4.61,Card,,Delivered
O0004001,C002231,2024-10-06,Web,1,1,FC-North,Metro Post,2024-10-11,2024-10-07,2024-10-09,0.00,8.95,Gift Card,FLASH25,Delivered
O0004002,C002231,2024-11-08,Web,2,1,FC-North,Regional Freight,2024-11-10,2024-11-08,2024-11-10,0.00,8.79,Card,,Delivered
O0004003,C002231,2025-02-14,Web,3,1,FC-North,Metro Post,2025-02-18,2025-02-14,2025-02-18,0.00,9.13,Card,,Delivered
O0004004,C002231,2025-08-08,Web,4,1,FC-North,Metro Post,2025-08-13,2025-08-08,2025-08-13,0.00,3.32,Gift Card,,Delivered
O0004005,C002232,2024-10-10,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0004006,C002232,2025-01-26,Web,2,1,FC-North,Swiftline,2025-01-28,2025-01-26,2025-01-28,0.00,5.31,Card,SAVE15,Delivered
O0004007,C002232,2025-03-24,Web,3,1,FC-North,Metro Post,2025-03-27,2025-03-24,2025-03-27,0.00,3.84,Card,SEASON20,Delivered
O0004008,C002233,2024-10-10,Marketplace,1,1,FC-South,Metro Post,2024-10-14,2024-10-10,2024-10-14,0.00,15.08,Card,,Delivered
O0004009,C002234,2024-10-08,Mobile App,1,1,FC-North,Swiftline,2024-10-13,2024-10-09,2024-10-11,0.00,4.56,Buy Now Pay Later,SEASON20,Delivered
O0004010,C002235,2024-10-09,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0004011,C002236,2024-10-11,Marketplace,1,1,FC-North,Swiftline,2024-10-14,2024-10-11,2024-10-14,0.00,4.02,Card,,Delivered
O0004012,C002236,2025-04-10,Store,2,0,Store Pickup,,,,,0.00,0.00,Buy Now Pay Later,,Collected
O0004013,C002236,2025-06-23,Web,3,1,FC-North,Swiftline,2025-06-26,2025-06-24,2025-06-26,0.00,8.19,Card,,Delivered
O0004014,C002236,2025-12-10,Marketplace,4,1,FC-North,Metro Post,2025-12-13,2025-12-10,2025-12-12,0.00,13.22,Digital Wallet,SEASON20,Delivered
O0004015,C002236,2026-02-13,Marketplace,5,1,FC-North,Metro Post,2026-02-17,2026-02-14,2026-02-17,0.00,13.46,Card,SAVE15,Delivered
O0004016,C002237,2024-10-09,Web,1,1,FC-Central,Metro Post,2024-10-12,2024-10-09,2024-10-11,0.00,4.39,Digital Wallet,WELCOME10,Delivered
O0004017,C002238,2024-10-08,Marketplace,1,1,FC-Central,Metro Post,2024-10-11,2024-10-09,2024-10-14,0.00,6.65,Card,,Delivered
O0004018,C002239,2024-10-08,Web,1,1,FC-Central,Regional Freight,2024-10-11,2024-10-10,2024-10-11,0.00,2.83,Card,,Delivered
O0004019,C002240,2024-10-08,Store,1,0,Store Pickup,,,,,0.00,0.00,Buy Now Pay Later,WELCOME10,Collected
O0004020,C002240,2024-12-13,Mobile App,2,1,FC-North,Regional Freight,2024-12-18,2024-12-14,2024-12-16,0.00,2.56,Card,,Delivered
O0004021,C002240,2025-05-28,Mobile App,3,1,FC-North,Metro Post,2025-06-01,2025-05-28,2025-05-31,0.00,5.19,Card,,Delivered
O0004022,C002240,2025-06-19,Mobile App,4,1,FC-North,Swiftline,2025-06-23,2025-06-20,2025-06-23,0.00,3.97,Card,,Delivered
O0004023,C002240,2026-04-22,Mobile App,5,1,FC-North,Metro Post,2026-04-27,2026-04-23,2026-04-27,4.99,3.42,Digital Wallet,SEASON20,Delivered
O0004024,C002241,2024-10-09,Mobile App,1,1,FC-South,Metro Post,2024-10-11,2024-10-09,2024-10-13,0.00,8.53,Card,,Delivered
O0004025,C002242,2024-10-08,Web,1,1,FC-South,Metro Post,2024-10-11,2024-10-08,2024-10-11,0.00,8.84,Card,SEASON20,Delivered
O0004026,C002242,2024-11-01,Mobile App,2,1,FC-South,Swiftline,2024-11-05,2024-11-02,2024-11-05,0.00,9.94,Digital Wallet,FLASH25,Delivered
O0004027,C002242,2025-05-07,Web,3,1,FC-South,Regional Freight,2025-05-10,2025-05-08,2025-05-09,0.00,3.27,Card,WELCOME10,Delivered
O0004028,C002243,2024-10-08,Web,1,1,FC-Central,Swiftline,2024-10-10,2024-10-08,2024-10-10,0.00,25.49,Card,WELCOME10,Delivered
O0004029,C002243,2025-04-26,Mobile App,2,1,FC-Central,Swiftline,2025-04-29,2025-04-26,2025-04-29,0.00,8.82,Card,WELCOME10,Delivered
O0004030,C002244,2024-10-11,Mobile App,1,1,FC-Central,Regional Freight,2024-10-16,2024-10-12,2024-10-15,0.00,2.30,Card,WELCOME10,Delivered
O0004031,C002245,2024-10-07,Web,1,1,FC-North,Metro Post,2024-10-11,2024-10-07,2024-10-11,0.00,4.06,Gift Card,,Delivered
O0004032,C002245,2024-12-04,Mobile App,2,1,FC-North,Swiftline,2024-12-07,2024-12-05,2024-12-06,0.00,27.60,Digital Wallet,SEASON20,Delivered
O0004033,C002245,2025-05-31,Store,3,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,FLASH25,Collected
O0004034,C002246,2024-10-10,Marketplace,1,1,FC-Central,Swiftline,2024-10-13,2024-10-10,2024-10-13,0.00,13.66,Card,,Delivered
O0004035,C002247,2024-10-08,Web,1,1,FC-South,Regional Freight,2024-10-11,2024-10-08,2024-10-11,0.00,5.22,Buy Now Pay Later,WELCOME10,Delivered
O0004036,C002247,2024-12-21,Mobile App,2,1,FC-South,Regional Freight,2024-12-24,2024-12-21,2024-12-24,0.00,2.56,Digital Wallet,CLEAR40,Delivered
O0004037,C002248,2024-10-11,Web,1,1,FC-North,Regional Freight,2024-10-14,2024-10-12,2024-10-15,0.00,3.60,Card,CLEAR40,Delivered
O0004038,C002249,2024-10-09,Marketplace,1,1,FC-North,Regional Freight,2024-10-12,2024-10-10,2024-10-12,0.00,2.67,Card,SEASON20,Delivered
O0004039,C002250,2024-10-09,Mobile App,1,1,FC-North,Regional Freight,2024-10-12,2024-10-10,2024-10-11,0.00,3.51,Digital Wallet,WELCOME10,Delivered
O0004040,C002251,2024-10-11,Web,1,1,FC-South,Regional Freight,2024-10-14,2024-10-11,2024-10-13,0.00,3.41,Buy Now Pay Later,,Delivered
O0004041,C002251,2025-01-16,Web,2,1,FC-South,Regional Freight,2025-01-21,2025-01-16,2025-01-20,0.00,2.91,Card,,Delivered
O0004042,C002252,2024-10-09,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0004043,C002253,2024-10-12,Web,1,1,FC-Central,Metro Post,2024-10-17,2024-10-13,2024-10-15,0.00,33.61,Card,SEASON20,Delivered
O0004044,C002254,2024-10-09,Mobile App,1,1,FC-North,Swiftline,2024-10-13,2024-10-10,2024-10-12,0.00,5.09,Card,SEASON20,Delivered
O0004045,C002255,2024-10-11,Mobile App,1,1,FC-South,Swiftline,2024-10-14,2024-10-11,2024-10-13,0.00,9.96,Gift Card,SAVE15,Delivered
O0004046,C002255,2025-01-06,Web,2,1,FC-South,Swiftline,2025-01-11,2025-01-08,2025-01-11,0.00,5.79,Card,WELCOME10,Delivered
O0004047,C002255,2025-02-13,Web,3,1,FC-South,Metro Post,2025-02-15,2025-02-13,2025-02-15,0.00,8.86,Digital Wallet,SAVE15,Delivered
O0004048,C002255,2025-03-20,Web,4,1,FC-South,Metro Post,2025-03-23,2025-03-20,2025-03-22,0.00,24.30,Card,SEASON20,Delivered
O0004049,C002256,2024-10-10,Mobile App,1,1,FC-South,Swiftline,2024-10-12,2024-10-10,2024-10-11,0.00,7.56,Digital Wallet,,Delivered
O0004050,C002257,2024-10-11,Marketplace,1,1,FC-South,Swiftline,2024-10-15,2024-10-11,2024-10-15,0.00,4.74,Digital Wallet,SEASON20,Delivered
O0004051,C002257,2024-12-28,Marketplace,2,1,FC-South,Swiftline,2024-12-31,2024-12-28,2024-12-30,0.00,6.59,Card,WELCOME10,Delivered
O0004052,C002258,2024-10-11,Mobile App,1,1,FC-Central,Swiftline,2024-10-14,2024-10-12,2024-10-13,0.00,13.07,Card,WELCOME10,Delivered
O0004053,C002259,2024-10-12,Web,1,1,FC-South,Metro Post,2024-10-15,2024-10-13,2024-10-14,0.00,6.16,Digital Wallet,,Delivered
O0004054,C002260,2024-10-11,Mobile App,1,1,FC-South,Metro Post,2024-10-15,2024-10-12,2024-10-15,4.99,2.88,Digital Wallet,FLASH25,Delivered
O0004055,C002261,2024-10-13,Web,1,1,FC-Central,Regional Freight,2024-10-17,2024-10-13,2024-10-17,0.00,6.06,Digital Wallet,WELCOME10,Delivered
O0004056,C002261,2024-12-13,Store,2,0,Store Pickup,,,,,0.00,0.00,Card,CLEAR40,Collected
O0004057,C002261,2024-12-30,Marketplace,3,1,FC-Central,Regional Freight,2025-01-01,2024-12-30,2025-01-03,0.00,2.56,Card,FLASH25,Delivered
O0004058,C002261,2025-05-27,Mobile App,4,1,FC-Central,Swiftline,2025-05-30,2025-05-27,2025-05-28,0.00,5.28,Card,SEASON20,Delivered
O0004059,C002262,2024-10-12,Mobile App,1,1,FC-South,Swiftline,2024-10-16,2024-10-12,2024-10-16,0.00,4.23,Card,SEASON20,Delivered
O0004060,C002262,2025-03-04,Web,2,1,FC-South,Regional Freight,2025-03-08,2025-03-04,2025-03-06,0.00,3.02,Digital Wallet,,Delivered
O0004061,C002263,2024-10-10,Web,1,1,FC-South,Regional Freight,2024-10-13,2024-10-10,2024-10-12,0.00,5.29,Card,CLEAR40,Delivered
O0004062,C002264,2024-10-13,Mobile App,1,1,FC-South,Regional Freight,2024-10-16,2024-10-13,2024-10-18,4.99,2.34,Card,CLEAR40,Delivered
O0004063,C002264,2024-12-24,Web,2,1,FC-South,Metro Post,2024-12-27,2024-12-25,2024-12-27,0.00,4.13,Card,,Delivered
O0004064,C002265,2024-10-09,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,CLEAR40,Collected
O0004065,C002266,2024-10-12,Web,1,1,FC-South,Regional Freight,2024-10-17,2024-10-13,2024-10-16,0.00,3.50,Card,SAVE15,Delivered
O0004066,C002267,2024-10-13,Mobile App,1,1,FC-South,Swiftline,2024-10-16,2024-10-14,2024-10-16,0.00,5.75,Digital Wallet,,Delivered
O0004067,C002267,2025-03-22,Web,2,1,FC-South,Swiftline,2025-03-24,2025-03-22,2025-03-24,0.00,12.66,Buy Now Pay Later,CLEAR40,Delivered
O0004068,C002267,2025-07-05,Web,3,1,FC-South,Regional Freight,2025-07-08,2025-07-06,2025-07-07,0.00,11.22,Card,,Delivered
O0004069,C002267,2025-10-22,Web,4,1,FC-South,Regional Freight,2025-10-24,2025-10-22,2025-10-24,0.00,8.89,Gift Card,SEASON20,Delivered
O0004070,C002268,2024-10-10,Mobile App,1,1,FC-South,Metro Post,2024-10-14,2024-10-10,2024-10-15,0.00,3.32,Card,WELCOME10,Delivered
O0004071,C002269,2024-10-11,Web,1,1,FC-South,Swiftline,2024-10-16,2024-10-11,2024-10-16,0.00,20.10,Gift Card,,Delivered
O0004072,C002269,2024-11-21,Store,2,0,Store Pickup,,,,,0.00,0.00,Buy Now Pay Later,SEASON20,Collected
O0004073,C002270,2024-10-09,Mobile App,1,1,FC-Central,Swiftline,2024-10-13,2024-10-09,2024-10-12,0.00,10.19,Card,SAVE15,Delivered
O0004074,C002270,2024-11-09,Web,2,1,FC-Central,Metro Post,2024-11-12,2024-11-09,2024-11-11,0.00,16.72,Card,,Delivered
O0004075,C002271,2024-10-12,Marketplace,1,1,FC-South,Regional Freight,2024-10-17,2024-10-12,2024-10-15,0.00,2.50,Digital Wallet,,Delivered
O0004076,C002271,2024-12-25,Web,2,1,FC-South,Swiftline,2024-12-27,2024-12-26,2024-12-27,0.00,10.40,Digital Wallet,SAVE15,Delivered
O0004077,C002272,2024-10-10,Web,1,1,FC-North,Swiftline,2024-10-15,2024-10-10,2024-10-14,0.00,12.50,Card,FLASH25,Delivered
O0004078,C002272,2024-12-30,Mobile App,2,1,FC-North,Swiftline,2025-01-03,2024-12-31,2025-01-02,0.00,18.58,Card,WELCOME10,Delivered
O0004079,C002273,2024-10-11,Mobile App,1,1,FC-North,Metro Post,2024-10-14,2024-10-13,2024-10-14,4.99,3.44,Digital Wallet,SAVE15,Delivered
O0004080,C002273,2025-02-22,Mobile App,2,1,FC-North,Swiftline,2025-02-25,2025-02-23,2025-02-24,0.00,5.02,Digital Wallet,,Delivered
O0004081,C002274,2024-10-10,Marketplace,1,1,FC-South,Metro Post,2024-10-13,2024-10-10,2024-10-15,0.00,6.14,Digital Wallet,WELCOME10,Delivered
O0004082,C002275,2024-10-14,Web,1,1,FC-South,Swiftline,2024-10-17,2024-10-15,2024-10-16,0.00,12.47,Card,,Delivered
O0004083,C002276,2024-10-11,Web,1,1,FC-South,Metro Post,2024-10-13,2024-10-11,2024-10-13,4.99,3.28,Card,WELCOME10,Delivered
O0004084,C002277,2024-10-12,Web,1,1,FC-North,Swiftline,2024-10-14,2024-10-12,2024-10-13,0.00,8.14,Card,SAVE15,Delivered
O0004085,C002277,2024-12-04,Web,2,1,FC-North,Swiftline,2024-12-07,2024-12-05,2024-12-07,0.00,4.52,Card,FLASH25,Delivered
O0004086,C002278,2024-10-10,Web,1,1,FC-North,Regional Freight,2024-10-12,2024-10-11,2024-10-14,0.00,6.55,Card,SAVE15,Delivered
O0004087,C002278,2024-11-06,Web,2,1,FC-North,Swiftline,2024-11-09,2024-11-06,2024-11-09,0.00,3.97,Card,WELCOME10,Delivered
O0004088,C002278,2024-12-13,Marketplace,3,1,FC-North,Swiftline,2024-12-16,2024-12-13,2024-12-14,0.00,30.19,Card,WELCOME10,Delivered
O0004089,C002279,2024-10-14,Store,1,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,SEASON20,Collected
O0004090,C002280,2024-10-13,Web,1,1,FC-Central,Regional Freight,2024-10-15,2024-10-13,2024-10-14,0.00,15.06,Card,,Delivered
O0004091,C002280,2024-10-27,Store,2,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0004092,C002281,2024-10-13,Mobile App,1,1,FC-South,Metro Post,2024-10-16,2024-10-14,2024-10-16,0.00,10.14,Card,,Delivered
O0004093,C002281,2024-11-23,Web,2,1,FC-South,Regional Freight,2024-11-26,2024-11-23,2024-11-26,0.00,5.29,Card,CLEAR40,Delivered
O0004094,C002281,2024-12-20,Mobile App,3,1,FC-South,Swiftline,2024-12-25,2024-12-20,2024-12-24,0.00,15.27,Card,CLEAR40,Delivered
O0004095,C002281,2025-01-23,Mobile App,4,1,FC-South,Swiftline,2025-01-26,2025-01-23,2025-01-26,0.00,8.84,Digital Wallet,WELCOME10,Delivered
O0004096,C002281,2025-03-11,Web,5,1,FC-South,Metro Post,2025-03-13,2025-03-12,2025-03-19,0.00,6.28,Card,,Delivered
O0004097,C002281,2025-04-13,Marketplace,6,1,FC-South,Regional Freight,2025-04-17,2025-04-13,2025-04-17,0.00,5.71,Digital Wallet,,Delivered
O0004098,C002281,2025-06-13,Web,7,1,FC-South,Regional Freight,2025-06-16,2025-06-13,2025-06-16,0.00,5.09,Buy Now Pay Later,,Delivered
O0004099,C002282,2024-10-15,Marketplace,1,1,FC-South,Regional Freight,2024-10-18,2024-10-15,2024-10-18,0.00,2.74,Digital Wallet,,Delivered
O0004100,C002283,2024-10-12,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,CLEAR40,Collected
O0004101,C002283,2024-12-24,Web,2,1,FC-South,Swiftline,2024-12-26,2024-12-25,2024-12-26,0.00,7.42,Card,CLEAR40,Delivered
O0004102,C002283,2025-04-22,Web,3,1,FC-South,Metro Post,2025-04-27,2025-04-22,2025-04-27,0.00,3.46,Card,,Delivered
O0004103,C002284,2024-10-14,Web,1,1,FC-South,Regional Freight,2024-10-17,2024-10-15,2024-10-17,0.00,11.99,Digital Wallet,SAVE15,Delivered
O0004104,C002285,2024-10-13,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0004105,C002286,2024-10-13,Marketplace,1,1,FC-North,Swiftline,2024-10-17,2024-10-13,2024-10-17,0.00,21.72,Card,SEASON20,Delivered
O0004106,C002286,2024-11-04,Marketplace,2,1,FC-North,Regional Freight,2024-11-08,2024-11-05,2024-11-08,0.00,16.99,Buy Now Pay Later,SAVE15,Delivered
O0004107,C002287,2024-10-14,Marketplace,1,1,FC-Central,Metro Post,2024-10-16,2024-10-14,2024-10-15,0.00,3.07,Gift Card,,Delivered
O0004108,C002287,2024-11-08,Marketplace,2,1,FC-Central,Regional Freight,2024-11-11,2024-11-08,2024-11-10,0.00,2.56,Digital Wallet,,Delivered
O0004109,C002287,2024-12-22,Web,3,1,FC-Central,Regional Freight,2024-12-27,2024-12-22,2024-12-29,0.00,3.03,Card,FLASH25,Delivered
O0004110,C002287,2025-04-23,Marketplace,4,1,FC-Central,Swiftline,2025-04-26,2025-04-23,2025-04-25,0.00,17.28,Card,FLASH25,Delivered
O0004111,C002287,2025-07-13,Marketplace,5,1,FC-Central,Swiftline,2025-07-16,2025-07-13,2025-07-15,0.00,5.61,Card,,Delivered
O0004112,C002288,2024-10-15,Web,1,1,FC-South,Metro Post,2024-10-19,2024-10-15,2024-10-20,0.00,3.41,Card,CLEAR40,Delivered
O0004113,C002289,2024-10-16,Mobile App,1,1,FC-North,Metro Post,2024-10-19,2024-10-16,2024-10-19,0.00,4.07,Card,CLEAR40,Delivered
O0004114,C002290,2024-10-12,Web,1,1,FC-South,Swiftline,2024-10-15,2024-10-13,2024-10-14,4.99,4.22,Card,CLEAR40,Delivered
O0004115,C002290,2025-03-14,Web,2,1,FC-South,Swiftline,2025-03-18,2025-03-15,2025-03-17,4.99,4.38,Card,FLASH25,Delivered
O0004116,C002290,2025-06-26,Store,3,0,Store Pickup,,,,,0.00,0.00,Card,SEASON20,Collected
O0004117,C002291,2024-10-15,Marketplace,1,1,FC-North,Metro Post,2024-10-18,2024-10-15,2024-10-17,0.00,10.51,Card,CLEAR40,Delivered
O0004118,C002292,2024-10-14,Web,1,1,FC-North,Swiftline,2024-10-19,2024-10-15,2024-10-17,0.00,13.75,Card,,Delivered
O0004119,C002293,2024-10-13,Web,1,1,FC-South,Regional Freight,2024-10-16,2024-10-13,2024-10-15,0.00,3.82,Card,SAVE15,Delivered
O0004120,C002294,2024-10-12,Marketplace,1,1,FC-South,Swiftline,2024-10-17,2024-10-13,2024-10-17,0.00,15.98,Card,SAVE15,Delivered
O0004121,C002295,2024-10-12,Web,1,1,FC-South,Swiftline,2024-10-17,2024-10-12,2024-10-17,0.00,3.89,Card,,Delivered
O0004122,C002295,2024-12-30,Web,2,1,FC-South,Swiftline,2025-01-02,2024-12-30,2024-12-31,4.99,3.80,Digital Wallet,CLEAR40,Delivered
O0004123,C002295,2025-02-06,Mobile App,3,1,FC-South,Swiftline,2025-02-10,2025-02-07,2025-02-08,0.00,7.93,Card,,Delivered
O0004124,C002296,2024-10-15,Mobile App,1,1,FC-South,Swiftline,2024-10-19,2024-10-16,2024-10-17,0.00,11.35,Card,WELCOME10,Delivered
O0004125,C002296,2024-12-20,Mobile App,2,1,FC-South,Regional Freight,2024-12-22,2024-12-21,2024-12-22,4.99,7.48,Card,CLEAR40,Delivered
O0004126,C002297,2024-10-15,Store,1,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,FLASH25,Collected
O0004127,C002297,2025-01-23,Store,2,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0004128,C002297,2025-03-18,Mobile App,3,1,FC-South,Swiftline,2025-03-20,2025-03-18,2025-03-20,0.00,7.63,Card,CLEAR40,Delivered
