cohort_month,first_order_experience,activity_month,period_index,cohort_customers,active_customers,orders,net_revenue,contribution_margin,active_rate,cumulative_contribution_margin,cumulative_margin_per_customer
2024-04-01,Late and returned,2025-04-01,12,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-05-01,13,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-06-01,14,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-07-01,15,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-08-01,16,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-09-01,17,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-10-01,18,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-11-01,19,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-12-01,20,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2026-01-01,21,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2026-02-01,22,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2026-03-01,23,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2026-04-01,24,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2026-05-01,25,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2026-06-01,26,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-11-01,Late and returned,2024-11-01,0,25,25,26,11472.27,1211.57,1.0,1211.57,48.46
2024-11-01,Late and returned,2024-12-01,1,25,2,2,999.85,109.16,0.08,1320.73,52.83
2024-11-01,Late and returned,2025-01-01,2,25,3,3,617.35,50.88,0.12,1371.61,54.86
2024-11-01,Late and returned,2025-02-01,3,25,2,2,1054.99,222.29,0.08,1593.9,63.76
2024-11-01,Late and returned,2025-03-01,4,25,1,1,576.93,91.11,0.04,1685.01,67.4
2024-11-01,Late and returned,2025-04-01,5,25,3,3,1119.96,171.99,0.12,1857.0,74.28
2024-11-01,Late and returned,2025-05-01,6,25,0,0,0.00,0.0,0.0,1857.0,74.28
2024-11-01,Late and returned,2025-06-01,7,25,0,0,0.00,0.0,0.0,1857.0,74.28
2024-11-01,Late and returned,2025-07-01,8,25,2,2,823.37,78.03,0.08,1935.03,77.4
2024-11-01,Late and returned,2025-08-01,9,25,0,0,0.00,0.0,0.0,1935.03,77.4
2024-11-01,Late and returned,2025-09-01,10,25,1,1,244.40,12.03,0.04,1947.06,77.88
2024-11-01,Late and returned,2025-10-01,11,25,0,0,0.00,0.0,0.0,1947.06,77.88
2024-11-01,Late and returned,2025-11-01,12,25,0,0,0.00,0.0,0.0,1947.06,77.88
2024-11-01,Late and returned,2025-12-01,13,25,0,0,0.00,0.0,0.0,1947.06,77.88
2024-11-01,Late and returned,2026-01-01,14,25,0,0,0.00,0.0,0.0,1947.06,77.88
2024-11-01,Late and returned,2026-02-01,15,25,0,0,0.00,0.0,0.0,1947.06,77.88
2024-11-01,Late and returned,2026-03-01,16,25,0,0,0.00,0.0,0.0,1947.06,77.88
2024-11-01,Late and returned,2026-04-01,17,25,0,0,0.00,0.0,0.0,1947.06,77.88
2024-11-01,Late and returned,2026-05-01,18,25,0,0,0.00,0.0,0.0,1947.06,77.88
2024-11-01,Late and returned,2026-06-01,19,25,0,0,0.00,0.0,0.0,1947.06,77.88
2025-12-01,Delivered late,2025-12-01,0,61,61,61,13205.04,3871.47,1.0,3871.47,63.47
2025-12-01,Delivered late,2026-01-01,1,61,9,9,2806.83,756.36,0.1475,4627.83,75.87
2025-12-01,Delivered late,2026-02-01,2,61,4,4,1470.06,49.33,0.0656,4677.16,76.67
2025-12-01,Delivered late,2026-03-01,3,61,5,5,2619.23,412.21,0.082,5089.37,83.43
2025-12-01,Delivered late,2026-04-01,4,61,5,5,1247.69,381.05,0.082,5470.42,89.68
2025-12-01,Delivered late,2026-05-01,5,61,2,2,246.61,130.58,0.0328,5601.0,91.82
2025-12-01,Delivered late,2026-06-01,6,61,1,1,65.94,35.06,0.0164,5636.06,92.39
2026-03-01,Late and returned,2026-03-01,0,14,14,14,4230.19,904.07,1.0,904.07,64.58
2026-03-01,Late and returned,2026-04-01,1,14,2,2,576.79,214.9,0.1429,1118.97,79.93
2026-03-01,Late and returned,2026-05-01,2,14,1,1,37.95,22.58,0.0714,1141.55,81.54
2026-03-01,Late and returned,2026-06-01,3,14,0,0,0.00,0.0,0.0,1141.55,81.54
2026-05-01,Clean,2026-05-01,0,226,226,229,66343.22,19736.35,1.0,19736.35,87.33
2026-05-01,Clean,2026-06-01,1,226,28,28,9901.06,2469.58,0.1239,22205.93,98.26
2024-02-01,Returned,2024-02-01,0,42,42,43,16456.34,1685.9,1.0,1685.9,40.14
2024-02-01,Returned,2024-03-01,1,42,7,7,3823.04,850.0,0.1667,2535.9,60.38
2024-02-01,Returned,2024-04-01,2,42,6,6,1815.57,340.94,0.1429,2876.84,68.5
2024-02-01,Returned,2024-05-01,3,42,4,4,1080.82,425.31,0.0952,3302.15,78.62
2024-02-01,Returned,2024-06-01,4,42,1,1,213.32,126.83,0.0238,3428.98,81.64
2024-02-01,Returned,2024-07-01,5,42,2,2,523.70,87.12,0.0476,3516.1,83.72
2024-02-01,Returned,2024-08-01,6,42,0,0,0.00,0.0,0.0,3516.1,83.72
2024-02-01,Returned,2024-09-01,7,42,0,0,0.00,0.0,0.0,3516.1,83.72
2024-02-01,Returned,2024-10-01,8,42,0,0,0.00,0.0,0.0,3516.1,83.72
2024-02-01,Returned,2024-11-01,9,42,1,1,744.80,92.27,0.0238,3608.37,85.91
2024-02-01,Returned,2024-12-01,10,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-01-01,11,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-02-01,12,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-03-01,13,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-04-01,14,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-05-01,15,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-06-01,16,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-07-01,17,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-08-01,18,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-09-01,19,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-10-01,20,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-11-01,21,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2025-12-01,22,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2026-01-01,23,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2026-02-01,24,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2026-03-01,25,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2026-04-01,26,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2026-05-01,27,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-02-01,Returned,2026-06-01,28,42,0,0,0.00,0.0,0.0,3608.37,85.91
2024-03-01,Late and returned,2024-03-01,0,10,10,10,2224.20,140.61,1.0,140.61,14.06
2024-03-01,Late and returned,2024-04-01,1,10,2,2,343.16,119.84,0.2,260.45,26.05
2024-03-01,Late and returned,2024-05-01,2,10,1,1,105.81,36.72,0.1,297.17,29.72
2024-03-01,Late and returned,2024-06-01,3,10,1,1,360.83,167.82,0.1,464.99,46.5
2024-03-01,Late and returned,2024-07-01,4,10,0,0,0.00,0.0,0.0,464.99,46.5
2024-03-01,Late and returned,2024-08-01,5,10,0,0,0.00,0.0,0.0,464.99,46.5
2024-03-01,Late and returned,2024-09-01,6,10,2,2,578.87,133.32,0.2,598.31,59.83
2024-03-01,Late and returned,2024-10-01,7,10,1,1,222.99,88.2,0.1,686.51,68.65
2024-03-01,Late and returned,2024-11-01,8,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2024-12-01,9,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-01-01,10,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-02-01,11,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-03-01,12,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-04-01,13,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-05-01,14,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-06-01,15,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-07-01,16,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-08-01,17,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-09-01,18,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-10-01,19,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-11-01,20,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2025-12-01,21,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2026-01-01,22,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2026-02-01,23,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2026-03-01,24,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2026-04-01,25,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2026-05-01,26,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-03-01,Late and returned,2026-06-01,27,10,0,0,0.00,0.0,0.0,686.51,68.65
2024-05-01,Clean,2024-05-01,0,162,162,165,48013.09,13653.87,1.0,13653.87,84.28
2024-05-01,Clean,2024-06-01,1,162,22,23,7499.06,1765.78,0.1358,15419.65,95.18
2024-05-01,Clean,2024-07-01,2,162,25,26,5393.33,1384.63,0.1543,16804.28,103.73
2024-05-01,Clean,2024-08-01,3,162,20,22,8869.59,2693.32,0.1235,19497.6,120.36
2024-05-01,Clean,2024-09-01,4,162,14,15,3920.21,1277.31,0.0864,20774.91,128.24
2024-05-01,Clean,2024-10-01,5,162,8,8,2576.18,596.55,0.0494,21371.46,131.92
2024-05-01,Clean,2024-11-01,6,162,7,7,2524.03,535.54,0.0432,21907.0,135.23
2024-05-01,Clean,2024-12-01,7,162,8,9,2435.81,711.99,0.0494,22618.99,139.62
2024-05-01,Clean,2025-01-01,8,162,3,3,626.48,225.98,0.0185,22844.97,141.02
2024-05-01,Clean,2025-02-01,9,162,1,2,975.87,213.8,0.0062,23058.77,142.34
2024-05-01,Clean,2025-03-01,10,162,3,3,1424.53,116.9,0.0185,23175.67,143.06
2024-05-01,Clean,2025-04-01,11,162,3,3,1241.73,153.7,0.0185,23329.37,144.01
2024-05-01,Clean,2025-05-01,12,162,2,2,780.29,185.53,0.0123,23514.9,145.15
2024-05-01,Clean,2025-06-01,13,162,2,2,459.48,28.34,0.0123,23543.24,145.33
2024-05-01,Clean,2025-07-01,14,162,1,1,175.54,10.65,0.0062,23553.89,145.39
2024-05-01,Clean,2025-08-01,15,162,0,0,0.00,0.0,0.0,23553.89,145.39
2024-05-01,Clean,2025-09-01,16,162,1,1,77.82,-10.31,0.0062,23543.58,145.33
2024-05-01,Clean,2025-10-01,17,162,0,0,0.00,0.0,0.0,23543.58,145.33
2024-05-01,Clean,2025-11-01,18,162,0,0,0.00,0.0,0.0,23543.58,145.33
2024-05-01,Clean,2025-12-01,19,162,0,0,0.00,0.0,0.0,23543.58,145.33
2024-05-01,Clean,2026-01-01,20,162,0,0,0.00,0.0,0.0,23543.58,145.33
2024-05-01,Clean,2026-02-01,21,162,0,0,0.00,0.0,0.0,23543.58,145.33
2024-05-01,Clean,2026-03-01,22,162,0,0,0.00,0.0,0.0,23543.58,145.33
2024-05-01,Clean,2026-04-01,23,162,0,0,0.00,0.0,0.0,23543.58,145.33
2024-05-01,Clean,2026-05-01,24,162,1,1,1139.49,60.0,0.0062,23603.58,145.7
2024-05-01,Clean,2026-06-01,25,162,0,0,0.00,0.0,0.0,23603.58,145.7
2024-07-01,Late and returned,2024-07-01,0,8,8,8,2592.15,718.07,1.0,718.07,89.76
2024-07-01,Late and returned,2024-08-01,1,8,1,1,288.63,64.05,0.125,782.12,97.77
2024-07-01,Late and returned,2024-09-01,2,8,3,3,592.16,136.79,0.375,918.91,114.86
2024-07-01,Late and returned,2024-10-01,3,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2024-11-01,4,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2024-12-01,5,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-01-01,6,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-02-01,7,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-03-01,8,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-04-01,9,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-05-01,10,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-06-01,11,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-07-01,12,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-08-01,13,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-09-01,14,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-10-01,15,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-11-01,16,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2025-12-01,17,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2026-01-01,18,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2026-02-01,19,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2026-03-01,20,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2026-04-01,21,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2026-05-01,22,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-07-01,Late and returned,2026-06-01,23,8,0,0,0.00,0.0,0.0,918.91,114.86
2024-08-01,Late and returned,2024-08-01,0,12,12,13,6287.20,244.03,1.0,244.03,20.34
2024-08-01,Late and returned,2024-09-01,1,12,0,0,0.00,0.0,0.0,244.03,20.34
2024-08-01,Late and returned,2024-10-01,2,12,1,1,691.96,163.94,0.0833,407.97,34.0
2024-08-01,Late and returned,2024-11-01,3,12,0,0,0.00,0.0,0.0,407.97,34.0
2024-08-01,Late and returned,2024-12-01,4,12,1,1,182.47,99.85,0.0833,507.82,42.32
2024-08-01,Late and returned,2025-01-01,5,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-02-01,6,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-03-01,7,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-04-01,8,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-05-01,9,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-06-01,10,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-07-01,11,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-08-01,12,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-09-01,13,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-10-01,14,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-11-01,15,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2025-12-01,16,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2026-01-01,17,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2026-02-01,18,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2026-03-01,19,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2026-04-01,20,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2026-05-01,21,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-08-01,Late and returned,2026-06-01,22,12,0,0,0.00,0.0,0.0,507.82,42.32
2024-09-01,Clean,2024-09-01,0,183,183,188,47505.45,16022.51,1.0,16022.51,87.55
2024-09-01,Clean,2024-10-01,1,183,27,27,7028.11,1966.8,0.1475,17989.31,98.3
2024-09-01,Clean,2024-11-01,2,183,38,38,9684.08,1949.05,0.2077,19938.36,108.95
2024-09-01,Clean,2024-12-01,3,183,27,27,7589.29,1588.08,0.1475,21526.44,117.63
2024-09-01,Clean,2025-01-01,4,183,19,19,3934.99,904.26,0.1038,22430.7,122.57
2024-09-01,Clean,2025-02-01,5,183,9,9,1785.58,780.3,0.0492,23211.0,126.84
2024-09-01,Clean,2025-03-01,6,183,16,16,3997.07,1205.05,0.0874,24416.05,133.42
2024-09-01,Clean,2025-04-01,7,183,8,9,1968.36,197.04,0.0437,24613.09,134.5
2024-09-01,Clean,2025-05-01,8,183,6,6,1146.78,437.27,0.0328,25050.36,136.89
2024-09-01,Clean,2025-06-01,9,183,4,5,1240.78,517.54,0.0219,25567.9,139.72
2024-09-01,Clean,2025-07-01,10,183,5,6,1039.99,417.37,0.0273,25985.27,142.0
2024-09-01,Clean,2025-08-01,11,183,4,5,1298.60,138.04,0.0219,26123.31,142.75
2024-09-01,Clean,2025-09-01,12,183,2,2,619.57,108.22,0.0109,26231.53,143.34
2024-09-01,Clean,2025-10-01,13,183,5,5,1361.07,449.46,0.0273,26680.99,145.8
2024-09-01,Clean,2025-11-01,14,183,1,2,607.60,-132.45,0.0055,26548.54,145.07
2024-09-01,Clean,2025-12-01,15,183,0,0,0.00,0.0,0.0,26548.54,145.07
2024-09-01,Clean,2026-01-01,16,183,1,1,38.78,25.33,0.0055,26573.87,145.21
2024-09-01,Clean,2026-02-01,17,183,1,1,352.23,-0.13,0.0055,26573.74,145.21
2024-09-01,Clean,2026-03-01,18,183,0,0,0.00,0.0,0.0,26573.74,145.21
2024-09-01,Clean,2026-04-01,19,183,0,0,0.00,0.0,0.0,26573.74,145.21
2024-09-01,Clean,2026-05-01,20,183,0,0,0.00,0.0,0.0,26573.74,145.21
2024-09-01,Clean,2026-06-01,21,183,0,0,0.00,0.0,0.0,26573.74,145.21
2024-12-01,Late and returned,2024-12-01,0,23,23,23,6004.68,-107.11,1.0,-107.11,-4.66
2024-12-01,Late and returned,2025-01-01,1,23,2,2,770.88,86.46,0.087,-20.65,-0.9
2024-12-01,Late and returned,2025-02-01,2,23,4,4,1420.09,306.37,0.1739,285.72,12.42
2024-12-01,Late and returned,2025-03-01,3,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2025-04-01,4,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2025-05-01,5,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2025-06-01,6,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2025-07-01,7,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2025-08-01,8,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2025-09-01,9,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2025-10-01,10,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2025-11-01,11,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2025-12-01,12,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2026-01-01,13,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2026-02-01,14,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2026-03-01,15,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2026-04-01,16,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2026-05-01,17,23,0,0,0.00,0.0,0.0,285.72,12.42
2024-12-01,Late and returned,2026-06-01,18,23,0,0,0.00,0.0,0.0,285.72,12.42
2025-07-01,Clean,2025-07-01,0,197,197,203,53032.13,15990.96,1.0,15990.96,81.17
2025-07-01,Clean,2025-08-01,1,197,38,38,10733.90,2672.89,0.1929,18663.85,94.74
2025-07-01,Clean,2025-09-01,2,197,36,36,7163.02,1904.67,0.1827,20568.52,104.41
2025-07-01,Clean,2025-10-01,3,197,30,30,10884.68,1552.24,0.1523,22120.76,112.29
2025-07-01,Clean,2025-11-01,4,197,22,22,5554.66,1041.76,0.1117,23162.52,117.58
2025-07-01,Clean,2025-12-01,5,197,11,11,2145.11,732.43,0.0558,23894.95,121.29
2025-07-01,Clean,2026-01-01,6,197,18,18,4473.15,1102.03,0.0914,24996.98,126.89
2025-07-01,Clean,2026-02-01,7,197,10,11,2333.47,749.58,0.0508,25746.56,130.69
2025-07-01,Clean,2026-03-01,8,197,7,7,2573.96,829.73,0.0355,26576.29,134.91
2025-07-01,Clean,2026-04-01,9,197,8,8,1239.65,298.18,0.0406,26874.47,136.42
2025-07-01,Clean,2026-05-01,10,197,2,2,282.32,90.4,0.0102,26964.87,136.88
2025-07-01,Clean,2026-06-01,11,197,5,6,1790.07,449.94,0.0254,27414.81,139.16
2025-09-01,Late and returned,2025-09-01,0,15,15,15,5182.85,267.72,1.0,267.72,17.85
2025-09-01,Late and returned,2025-10-01,1,15,2,2,295.38,89.89,0.1333,357.61,23.84
2025-09-01,Late and returned,2025-11-01,2,15,0,0,0.00,0.0,0.0,357.61,23.84
2025-09-01,Late and returned,2025-12-01,3,15,0,0,0.00,0.0,0.0,357.61,23.84
2025-09-01,Late and returned,2026-01-01,4,15,1,1,66.69,39.22,0.0667,396.83,26.46
2025-09-01,Late and returned,2026-02-01,5,15,0,0,0.00,0.0,0.0,396.83,26.46
2025-09-01,Late and returned,2026-03-01,6,15,0,0,0.00,0.0,0.0,396.83,26.46
2025-09-01,Late and returned,2026-04-01,7,15,0,0,0.00,0.0,0.0,396.83,26.46
2025-09-01,Late and returned,2026-05-01,8,15,1,1,639.39,136.25,0.0667,533.08,35.54
2025-09-01,Late and returned,2026-06-01,9,15,0,0,0.00,0.0,0.0,533.08,35.54
2025-11-01,Late and returned,2025-11-01,0,45,45,45,14877.89,834.91,1.0,834.91,18.55
2025-11-01,Late and returned,2025-12-01,1,45,4,4,750.66,216.22,0.0889,1051.13,23.36
2025-11-01,Late and returned,2026-01-01,2,45,2,2,1691.12,314.68,0.0444,1365.81,30.35
2025-11-01,Late and returned,2026-02-01,3,45,1,1,132.24,-3.0,0.0222,1362.81,30.28
2025-11-01,Late and returned,2026-03-01,4,45,2,2,246.35,146.02,0.0444,1508.83,33.53
2025-11-01,Late and returned,2026-04-01,5,45,2,2,1715.02,117.15,0.0444,1625.98,36.13
2025-11-01,Late and returned,2026-05-01,6,45,0,0,0.00,0.0,0.0,1625.98,36.13
2025-11-01,Late and returned,2026-06-01,7,45,0,0,0.00,0.0,0.0,1625.98,36.13
2026-01-01,Returned,2026-01-01,0,63,63,63,20879.60,2087.39,1.0,2087.39,33.13
2026-01-01,Returned,2026-02-01,1,63,6,6,1510.08,372.85,0.0952,2460.24,39.05
2026-01-01,Returned,2026-03-01,2,63,6,7,3247.64,552.48,0.0952,3012.72,47.82
2026-01-01,Returned,2026-04-01,3,63,6,7,1382.90,377.13,0.0952,3389.85,53.81
2026-01-01,Returned,2026-05-01,4,63,3,3,601.46,84.95,0.0476,3474.8,55.16
2026-01-01,Returned,2026-06-01,5,63,3,3,990.34,90.22,0.0476,3565.02,56.59
2026-04-01,Clean,2026-04-01,0,223,223,225,59673.79,16753.12,1.0,16753.12,75.13
2026-04-01,Clean,2026-05-01,1,223,30,30,8233.40,2019.47,0.1345,18772.59,84.18
2026-04-01,Clean,2026-06-01,2,223,35,36,13521.71,2432.92,0.157,21205.51,95.09
2024-04-01,Delivered late,2024-04-01,0,15,15,16,2700.50,1032.5,1.0,1032.5,68.83
2024-04-01,Delivered late,2024-05-01,1,15,2,2,292.59,143.99,0.1333,1176.49,78.43
2024-04-01,Delivered late,2024-06-01,2,15,1,1,137.04,57.28,0.0667,1233.77,82.25
2024-04-01,Delivered late,2024-07-01,3,15,1,1,391.16,67.25,0.0667,1301.02,86.73
2024-04-01,Delivered late,2024-08-01,4,15,0,0,0.00,0.0,0.0,1301.02,86.73
2024-04-01,Delivered late,2024-09-01,5,15,1,1,458.53,152.18,0.0667,1453.2,96.88
2024-04-01,Delivered late,2024-10-01,6,15,0,0,0.00,0.0,0.0,1453.2,96.88
2024-04-01,Delivered late,2024-11-01,7,15,0,0,0.00,0.0,0.0,1453.2,96.88
2024-04-01,Delivered late,2024-12-01,8,15,0,0,0.00,0.0,0.0,1453.2,96.88
2024-04-01,Delivered late,2025-01-01,9,15,1,1,210.30,78.04,0.0667,1531.24,102.08
2024-04-01,Delivered late,2025-02-01,10,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2025-03-01,11,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2025-04-01,12,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2025-05-01,13,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2025-06-01,14,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2025-07-01,15,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2025-08-01,16,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2025-09-01,17,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2025-10-01,18,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2025-11-01,19,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2025-12-01,20,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2026-01-01,21,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2026-02-01,22,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2026-03-01,23,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2026-04-01,24,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2026-05-01,25,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-04-01,Delivered late,2026-06-01,26,15,0,0,0.00,0.0,0.0,1531.24,102.08
2024-06-01,Clean,2024-06-01,0,179,179,180,44851.33,12479.0,1.0,12479.0,69.72
