customer_id,month,company_name,segment,industry,region,acquisition_channel,plan_name,billing_period,tenure_months,mrr,licensed_seats,active_users,seat_utilization,sessions,sessions_per_active_user,feature_adoption_score,support_tickets,csat_score,health_score,risk_tier,risk_tier_rank,churned_within_90_days
CUS-00185,2024-04-01,Aster Cove Labs,Mid-Market,Financial Services,North America,Inbound,Scale,monthly,5,9935.92,137,72,0.5255,2045,28.4,69.8,0,4.55,63.3,Watch,2,0
CUS-00185,2024-05-01,Aster Cove Labs,Mid-Market,Financial Services,North America,Inbound,Scale,monthly,6,9935.92,137,73,0.5328,1704,23.34,60.5,4,3.42,51.0,At Risk,3,0
CUS-00185,2024-06-01,Aster Cove Labs,Mid-Market,Financial Services,North America,Inbound,Scale,monthly,7,9935.92,137,77,0.562,834,10.83,73.8,3,4.33,61.7,Watch,2,0
CUS-00185,2024-07-01,Aster Cove Labs,Mid-Market,Financial Services,North America,Inbound,Scale,monthly,8,9935.92,137,66,0.4818,934,14.15,72.3,1,3.96,59.2,Watch,2,0
CUS-00185,2024-08-01,Aster Cove Labs,Mid-Market,Financial Services,North America,Inbound,Scale,monthly,9,14359.95,198,97,0.4899,2131,21.97,69.8,1,4.04,59.7,Watch,2,0
CUS-00185,2024-09-01,Aster Cove Labs,Mid-Market,Financial Services,North America,Inbound,Scale,monthly,10,14359.95,198,91,0.4596,800,8.79,60.3,0,4.36,59.4,Watch,2,0
CUS-00185,2024-10-01,Aster Cove Labs,Mid-Market,Financial Services,North America,Inbound,Scale,monthly,11,15737.93,217,92,0.424,918,9.98,67.9,1,3.59,55.2,Watch,2,0
CUS-00185,2024-11-01,Aster Cove Labs,Mid-Market,Financial Services,North America,Inbound,Scale,monthly,12,15737.93,217,80,0.3687,1251,15.64,59.8,0,4.14,55.4,Watch,2,1
CUS-00185,2024-12-01,Aster Cove Labs,Mid-Market,Financial Services,North America,Inbound,Scale,monthly,13,16898.33,233,77,0.3305,1712,22.23,48.2,2,3.53,45.8,At Risk,3,1
CUS-00185,2025-01-01,Aster Cove Labs,Mid-Market,Financial Services,North America,Inbound,Scale,monthly,14,16898.33,233,66,0.2833,928,14.06,62.5,2,3.83,49.4,At Risk,3,1
CUS-00186,2023-11-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,0,602.91,14,9,0.6429,76,8.44,61.1,3,4.31,58.8,Watch,2,0
CUS-00186,2023-12-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,1,602.91,14,9,0.6429,278,30.89,57.8,0,4.32,62.2,Watch,2,0
CUS-00186,2024-01-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,2,602.91,14,8,0.5714,138,17.25,65.7,1,4.13,59.5,Watch,2,0
CUS-00186,2024-02-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,3,602.91,14,8,0.5714,209,26.13,53.4,0,4.22,58.6,Watch,2,0
CUS-00186,2024-03-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,4,602.91,14,9,0.6429,183,20.33,70.1,2,4.13,63.1,Watch,2,0
CUS-00186,2024-04-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,5,602.91,14,10,0.7143,338,33.8,75.1,3,3.89,65.1,Watch,2,0
CUS-00186,2024-05-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,6,602.91,14,10,0.7143,218,21.8,70.6,1,4.06,67.8,Watch,2,0
CUS-00186,2024-06-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,7,602.91,14,10,0.7143,202,20.2,68.6,1,4.22,68.5,Watch,2,0
CUS-00186,2024-07-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,8,775.17,18,13,0.7222,207,15.92,63.8,0,4.6,71.2,Healthy,1,0
CUS-00186,2024-08-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,9,775.17,18,14,0.7778,274,19.57,66.7,3,4.26,69.1,Watch,2,0
CUS-00186,2024-09-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,10,775.17,18,14,0.7778,484,34.57,72.5,2,4.19,71.9,Healthy,1,0
CUS-00186,2024-10-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,11,775.17,18,13,0.7222,184,14.15,72.2,3,4.13,68.4,Watch,2,0
CUS-00186,2024-11-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,12,775.17,18,13,0.7222,340,26.15,65.0,1,4.17,69.7,Watch,2,0
CUS-00186,2024-12-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,13,775.17,18,14,0.7778,449,32.07,73.8,2,4.46,74.8,Healthy,1,0
CUS-00186,2025-01-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,14,775.17,18,14,0.7778,458,32.71,68.1,5,3.99,67.7,Watch,2,0
CUS-00186,2025-02-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,15,775.17,18,14,0.7778,387,27.64,91.5,4,4.57,78.1,Healthy,1,0
CUS-00186,2025-03-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,16,689.04,16,13,0.8125,420,32.31,75.1,0,4.52,80.5,Healthy,1,0
CUS-00186,2025-04-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,17,689.04,16,13,0.8125,259,19.92,61.7,2,4.44,74.7,Healthy,1,0
CUS-00186,2025-05-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,18,947.43,22,18,0.8182,292,16.22,71.1,4,3.93,72.7,Healthy,1,0
CUS-00186,2025-06-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,19,947.43,22,18,0.8182,277,15.39,77.7,1,4.35,80.6,Healthy,1,0
CUS-00186,2025-07-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,20,947.43,22,19,0.8636,609,32.05,76.6,1,4.6,83.8,Healthy,1,0
CUS-00186,2025-08-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,21,947.43,22,20,0.9091,524,26.2,77.9,2,4.42,84.2,Healthy,1,0
CUS-00186,2025-09-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,22,947.43,22,20,0.9091,618,30.9,74.6,5,4.55,80.7,Healthy,1,0
CUS-00186,2025-10-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,23,947.43,22,20,0.9091,464,23.2,74.4,0,4.2,85.5,Healthy,1,0
CUS-00186,2025-11-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,24,947.43,22,20,0.9091,524,26.2,81.1,4,4.03,81.8,Healthy,1,0
CUS-00186,2025-12-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,25,947.43,22,20,0.9091,391,19.55,74.3,2,4.19,83.4,Healthy,1,0
CUS-00186,2026-01-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,26,947.43,22,21,0.9545,723,34.43,69.0,2,4.12,83.5,Healthy,1,0
CUS-00186,2026-02-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,27,947.43,22,22,1.0,389,17.68,78.2,0,4.69,93.0,Healthy,1,0
CUS-00186,2026-03-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,28,947.43,22,22,1.0,389,17.68,75.3,0,4.58,91.7,Healthy,1,0
CUS-00186,2026-04-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,29,947.43,22,21,0.9545,764,36.38,77.2,0,4.49,89.9,Healthy,1,0
CUS-00186,2026-05-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,30,947.43,22,22,1.0,403,18.32,72.1,4,4.35,84.8,Healthy,1,0
CUS-00186,2026-06-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,31,947.43,22,22,1.0,479,21.77,75.6,2,4.8,90.4,Healthy,1,0
CUS-00186,2026-07-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,32,947.43,22,21,0.9545,700,33.33,82.3,4,4.11,84.3,Healthy,1,0
CUS-00186,2026-08-01,Sable Harbour Group,Mid-Market,Software & Technology,North America,Marketplace,Growth,monthly,33,947.43,22,20,0.9091,750,37.5,84.4,0,4.03,87.6,Healthy,1,0
CUS-00187,2023-11-01,Solstice Arbor Technologies,SMB,Manufacturing,North America,Self-Serve,Growth,monthly,0,761.94,17,12,0.7059,244,20.33,77.2,2,5.0,70.0,Healthy,1,0
CUS-00187,2023-12-01,Solstice Arbor Technologies,SMB,Manufacturing,North America,Self-Serve,Growth,monthly,1,761.94,17,12,0.7059,181,15.08,74.8,2,4.32,66.5,Watch,2,0
CUS-00187,2024-01-01,Solstice Arbor Technologies,SMB,Manufacturing,North America,Self-Serve,Growth,monthly,2,761.94,17,11,0.6471,229,20.82,81.6,2,4.56,67.4,Watch,2,0
CUS-00187,2024-02-01,Solstice Arbor Technologies,SMB,Manufacturing,North America,Self-Serve,Growth,monthly,3,941.22,21,14,0.6667,216,15.43,68.8,1,4.53,66.5,Watch,2,0
CUS-00187,2024-03-01,Solstice Arbor Technologies,SMB,Manufacturing,North America,Self-Serve,Growth,monthly,4,941.22,21,15,0.7143,353,23.53,75.8,1,4.25,69.2,Watch,2,1
CUS-00187,2024-04-01,Solstice Arbor Technologies,SMB,Manufacturing,North America,Self-Serve,Growth,monthly,5,941.22,21,16,0.7619,131,8.19,71.6,2,4.25,69.2,Watch,2,1
CUS-00187,2024-05-01,Solstice Arbor Technologies,SMB,Manufacturing,North America,Self-Serve,Growth,monthly,6,941.22,21,14,0.6667,379,27.07,67.9,2,4.18,64.5,Watch,2,1
CUS-00188,2023-11-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,0,1288.8,32,22,0.6875,260,11.82,69.7,1,4.64,66.9,Watch,2,0
CUS-00188,2023-12-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,1,1288.8,32,22,0.6875,505,22.95,67.8,0,4.05,65.1,Watch,2,0
CUS-00188,2024-01-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,2,1288.8,32,20,0.625,219,10.95,67.1,2,3.91,59.7,Watch,2,0
CUS-00188,2024-02-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,3,1288.8,32,18,0.5625,258,14.33,67.7,0,4.45,62.9,Watch,2,0
CUS-00188,2024-03-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,4,1288.8,32,16,0.5,363,22.69,61.8,1,4.29,57.3,Watch,2,0
CUS-00188,2024-04-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,5,1288.8,32,13,0.4063,229,17.62,51.1,0,3.96,50.9,At Risk,3,0
CUS-00188,2024-05-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,6,1570.73,39,16,0.4103,350,21.88,68.5,2,3.92,53.1,At Risk,3,0
CUS-00188,2024-06-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,7,1570.73,39,14,0.359,256,18.29,53.8,0,3.93,50.4,At Risk,3,0
CUS-00188,2024-07-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,8,1570.73,39,12,0.3077,169,14.08,49.7,2,4.25,46.8,At Risk,3,0
CUS-00188,2024-08-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,9,1570.73,39,11,0.2821,80,7.27,45.7,5,3.84,39.4,Critical,4,0
CUS-00188,2024-09-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,10,1570.73,39,10,0.2564,98,9.8,63.3,2,3.84,46.9,At Risk,3,0
CUS-00188,2024-10-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,11,1570.73,39,10,0.2564,107,10.7,50.6,2,3.88,44.4,At Risk,3,0
CUS-00188,2024-11-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,12,1570.73,39,10,0.2564,80,8.0,66.0,2,3.97,49.1,At Risk,3,0
CUS-00188,2024-12-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,13,1570.73,39,8,0.2051,127,15.88,59.2,2,3.2,41.9,At Risk,3,0
CUS-00188,2025-01-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,14,1570.73,39,5,0.1282,63,12.6,47.3,1,3.72,40.1,At Risk,3,0
CUS-00188,2025-02-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,15,1570.73,39,3,0.0769,36,12.0,53.0,1,3.86,40.6,At Risk,3,0
CUS-00188,2025-03-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,16,1570.73,39,1,0.0256,6,6.0,46.9,4,3.75,33.2,Critical,4,0
CUS-00188,2025-04-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,17,1570.73,39,2,0.0513,21,10.5,39.1,1,3.65,35.9,Critical,4,0
CUS-00188,2025-05-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,18,1570.73,39,1,0.0256,10,10.0,65.8,2,3.88,41.9,At Risk,3,0
CUS-00188,2025-06-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,19,1570.73,39,1,0.0256,13,13.0,46.2,3,3.48,34.1,Critical,4,0
CUS-00188,2025-07-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,20,1570.73,39,1,0.0256,12,12.0,46.6,1,3.72,38.4,Critical,4,0
CUS-00188,2025-08-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,21,1570.73,39,1,0.0256,8,8.0,37.1,2,3.63,34.7,Critical,4,0
CUS-00188,2025-09-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,22,1570.73,39,1,0.0256,11,11.0,48.7,1,4.02,41.2,At Risk,3,0
CUS-00188,2025-10-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,23,1570.73,39,1,0.0256,11,11.0,39.8,5,3.3,30.8,Critical,4,0
CUS-00188,2025-11-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,24,1933.2,48,1,0.0208,4,4.0,37.4,3,3.36,33.2,Critical,4,0
CUS-00188,2025-12-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,25,1933.2,48,2,0.0417,21,10.5,50.9,2,3.56,39.7,Critical,4,0
CUS-00188,2026-01-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,26,1933.2,48,1,0.0208,16,16.0,42.9,1,3.73,39.0,Critical,4,0
CUS-00188,2026-02-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,27,1933.2,48,1,0.0208,8,8.0,45.3,3,3.21,34.5,Critical,4,0
CUS-00188,2026-03-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,28,1933.2,48,1,0.0208,7,7.0,46.4,1,3.77,40.0,At Risk,3,0
CUS-00188,2026-04-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,29,1933.2,48,1,0.0208,7,7.0,53.9,1,4.17,43.9,At Risk,3,0
CUS-00188,2026-05-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,30,1933.2,48,1,0.0208,12,12.0,48.1,1,3.77,40.5,At Risk,3,0
CUS-00188,2026-06-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,31,1933.2,48,1,0.0208,14,14.0,34.2,6,3.5,29.4,Critical,4,0
CUS-00188,2026-07-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,32,1933.2,48,1,0.0208,11,11.0,53.8,4,3.12,34.9,Critical,4,0
CUS-00188,2026-08-01,Harbor Harbour Retail,Mid-Market,Software & Technology,APAC,Outbound,Growth,monthly,33,1933.2,48,1,0.0208,11,11.0,44.4,4,3.48,34.3,Critical,4,0
CUS-00189,2023-11-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,0,106.0,5,3,0.6,80,26.67,72.0,0,4.38,63.9,Watch,2,0
CUS-00189,2023-12-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,1,106.0,5,3,0.6,62,20.67,65.6,1,4.05,59.8,Watch,2,0
CUS-00189,2024-01-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,2,106.0,5,3,0.6,67,22.33,81.1,2,4.56,65.4,Watch,2,0
CUS-00189,2024-02-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,3,106.0,5,4,0.8,94,23.5,67.7,0,4.28,71.6,Healthy,1,0
CUS-00189,2024-03-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,4,106.0,5,4,0.8,93,23.25,70.4,2,3.83,67.9,Watch,2,0
CUS-00189,2024-04-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,5,148.4,7,6,0.8571,205,34.17,79.6,1,4.45,77.3,Healthy,1,0
CUS-00189,2024-05-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,6,148.4,7,5,0.7143,171,34.2,73.4,1,4.5,70.7,Healthy,1,0
CUS-00189,2024-06-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,7,148.4,7,6,0.8571,182,30.33,68.6,1,4.38,75.0,Healthy,1,0
CUS-00189,2024-07-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,8,148.4,7,6,0.8571,226,37.67,72.1,2,4.18,74.0,Healthy,1,0
CUS-00189,2024-08-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,9,148.4,7,6,0.8571,100,16.67,80.8,3,4.43,76.6,Healthy,1,0
CUS-00189,2024-09-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,10,212.0,10,8,0.8,96,12.0,71.0,1,4.42,74.8,Healthy,1,0
CUS-00189,2024-10-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,11,212.0,10,8,0.8,205,25.63,68.1,5,4.3,68.9,Watch,2,0
CUS-00189,2024-11-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,12,212.0,10,8,0.8,80,10.0,80.0,4,4.34,73.7,Healthy,1,0
CUS-00189,2024-12-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,13,212.0,10,8,0.8,185,23.13,74.6,5,4.09,70.3,Healthy,1,0
CUS-00189,2025-01-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,14,212.0,10,8,0.8,268,33.5,78.0,1,4.21,77.1,Healthy,1,0
CUS-00189,2025-02-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,15,212.0,10,9,0.9,86,9.56,67.1,2,4.21,77.6,Healthy,1,0
CUS-00189,2025-03-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,16,212.0,10,8,0.8,281,35.13,78.7,5,4.52,74.7,Healthy,1,0
CUS-00189,2025-04-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,17,254.4,12,11,0.9167,157,14.27,77.2,2,4.62,83.7,Healthy,1,0
CUS-00189,2025-05-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,18,254.4,12,10,0.8333,206,20.6,73.6,3,4.33,77.1,Healthy,1,0
CUS-00189,2025-06-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,19,212.0,10,9,0.9,205,22.78,76.5,1,4.64,85.0,Healthy,1,0
CUS-00189,2025-07-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,20,212.0,10,8,0.8,193,24.13,72.2,0,4.72,82.0,Healthy,1,0
CUS-00189,2025-08-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,21,254.4,12,10,0.8333,136,13.6,78.5,4,4.49,79.2,Healthy,1,0
CUS-00189,2025-09-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,22,254.4,12,10,0.8333,272,27.2,68.4,3,4.53,78.5,Healthy,1,0
CUS-00189,2025-10-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,23,254.4,12,10,0.8333,189,18.9,72.7,6,4.09,74.0,Healthy,1,0
CUS-00189,2025-11-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,24,254.4,12,10,0.8333,114,11.4,70.5,3,4.33,78.9,Healthy,1,0
CUS-00189,2025-12-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,25,254.4,12,9,0.75,234,26.0,76.5,2,4.48,79.0,Healthy,1,0
CUS-00189,2026-01-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,26,254.4,12,9,0.75,186,20.67,68.6,2,3.95,74.4,Healthy,1,0
CUS-00189,2026-02-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,27,254.4,12,9,0.75,117,13.0,72.0,1,3.87,76.1,Healthy,1,0
CUS-00189,2026-03-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,28,254.4,12,9,0.75,165,18.33,75.3,1,4.64,80.8,Healthy,1,0
CUS-00189,2026-04-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,29,254.4,12,9,0.75,294,32.67,65.1,0,4.4,78.3,Healthy,1,0
CUS-00189,2026-05-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,30,254.4,12,10,0.8333,243,24.3,67.9,2,4.09,78.3,Healthy,1,0
CUS-00189,2026-06-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,31,254.4,12,10,0.8333,110,11.0,78.6,2,4.58,83.4,Healthy,1,0
CUS-00189,2026-07-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,32,254.4,12,10,0.8333,144,14.4,72.3,0,4.86,85.7,Healthy,1,0
CUS-00189,2026-08-01,Ironwood Stone Media,SMB,Logistics & Transport,North America,Marketplace,Starter,annual,33,254.4,12,10,0.8333,130,13.0,82.1,1,3.94,82.3,Healthy,1,0
CUS-00190,2023-11-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,0,84.4,4,3,0.75,58,19.33,69.6,1,4.66,69.5,Watch,2,0
CUS-00190,2023-12-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,1,84.4,4,3,0.75,24,8.0,75.9,2,4.24,68.1,Watch,2,0
CUS-00190,2024-01-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,2,84.4,4,2,0.5,40,20.0,71.7,2,4.14,57.0,Watch,2,0
CUS-00190,2024-02-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,3,105.5,5,3,0.6,48,16.0,68.6,3,4.27,60.0,Watch,2,0
CUS-00190,2024-03-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,4,105.5,5,3,0.6,41,13.67,65.8,1,4.19,61.8,Watch,2,0
CUS-00190,2024-04-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,5,105.5,5,2,0.4,56,28.0,60.8,3,3.87,48.9,At Risk,3,0
CUS-00190,2024-05-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,6,105.5,5,2,0.4,14,7.0,58.5,0,4.1,53.6,At Risk,3,0
CUS-00190,2024-06-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,7,126.6,6,3,0.5,73,24.33,54.1,4,3.74,50.1,At Risk,3,0
CUS-00190,2024-07-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,8,126.6,6,3,0.5,84,28.0,55.4,2,4.37,56.5,Watch,2,0
CUS-00190,2024-08-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,9,126.6,6,3,0.5,34,11.33,59.5,1,4.49,59.8,Watch,2,0
CUS-00190,2024-09-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,10,126.6,6,3,0.5,38,12.67,70.3,2,3.86,58.5,Watch,2,0
CUS-00190,2024-10-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,11,126.6,6,3,0.5,79,26.33,66.9,4,3.42,53.4,At Risk,3,0
CUS-00190,2024-11-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,12,126.6,6,3,0.5,76,25.33,67.6,3,3.97,58.0,Watch,2,0
CUS-00190,2024-12-01,Ridge Harbour Labs,SMB,Financial Services,North America,Self-Serve,Starter,annual,13,126.6,6,3,0.5,44,14.67,62.3,5,3.7,53.2,At Risk,3,0
