invoice_id,customer_id,company_name,segment,region,subscription_id,plan_name,invoice_date,invoice_month,period_start,period_end,billing_period,amount,status,paid_date,payment_method,attempts,collected_amount,at_risk_amount,days_to_pay,is_failed,is_dunning_recovered
INV-001636,CUS-00106,Orchid Cove Energy,Mid-Market,North America,SUB-00106-07,Scale,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,11908.50,paid,2026-07-01,ACH / bank transfer,1,11908.50,0.00,0,0,0
INV-001637,CUS-00106,Orchid Cove Energy,Mid-Market,North America,SUB-00106-07,Scale,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,11908.50,paid,2026-08-04,Credit card,1,11908.50,0.00,3,0,0
INV-001638,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2023-06-01,2023-06-01,2023-06-01,2023-07-01,monthly,144.75,paid,2023-06-01,Credit card,1,144.75,0.00,0,0,0
INV-001639,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2023-07-01,2023-07-01,2023-07-01,2023-08-01,monthly,144.75,paid,2023-07-01,Credit card,1,144.75,0.00,0,0,0
INV-001640,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2023-08-01,2023-08-01,2023-08-01,2023-09-01,monthly,144.75,paid,2023-08-04,ACH / bank transfer,1,144.75,0.00,3,0,0
INV-001641,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2023-09-01,2023-09-01,2023-09-01,2023-10-01,monthly,144.75,paid,2023-09-04,Credit card,1,144.75,0.00,3,0,0
INV-001642,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2023-10-01,2023-10-01,2023-10-01,2023-11-01,monthly,144.75,paid,2023-10-02,Credit card,1,144.75,0.00,1,0,0
INV-001643,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2023-11-01,2023-11-01,2023-11-01,2023-12-01,monthly,144.75,paid,2023-11-01,Credit card,1,144.75,0.00,0,0,0
INV-001644,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2023-12-01,2023-12-01,2023-12-01,2024-01-01,monthly,144.75,paid,2023-12-02,Credit card,1,144.75,0.00,1,0,0
INV-001645,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-01-01,2024-01-01,2024-01-01,2024-02-01,monthly,144.75,paid,2024-01-03,Credit card,1,144.75,0.00,2,0,0
INV-001646,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-02-01,2024-02-01,2024-02-01,2024-03-01,monthly,144.75,paid,2024-02-02,Credit card,1,144.75,0.00,1,0,0
INV-001647,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-03-01,2024-03-01,2024-03-01,2024-04-01,monthly,144.75,paid,2024-03-02,Credit card,1,144.75,0.00,1,0,0
INV-001648,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-04-01,2024-04-01,2024-04-01,2024-05-01,monthly,144.75,paid,2024-04-02,ACH / bank transfer,1,144.75,0.00,1,0,0
INV-001649,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-05-01,2024-05-01,2024-05-01,2024-06-01,monthly,144.75,paid,2024-05-01,Credit card,1,144.75,0.00,0,0,0
INV-001650,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-06-01,2024-06-01,2024-06-01,2024-07-01,monthly,144.75,paid,2024-06-03,ACH / bank transfer,1,144.75,0.00,2,0,0
INV-001651,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-07-01,2024-07-01,2024-07-01,2024-08-01,monthly,144.75,paid,2024-07-02,ACH / bank transfer,1,144.75,0.00,1,0,0
INV-001652,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-08-01,2024-08-01,2024-08-01,2024-09-01,monthly,144.75,paid,2024-08-02,Credit card,1,144.75,0.00,1,0,0
INV-001653,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-09-01,2024-09-01,2024-09-01,2024-10-01,monthly,144.75,paid,2024-09-03,Credit card,1,144.75,0.00,2,0,0
INV-001654,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,144.75,paid,2024-10-12,Invoice / wire,3,144.75,0.00,11,0,1
INV-001655,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,144.75,paid,2024-11-02,ACH / bank transfer,1,144.75,0.00,1,0,0
INV-001656,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,144.75,paid,2024-12-01,Credit card,1,144.75,0.00,0,0,0
INV-001657,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-01-01,2025-01-01,2025-01-01,2025-02-01,monthly,144.75,paid,2025-01-02,Invoice / wire,1,144.75,0.00,1,0,0
INV-001658,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-02-01,2025-02-01,2025-02-01,2025-03-01,monthly,144.75,paid,2025-02-08,ACH / bank transfer,3,144.75,0.00,7,0,1
INV-001659,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-03-01,2025-03-01,2025-03-01,2025-04-01,monthly,144.75,paid,2025-03-03,ACH / bank transfer,1,144.75,0.00,2,0,0
INV-001660,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-04-01,2025-04-01,2025-04-01,2025-05-01,monthly,144.75,paid,2025-04-02,Credit card,1,144.75,0.00,1,0,0
INV-001661,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-05-01,2025-05-01,2025-05-01,2025-06-01,monthly,144.75,paid,2025-05-02,Credit card,1,144.75,0.00,1,0,0
INV-001662,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-06-01,2025-06-01,2025-06-01,2025-07-01,monthly,144.75,paid,2025-06-02,Credit card,1,144.75,0.00,1,0,0
INV-001663,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-07-01,2025-07-01,2025-07-01,2025-08-01,monthly,144.75,paid,2025-07-02,Credit card,1,144.75,0.00,1,0,0
INV-001664,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-08-01,2025-08-01,2025-08-01,2025-09-01,monthly,144.75,paid,2025-08-03,ACH / bank transfer,1,144.75,0.00,2,0,0
INV-001665,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-09-01,2025-09-01,2025-09-01,2025-10-01,monthly,144.75,paid,2025-09-03,Invoice / wire,1,144.75,0.00,2,0,0
INV-001666,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-10-01,2025-10-01,2025-10-01,2025-11-01,monthly,144.75,paid,2025-10-03,Credit card,1,144.75,0.00,2,0,0
INV-001667,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-11-01,2025-11-01,2025-11-01,2025-12-01,monthly,144.75,paid,2025-11-04,Credit card,1,144.75,0.00,3,0,0
INV-001668,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2025-12-01,2025-12-01,2025-12-01,2026-01-01,monthly,144.75,paid,2025-12-04,Credit card,1,144.75,0.00,3,0,0
INV-001669,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,144.75,paid,2026-01-07,Credit card,3,144.75,0.00,6,0,1
INV-001670,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,144.75,paid,2026-02-03,Credit card,1,144.75,0.00,2,0,0
INV-001671,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,144.75,paid,2026-03-03,Credit card,1,144.75,0.00,2,0,0
INV-001672,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-00,Starter,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,144.75,paid,2026-04-04,Credit card,1,144.75,0.00,3,0,0
INV-001673,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-01,Starter,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,96.50,paid,2026-05-03,Invoice / wire,1,96.50,0.00,2,0,0
INV-001674,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-01,Starter,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,96.50,paid,2026-06-04,ACH / bank transfer,1,96.50,0.00,3,0,0
INV-001675,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-01,Starter,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,96.50,paid,2026-07-04,Credit card,1,96.50,0.00,3,0,0
INV-001676,CUS-00107,Northwind Forge Industries,SMB,North America,SUB-00107-01,Starter,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,96.50,paid,2026-08-04,ACH / bank transfer,1,96.50,0.00,3,0,0
INV-001677,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-00,Growth,2023-06-01,2023-06-01,2023-06-01,2023-07-01,monthly,1317.60,paid,2023-06-01,Credit card,1,1317.60,0.00,0,0,0
INV-001678,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-00,Growth,2023-07-01,2023-07-01,2023-07-01,2023-08-01,monthly,1317.60,paid,2023-07-01,Credit card,1,1317.60,0.00,0,0,0
INV-001679,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-00,Growth,2023-08-01,2023-08-01,2023-08-01,2023-09-01,monthly,1317.60,paid,2023-08-03,Credit card,1,1317.60,0.00,2,0,0
INV-001680,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-00,Growth,2023-09-01,2023-09-01,2023-09-01,2023-10-01,monthly,1317.60,paid,2023-09-01,Credit card,1,1317.60,0.00,0,0,0
INV-001681,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-00,Growth,2023-10-01,2023-10-01,2023-10-01,2023-11-01,monthly,1317.60,paid,2023-10-02,Invoice / wire,1,1317.60,0.00,1,0,0
INV-001682,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-00,Growth,2023-11-01,2023-11-01,2023-11-01,2023-12-01,monthly,1317.60,paid,2023-11-02,Credit card,1,1317.60,0.00,1,0,0
INV-001683,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-00,Growth,2023-12-01,2023-12-01,2023-12-01,2024-01-01,monthly,1317.60,paid,2023-12-02,Credit card,1,1317.60,0.00,1,0,0
INV-001684,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-00,Growth,2024-01-01,2024-01-01,2024-01-01,2024-02-01,monthly,1317.60,paid,2024-01-04,Credit card,1,1317.60,0.00,3,0,0
INV-001685,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-00,Growth,2024-02-01,2024-02-01,2024-02-01,2024-03-01,monthly,1317.60,paid,2024-02-01,Credit card,1,1317.60,0.00,0,0,0
INV-001686,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-00,Growth,2024-03-01,2024-03-01,2024-03-01,2024-04-01,monthly,1317.60,paid,2024-03-04,Invoice / wire,1,1317.60,0.00,3,0,0
INV-001687,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-01,Growth,2024-04-01,2024-04-01,2024-04-01,2024-05-01,monthly,1010.16,paid,2024-04-01,Credit card,1,1010.16,0.00,0,0,0
INV-001688,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-01,Growth,2024-05-01,2024-05-01,2024-05-01,2024-06-01,monthly,1010.16,paid,2024-05-03,ACH / bank transfer,1,1010.16,0.00,2,0,0
INV-001689,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-01,Growth,2024-06-01,2024-06-01,2024-06-01,2024-07-01,monthly,1010.16,paid,2024-06-03,ACH / bank transfer,1,1010.16,0.00,2,0,0
INV-001690,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-01,Growth,2024-07-01,2024-07-01,2024-07-01,2024-08-01,monthly,1010.16,paid,2024-07-03,Credit card,1,1010.16,0.00,2,0,0
INV-001691,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-01,Growth,2024-08-01,2024-08-01,2024-08-01,2024-09-01,monthly,1010.16,paid,2024-08-02,Credit card,1,1010.16,0.00,1,0,0
INV-001692,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-02,Growth,2024-09-01,2024-09-01,2024-09-01,2024-10-01,monthly,1229.76,paid,2024-09-01,Invoice / wire,1,1229.76,0.00,0,0,0
INV-001693,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-02,Growth,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,1229.76,paid,2024-10-02,Credit card,1,1229.76,0.00,1,0,0
INV-001694,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-02,Growth,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,1229.76,paid,2024-11-03,ACH / bank transfer,1,1229.76,0.00,2,0,0
INV-001695,CUS-00108,Falcon Gate Technologies,SMB,North America,SUB-00108-02,Growth,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,1229.76,paid,2024-12-01,Invoice / wire,1,1229.76,0.00,0,0,0
INV-001696,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-00,Growth,2023-07-01,2023-07-01,2023-07-01,2023-08-01,monthly,772.92,paid,2023-07-01,Credit card,1,772.92,0.00,0,0,0
INV-001697,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-00,Growth,2023-08-01,2023-08-01,2023-08-01,2023-09-01,monthly,772.92,paid,2023-08-02,Credit card,1,772.92,0.00,1,0,0
INV-001698,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-01,Growth,2023-09-01,2023-09-01,2023-09-01,2023-10-01,monthly,894.96,paid,2023-09-01,Invoice / wire,1,894.96,0.00,0,0,0
INV-001699,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-01,Growth,2023-10-01,2023-10-01,2023-10-01,2023-11-01,monthly,894.96,paid,2023-10-04,Credit card,1,894.96,0.00,3,0,0
INV-001700,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-01,Growth,2023-11-01,2023-11-01,2023-11-01,2023-12-01,monthly,894.96,paid,2023-11-04,Credit card,1,894.96,0.00,3,0,0
INV-001701,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-02,Growth,2023-12-01,2023-12-01,2023-12-01,2024-01-01,monthly,1057.68,paid,2023-12-04,Credit card,1,1057.68,0.00,3,0,0
INV-001702,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-02,Growth,2024-01-01,2024-01-01,2024-01-01,2024-02-01,monthly,1057.68,paid,2024-01-16,Credit card,2,1057.68,0.00,15,0,1
INV-001703,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-03,Growth,2024-02-01,2024-02-01,2024-02-01,2024-03-01,monthly,1464.48,paid,2024-02-03,Credit card,1,1464.48,0.00,2,0,0
INV-001704,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-03,Growth,2024-03-01,2024-03-01,2024-03-01,2024-04-01,monthly,1464.48,paid,2024-03-03,Invoice / wire,1,1464.48,0.00,2,0,0
INV-001705,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-03,Growth,2024-04-01,2024-04-01,2024-04-01,2024-05-01,monthly,1464.48,paid,2024-04-01,Invoice / wire,1,1464.48,0.00,0,0,0
INV-001706,CUS-00109,Northwind Cove Labs,Mid-Market,EMEA,SUB-00109-03,Growth,2024-05-01,2024-05-01,2024-05-01,2024-06-01,monthly,1464.48,paid,2024-05-02,Invoice / wire,1,1464.48,0.00,1,0,0
INV-001707,CUS-00110,Zephyr Peak Logistics,Enterprise,North America,SUB-00110-00,Enterprise,2023-07-01,2023-07-01,2023-07-01,2024-07-01,annual,181684.80,paid,2023-07-17,ACH / bank transfer,1,181684.80,0.00,16,0,0
INV-001708,CUS-00110,Zephyr Peak Logistics,Enterprise,North America,SUB-00110-03,Enterprise,2024-07-01,2024-07-01,2024-07-01,2025-07-01,annual,187577.28,paid,2024-07-11,Credit card,1,187577.28,0.00,10,0,0
INV-001709,CUS-00110,Zephyr Peak Logistics,Enterprise,North America,SUB-00110-03,Enterprise,2025-07-01,2025-07-01,2025-07-01,2026-07-01,annual,187577.28,paid,2025-07-07,Invoice / wire,1,187577.28,0.00,6,0,0
INV-001710,CUS-00110,Zephyr Peak Logistics,Enterprise,North America,SUB-00110-06,Enterprise,2026-07-01,2026-07-01,2026-07-01,2027-07-01,annual,362387.52,paid,2026-07-09,Credit card,1,362387.52,0.00,8,0,0
INV-001711,CUS-00111,Beacon Arbor Labs,SMB,North America,SUB-00111-00,Starter,2023-07-01,2023-07-01,2023-07-01,2023-08-01,monthly,300.00,paid,2023-07-02,Credit card,1,300.00,0.00,1,0,0
INV-001712,CUS-00111,Beacon Arbor Labs,SMB,North America,SUB-00111-00,Starter,2023-08-01,2023-08-01,2023-08-01,2023-09-01,monthly,300.00,paid,2023-08-01,Credit card,1,300.00,0.00,0,0,0
INV-001713,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-00,Scale,2023-07-01,2023-07-01,2023-07-01,2023-08-01,monthly,8714.77,paid,2023-07-04,Credit card,1,8714.77,0.00,3,0,0
INV-001714,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-00,Scale,2023-08-01,2023-08-01,2023-08-01,2023-09-01,monthly,8714.77,paid,2023-08-03,Invoice / wire,1,8714.77,0.00,2,0,0
INV-001715,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-00,Scale,2023-09-01,2023-09-01,2023-09-01,2023-10-01,monthly,8714.77,paid,2023-09-01,ACH / bank transfer,1,8714.77,0.00,0,0,0
INV-001716,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-00,Scale,2023-10-01,2023-10-01,2023-10-01,2023-11-01,monthly,8714.77,paid,2023-10-02,Credit card,1,8714.77,0.00,1,0,0
INV-001717,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-00,Scale,2023-11-01,2023-11-01,2023-11-01,2023-12-01,monthly,8714.77,paid,2023-11-01,Credit card,1,8714.77,0.00,0,0,0
INV-001718,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-01,Scale,2023-12-01,2023-12-01,2023-12-01,2024-01-01,monthly,11974.50,paid,2023-12-04,ACH / bank transfer,1,11974.50,0.00,3,0,0
INV-001719,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-01,Scale,2024-01-01,2024-01-01,2024-01-01,2024-02-01,monthly,11974.50,paid,2024-01-04,Credit card,1,11974.50,0.00,3,0,0
INV-001720,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-02,Scale,2024-02-01,2024-02-01,2024-02-01,2024-03-01,monthly,13970.25,paid,2024-02-02,Invoice / wire,1,13970.25,0.00,1,0,0
INV-001721,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-02,Scale,2024-03-01,2024-03-01,2024-03-01,2024-04-01,monthly,13970.25,paid,2024-03-01,Credit card,1,13970.25,0.00,0,0,0
INV-001722,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-02,Scale,2024-04-01,2024-04-01,2024-04-01,2024-05-01,monthly,13970.25,paid,2024-04-04,Credit card,1,13970.25,0.00,3,0,0
INV-001723,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2024-05-01,2024-05-01,2024-05-01,2024-06-01,monthly,19292.25,paid,2024-05-01,Invoice / wire,1,19292.25,0.00,0,0,0
INV-001724,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2024-06-01,2024-06-01,2024-06-01,2024-07-01,monthly,19292.25,paid,2024-06-04,Invoice / wire,1,19292.25,0.00,3,0,0
INV-001725,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2024-07-01,2024-07-01,2024-07-01,2024-08-01,monthly,19292.25,paid,2024-07-02,Credit card,1,19292.25,0.00,1,0,0
INV-001726,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2024-08-01,2024-08-01,2024-08-01,2024-09-01,monthly,19292.25,paid,2024-08-03,ACH / bank transfer,1,19292.25,0.00,2,0,0
INV-001727,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2024-09-01,2024-09-01,2024-09-01,2024-10-01,monthly,19292.25,paid,2024-09-03,Credit card,1,19292.25,0.00,2,0,0
INV-001728,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,19292.25,paid,2024-10-04,Invoice / wire,1,19292.25,0.00,3,0,0
INV-001729,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,19292.25,paid,2024-11-04,ACH / bank transfer,1,19292.25,0.00,3,0,0
INV-001730,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,19292.25,paid,2024-12-01,ACH / bank transfer,1,19292.25,0.00,0,0,0
INV-001731,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2025-01-01,2025-01-01,2025-01-01,2025-02-01,monthly,19292.25,paid,2025-01-03,Credit card,1,19292.25,0.00,2,0,0
INV-001732,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2025-02-01,2025-02-01,2025-02-01,2025-03-01,monthly,19292.25,paid,2025-02-02,Invoice / wire,1,19292.25,0.00,1,0,0
INV-001733,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2025-03-01,2025-03-01,2025-03-01,2025-04-01,monthly,19292.25,paid,2025-03-13,Credit card,2,19292.25,0.00,12,0,1
INV-001734,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2025-04-01,2025-04-01,2025-04-01,2025-05-01,monthly,19292.25,paid,2025-04-03,Credit card,1,19292.25,0.00,2,0,0
INV-001735,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-03,Scale,2025-05-01,2025-05-01,2025-05-01,2025-06-01,monthly,19292.25,paid,2025-05-03,Credit card,1,19292.25,0.00,2,0,0
INV-001736,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-04,Enterprise,2025-06-01,2025-06-01,2025-06-01,2025-07-01,monthly,39515.85,paid,2025-06-03,Credit card,1,39515.85,0.00,2,0,0
INV-001737,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2025-07-01,2025-07-01,2025-07-01,2025-08-01,monthly,55517.33,paid,2025-07-03,Invoice / wire,1,55517.33,0.00,2,0,0
INV-001738,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2025-08-01,2025-08-01,2025-08-01,2025-09-01,monthly,55517.33,paid,2025-08-02,Invoice / wire,1,55517.33,0.00,1,0,0
INV-001739,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2025-09-01,2025-09-01,2025-09-01,2025-10-01,monthly,55517.33,paid,2025-09-02,ACH / bank transfer,1,55517.33,0.00,1,0,0
INV-001740,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2025-10-01,2025-10-01,2025-10-01,2025-11-01,monthly,55517.33,paid,2025-10-03,Credit card,1,55517.33,0.00,2,0,0
INV-001741,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2025-11-01,2025-11-01,2025-11-01,2025-12-01,monthly,55517.33,paid,2025-11-04,Credit card,1,55517.33,0.00,3,0,0
INV-001742,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2025-12-01,2025-12-01,2025-12-01,2026-01-01,monthly,55517.33,paid,2025-12-01,Credit card,1,55517.33,0.00,0,0,0
INV-001743,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,55517.33,paid,2026-01-03,Credit card,1,55517.33,0.00,2,0,0
INV-001744,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,55517.33,paid,2026-02-04,Credit card,1,55517.33,0.00,3,0,0
INV-001745,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,55517.33,paid,2026-03-03,Invoice / wire,1,55517.33,0.00,2,0,0
INV-001746,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,55517.33,paid,2026-04-03,ACH / bank transfer,1,55517.33,0.00,2,0,0
INV-001747,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,55517.33,paid,2026-05-04,Credit card,1,55517.33,0.00,3,0,0
INV-001748,CUS-00112,Tidal Vale Group,Enterprise,North America,SUB-00112-05,Enterprise,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,55517.33,paid,2026-06-03,Invoice / wire,1,55517.33,0.00,2,0,0
