month,customer_id,company_name,segment,industry,region,country,acquisition_channel,sales_rep,cohort_month,tenure_months,plan_name,billing_period,seats,seat_change,mrr,prior_mrr,net_change_mrr,movement_type,new_mrr,reactivation_mrr,expansion_mrr,contraction_mrr,churned_mrr,is_active,churn_type,churn_reason
2025-10-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,16,Growth,monthly,13,0,572.13,572.13,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-11-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,17,Growth,monthly,16,3,704.16,572.13,132.03,Expansion,0.0,0.0,132.03,0.0,0.0,1,,
2025-12-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,18,Growth,monthly,16,0,704.16,704.16,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-01-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,19,Growth,monthly,21,5,924.21,704.16,220.05,Expansion,0.0,0.0,220.05,0.0,0.0,1,,
2026-02-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,20,Growth,monthly,21,0,924.21,924.21,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-03-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,21,Growth,monthly,21,0,924.21,924.21,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-04-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,22,Growth,monthly,21,0,924.21,924.21,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-05-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,23,Growth,monthly,29,8,1276.29,924.21,352.08,Expansion,0.0,0.0,352.08,0.0,0.0,1,,
2026-06-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,24,Growth,monthly,29,0,1276.29,1276.29,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,25,Growth,monthly,29,0,1276.29,1276.29,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-00377,Juniper Forge Analytics,SMB,Healthcare,North America,United States,Inbound,B. Lindqvist,2024-06-01,26,Growth,monthly,29,0,1276.29,1276.29,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-06-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,0,Scale,monthly,130,130,8970.0,0.0,8970.0,New,8970.0,0.0,0.0,0.0,0.0,1,,
2024-07-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,1,Scale,monthly,113,-17,7797.0,8970.0,-1173.0,Contraction,0.0,0.0,0.0,1173.0,0.0,1,,
2024-08-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,2,Scale,monthly,113,0,7797.0,7797.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-09-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,3,Scale,monthly,139,26,9591.0,7797.0,1794.0,Expansion,0.0,0.0,1794.0,0.0,0.0,1,,
2024-10-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,4,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-11-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,5,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,6,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,7,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,8,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,9,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,10,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,11,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,12,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,13,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,14,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-09-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,15,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-10-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,16,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-11-01,CUS-00386,Nimbus Field Technologies,Enterprise,Logistics & Transport,North America,United States,Outbound,I. Castellanos,2024-06-01,17,Scale,monthly,139,0,9591.0,9591.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-06-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,0,Growth,annual,26,26,944.19,0.0,944.19,New,944.19,0.0,0.0,0.0,0.0,1,,
2024-07-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,1,Growth,annual,26,0,944.19,944.19,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-08-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,2,Growth,annual,26,0,944.19,944.19,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-09-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,3,Growth,annual,26,0,944.19,944.19,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-10-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,4,Growth,annual,26,0,944.19,944.19,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-11-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,5,Growth,annual,26,0,944.19,944.19,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,6,Growth,annual,31,5,1125.76,944.19,181.57,Expansion,0.0,0.0,181.57,0.0,0.0,1,,
2025-01-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,7,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,8,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,9,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,10,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,11,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,12,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,13,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,14,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-09-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,15,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-10-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,16,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-11-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,17,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-12-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,18,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-01-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,19,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-02-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,20,Growth,annual,31,0,1125.76,1125.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-03-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,21,Growth,annual,38,7,1379.97,1125.76,254.21,Expansion,0.0,0.0,254.21,0.0,0.0,1,,
2026-04-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,22,Growth,annual,43,5,1561.54,1379.97,181.57,Expansion,0.0,0.0,181.57,0.0,0.0,1,,
2026-05-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,23,Growth,annual,43,0,1561.54,1561.54,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,24,Growth,annual,43,0,1561.54,1561.54,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,25,Growth,annual,43,0,1561.54,1561.54,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-00396,Nimbus Court Technologies,Mid-Market,Software & Technology,EMEA,France,Marketplace,E. Nakamura,2024-06-01,26,Growth,annual,43,0,1561.54,1561.54,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-07-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,0,Growth,annual,14,14,535.5,0.0,535.5,New,535.5,0.0,0.0,0.0,0.0,1,,
2024-08-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,1,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-09-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,2,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-10-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,3,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-11-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,4,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,5,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,6,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,7,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,8,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,9,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,10,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,11,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,12,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,13,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-09-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,14,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-10-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,15,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-11-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,16,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-12-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,17,Growth,annual,14,0,535.5,535.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-01-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,18,Growth,annual,11,-3,420.75,535.5,-114.75,Contraction,0.0,0.0,0.0,114.75,0.0,1,,
2026-02-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,19,Growth,annual,11,0,420.75,420.75,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-03-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,20,Growth,annual,11,0,420.75,420.75,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-04-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,21,Growth,annual,11,0,420.75,420.75,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-05-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,22,Growth,annual,11,0,420.75,420.75,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,23,Growth,annual,11,0,420.75,420.75,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,24,Growth,annual,11,0,420.75,420.75,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-00412,Halcyon Point Systems,SMB,Manufacturing,APAC,India,Self-Serve,,2024-07-01,25,Growth,annual,11,0,420.75,420.75,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-07-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,0,Growth,monthly,35,35,1524.6,0.0,1524.6,New,1524.6,0.0,0.0,0.0,0.0,1,,
2024-08-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,1,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-09-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,2,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-10-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,3,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-11-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,4,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,5,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,6,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,7,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,8,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,9,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,10,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,11,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,12,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,13,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-09-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,14,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-10-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,15,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-11-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,16,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-12-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,17,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-01-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,18,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-02-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,19,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-03-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,20,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-04-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,21,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-05-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,22,Growth,monthly,35,0,1524.6,1524.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,23,Growth,monthly,50,15,2178.0,1524.6,653.4,Expansion,0.0,0.0,653.4,0.0,0.0,1,,
2026-07-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,24,Growth,monthly,50,0,2178.0,2178.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-00414,Maple Cross Partners,SMB,Manufacturing,LATAM,Brazil,Inbound,A. Okafor,2024-07-01,25,Growth,monthly,50,0,2178.0,2178.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-07-01,CUS-00418,Corvus River Logistics,SMB,Professional Services,North America,United States,Inbound,J. Petersen,2024-07-01,0,Starter,monthly,4,4,92.7,0.0,92.7,New,92.7,0.0,0.0,0.0,0.0,1,,
2024-08-01,CUS-00418,Corvus River Logistics,SMB,Professional Services,North America,United States,Inbound,J. Petersen,2024-07-01,1,Starter,monthly,4,0,92.7,92.7,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-09-01,CUS-00418,Corvus River Logistics,SMB,Professional Services,North America,United States,Inbound,J. Petersen,2024-07-01,2,Starter,monthly,4,0,92.7,92.7,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-10-01,CUS-00418,Corvus River Logistics,SMB,Professional Services,North America,United States,Inbound,J. Petersen,2024-07-01,3,Starter,monthly,5,1,115.88,92.7,23.18,Expansion,0.0,0.0,23.18,0.0,0.0,1,,
2024-11-01,CUS-00418,Corvus River Logistics,SMB,Professional Services,North America,United States,Inbound,J. Petersen,2024-07-01,4,Starter,monthly,5,0,115.88,115.88,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00418,Corvus River Logistics,SMB,Professional Services,North America,United States,Inbound,J. Petersen,2024-07-01,5,Starter,monthly,5,0,115.88,115.88,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00418,Corvus River Logistics,SMB,Professional Services,North America,United States,Inbound,J. Petersen,2024-07-01,6,Starter,monthly,5,0,115.88,115.88,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00418,Corvus River Logistics,SMB,Professional Services,North America,United States,Inbound,J. Petersen,2024-07-01,7,Starter,monthly,5,0,115.88,115.88,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00418,Corvus River Logistics,SMB,Professional Services,North America,United States,Inbound,J. Petersen,2024-07-01,8,Starter,monthly,5,0,115.88,115.88,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
