cohort_month,cohort_quarter,segment,period_index,activity_month,cohort_customers,cohort_initial_mrr,active_customers,retained_mrr
2023-09-01,2023-07-01,SMB,18,2025-03-01,14,9596.53,9,7808.74
2023-09-01,2023-07-01,SMB,19,2025-04-01,14,9596.53,9,7808.74
2023-09-01,2023-07-01,SMB,20,2025-05-01,14,9596.53,9,7808.74
2023-09-01,2023-07-01,SMB,21,2025-06-01,14,9596.53,8,6123.74
2023-09-01,2023-07-01,SMB,22,2025-07-01,14,9596.53,8,6101.47
2023-09-01,2023-07-01,SMB,23,2025-08-01,14,9596.53,8,6101.47
2023-09-01,2023-07-01,SMB,24,2025-09-01,14,9596.53,8,6101.47
2023-09-01,2023-07-01,SMB,25,2025-10-01,14,9596.53,7,5010.77
2023-09-01,2023-07-01,SMB,26,2025-11-01,14,9596.53,6,5475.01
2023-09-01,2023-07-01,SMB,27,2025-12-01,14,9596.53,6,5475.01
2023-09-01,2023-07-01,SMB,28,2026-01-01,14,9596.53,5,5281.0
2023-09-01,2023-07-01,SMB,29,2026-02-01,14,9596.53,5,5281.0
2023-09-01,2023-07-01,SMB,30,2026-03-01,14,9596.53,5,5406.0
2023-09-01,2023-07-01,SMB,31,2026-04-01,14,9596.53,5,5406.0
2023-09-01,2023-07-01,SMB,32,2026-05-01,14,9596.53,5,5406.0
2023-09-01,2023-07-01,SMB,33,2026-06-01,14,9596.53,5,5406.0
2023-09-01,2023-07-01,SMB,34,2026-07-01,14,9596.53,5,5406.0
2023-09-01,2023-07-01,SMB,35,2026-08-01,14,9596.53,5,5406.0
2023-10-01,2023-10-01,Enterprise,0,2023-10-01,4,136765.94,4,136765.94
2023-10-01,2023-10-01,Enterprise,1,2023-11-01,4,136765.94,4,136765.94
2023-10-01,2023-10-01,Enterprise,2,2023-12-01,4,136765.94,4,151417.5
2023-10-01,2023-10-01,Enterprise,3,2024-01-01,4,136765.94,4,140513.2
2023-10-01,2023-10-01,Enterprise,4,2024-02-01,4,136765.94,4,143339.2
2023-10-01,2023-10-01,Enterprise,5,2024-03-01,4,136765.94,4,143339.2
2023-10-01,2023-10-01,Enterprise,6,2024-04-01,4,136765.94,4,143339.2
2023-10-01,2023-10-01,Enterprise,7,2024-05-01,4,136765.94,4,143339.2
2023-10-01,2023-10-01,Enterprise,8,2024-06-01,4,136765.94,4,143339.2
2023-10-01,2023-10-01,Enterprise,9,2024-07-01,4,136765.94,4,151789.35
2023-10-01,2023-10-01,Enterprise,10,2024-08-01,4,136765.94,4,151789.35
2023-10-01,2023-10-01,Enterprise,11,2024-09-01,4,136765.94,4,154497.6
2023-10-01,2023-10-01,Enterprise,12,2024-10-01,4,136765.94,4,144508.42
2023-10-01,2023-10-01,Enterprise,13,2024-11-01,4,136765.94,4,144508.42
2023-10-01,2023-10-01,Enterprise,14,2024-12-01,4,136765.94,4,163390.36
2023-10-01,2023-10-01,Enterprise,15,2025-01-01,4,136765.94,4,169553.66
2023-10-01,2023-10-01,Enterprise,16,2025-02-01,4,136765.94,4,195658.2
2023-10-01,2023-10-01,Enterprise,17,2025-03-01,4,136765.94,4,195658.2
2023-10-01,2023-10-01,Enterprise,18,2025-04-01,4,136765.94,4,199190.7
2023-10-01,2023-10-01,Enterprise,19,2025-05-01,4,136765.94,4,203962.94
2023-10-01,2023-10-01,Enterprise,20,2025-06-01,4,136765.94,4,208967.32
2023-10-01,2023-10-01,Enterprise,21,2025-07-01,4,136765.94,4,247679.18
2023-10-01,2023-10-01,Enterprise,22,2025-08-01,4,136765.94,4,254097.02
2023-10-01,2023-10-01,Enterprise,23,2025-09-01,4,136765.94,4,254097.02
2023-10-01,2023-10-01,Enterprise,24,2025-10-01,4,136765.94,4,303939.02
2023-10-01,2023-10-01,Enterprise,25,2025-11-01,4,136765.94,4,356245.34
2023-10-01,2023-10-01,Enterprise,26,2025-12-01,4,136765.94,4,356245.34
2023-10-01,2023-10-01,Enterprise,27,2026-01-01,4,136765.94,4,370891.18
2023-10-01,2023-10-01,Enterprise,28,2026-02-01,4,136765.94,3,223730.54
2023-10-01,2023-10-01,Enterprise,29,2026-03-01,4,136765.94,3,223730.54
2023-10-01,2023-10-01,Enterprise,30,2026-04-01,4,136765.94,3,233660.79
2023-10-01,2023-10-01,Enterprise,31,2026-05-01,4,136765.94,4,362245.07
2023-10-01,2023-10-01,Enterprise,32,2026-06-01,4,136765.94,4,373528.65
2023-10-01,2023-10-01,Enterprise,33,2026-07-01,4,136765.94,4,373528.65
2023-10-01,2023-10-01,Enterprise,34,2026-08-01,4,136765.94,4,373528.65
2023-10-01,2023-10-01,Mid-Market,0,2023-10-01,7,10381.55,7,10381.55
2023-10-01,2023-10-01,Mid-Market,1,2023-11-01,7,10381.55,6,9919.98
2023-10-01,2023-10-01,Mid-Market,2,2023-12-01,7,10381.55,6,10141.05
2023-10-01,2023-10-01,Mid-Market,3,2024-01-01,7,10381.55,6,10141.05
2023-10-01,2023-10-01,Mid-Market,4,2024-02-01,7,10381.55,5,9169.41
2023-10-01,2023-10-01,Mid-Market,5,2024-03-01,7,10381.55,4,7957.29
2023-10-01,2023-10-01,Mid-Market,6,2024-04-01,7,10381.55,4,7957.29
2023-10-01,2023-10-01,Mid-Market,7,2024-05-01,7,10381.55,4,6556.59
2023-10-01,2023-10-01,Mid-Market,8,2024-06-01,7,10381.55,4,6556.59
2023-10-01,2023-10-01,Mid-Market,9,2024-07-01,7,10381.55,4,6634.17
2023-10-01,2023-10-01,Mid-Market,10,2024-08-01,7,10381.55,4,6634.17
2023-10-01,2023-10-01,Mid-Market,11,2024-09-01,7,10381.55,4,6634.17
2023-10-01,2023-10-01,Mid-Market,12,2024-10-01,7,10381.55,3,6253.47
2023-10-01,2023-10-01,Mid-Market,13,2024-11-01,7,10381.55,3,6253.47
2023-10-01,2023-10-01,Mid-Market,14,2024-12-01,7,10381.55,3,6869.22
2023-10-01,2023-10-01,Mid-Market,15,2025-01-01,7,10381.55,3,6869.22
2023-10-01,2023-10-01,Mid-Market,16,2025-02-01,7,10381.55,3,6869.22
2023-10-01,2023-10-01,Mid-Market,17,2025-03-01,7,10381.55,3,6467.28
2023-10-01,2023-10-01,Mid-Market,18,2025-04-01,7,10381.55,3,6467.28
2023-10-01,2023-10-01,Mid-Market,19,2025-05-01,7,10381.55,2,2376.27
2023-10-01,2023-10-01,Mid-Market,20,2025-06-01,7,10381.55,2,2376.27
2023-10-01,2023-10-01,Mid-Market,21,2025-07-01,7,10381.55,2,2485.89
2023-10-01,2023-10-01,Mid-Market,22,2025-08-01,7,10381.55,2,2485.89
2023-10-01,2023-10-01,Mid-Market,23,2025-09-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,24,2025-10-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,25,2025-11-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,26,2025-12-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,27,2026-01-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,28,2026-02-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,29,2026-03-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,30,2026-04-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,31,2026-05-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,32,2026-06-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,33,2026-07-01,7,10381.55,2,2632.05
2023-10-01,2023-10-01,Mid-Market,34,2026-08-01,7,10381.55,2,2748.42
2023-10-01,2023-10-01,SMB,0,2023-10-01,14,5121.79,14,5121.79
2023-10-01,2023-10-01,SMB,1,2023-11-01,14,5121.79,12,5194.7
2023-10-01,2023-10-01,SMB,2,2023-12-01,14,5121.79,11,4583.81
2023-10-01,2023-10-01,SMB,3,2024-01-01,14,5121.79,11,4248.29
2023-10-01,2023-10-01,SMB,4,2024-02-01,14,5121.79,10,4402.77
2023-10-01,2023-10-01,SMB,5,2024-03-01,14,5121.79,10,4402.77
2023-10-01,2023-10-01,SMB,6,2024-04-01,14,5121.79,9,3165.0
2023-10-01,2023-10-01,SMB,7,2024-05-01,14,5121.79,8,3071.7
2023-10-01,2023-10-01,SMB,8,2024-06-01,14,5121.79,7,2835.45
2023-10-01,2023-10-01,SMB,9,2024-07-01,14,5121.79,7,2858.45
2023-10-01,2023-10-01,SMB,10,2024-08-01,14,5121.79,7,2927.83
2023-10-01,2023-10-01,SMB,11,2024-09-01,14,5121.79,7,2927.83
2023-10-01,2023-10-01,SMB,12,2024-10-01,14,5121.79,5,811.16
2023-10-01,2023-10-01,SMB,13,2024-11-01,14,5121.79,5,811.16
2023-10-01,2023-10-01,SMB,14,2024-12-01,14,5121.79,5,811.16
2023-10-01,2023-10-01,SMB,15,2025-01-01,14,5121.79,5,906.36
2023-10-01,2023-10-01,SMB,16,2025-02-01,14,5121.79,5,928.58
2023-10-01,2023-10-01,SMB,17,2025-03-01,14,5121.79,5,928.58
2023-10-01,2023-10-01,SMB,18,2025-04-01,14,5121.79,5,928.58
2023-10-01,2023-10-01,SMB,19,2025-05-01,14,5121.79,4,813.58
2023-10-01,2023-10-01,SMB,20,2025-06-01,14,5121.79,4,813.58
2023-10-01,2023-10-01,SMB,21,2025-07-01,14,5121.79,4,813.58
2023-10-01,2023-10-01,SMB,22,2025-08-01,14,5121.79,4,813.58
2023-10-01,2023-10-01,SMB,23,2025-09-01,14,5121.79,4,813.58
2023-10-01,2023-10-01,SMB,24,2025-10-01,14,5121.79,2,224.65
2023-10-01,2023-10-01,SMB,25,2025-11-01,14,5121.79,2,224.65
2023-10-01,2023-10-01,SMB,26,2025-12-01,14,5121.79,2,224.65
2023-10-01,2023-10-01,SMB,27,2026-01-01,14,5121.79,2,224.65
2023-10-01,2023-10-01,SMB,28,2026-02-01,14,5121.79,2,224.65
2023-10-01,2023-10-01,SMB,29,2026-03-01,14,5121.79,2,224.65
2023-10-01,2023-10-01,SMB,30,2026-04-01,14,5121.79,2,224.65
2023-10-01,2023-10-01,SMB,31,2026-05-01,14,5121.79,2,224.65
2023-10-01,2023-10-01,SMB,32,2026-06-01,14,5121.79,2,224.65
2023-10-01,2023-10-01,SMB,33,2026-07-01,14,5121.79,2,224.65
2023-10-01,2023-10-01,SMB,34,2026-08-01,14,5121.79,2,224.65
2023-11-01,2023-10-01,Enterprise,0,2023-11-01,2,7801.2,2,7801.2
2023-11-01,2023-10-01,Enterprise,1,2023-12-01,2,7801.2,2,7801.2
2023-11-01,2023-10-01,Enterprise,2,2024-01-01,2,7801.2,2,7801.2
2023-11-01,2023-10-01,Enterprise,3,2024-02-01,2,7801.2,2,7801.2
2023-11-01,2023-10-01,Enterprise,4,2024-03-01,2,7801.2,2,7801.2
2023-11-01,2023-10-01,Enterprise,5,2024-04-01,2,7801.2,2,7801.2
2023-11-01,2023-10-01,Enterprise,6,2024-05-01,2,7801.2,2,7801.2
2023-11-01,2023-10-01,Enterprise,7,2024-06-01,2,7801.2,2,7801.2
2023-11-01,2023-10-01,Enterprise,8,2024-07-01,2,7801.2,2,7801.2
2023-11-01,2023-10-01,Enterprise,9,2024-08-01,2,7801.2,2,8083.2
2023-11-01,2023-10-01,Enterprise,10,2024-09-01,2,7801.2,2,8083.2
2023-11-01,2023-10-01,Enterprise,11,2024-10-01,2,7801.2,2,8083.2
2023-11-01,2023-10-01,Enterprise,12,2024-11-01,2,7801.2,2,8083.2
2023-11-01,2023-10-01,Enterprise,13,2024-12-01,2,7801.2,2,8083.2
2023-11-01,2023-10-01,Enterprise,14,2025-01-01,2,7801.2,2,8083.2
2023-11-01,2023-10-01,Enterprise,15,2025-02-01,2,7801.2,2,8083.2
2023-11-01,2023-10-01,Enterprise,16,2025-03-01,2,7801.2,2,9140.7
2023-11-01,2023-10-01,Enterprise,17,2025-04-01,2,7801.2,2,9140.7
2023-11-01,2023-10-01,Enterprise,18,2025-05-01,2,7801.2,2,9140.7
2023-11-01,2023-10-01,Enterprise,19,2025-06-01,2,7801.2,2,9140.7
2023-11-01,2023-10-01,Enterprise,20,2025-07-01,2,7801.2,2,9140.7
2023-11-01,2023-10-01,Enterprise,21,2025-08-01,2,7801.2,1,4628.7
2023-11-01,2023-10-01,Enterprise,22,2025-09-01,2,7801.2,1,3190.05
2023-11-01,2023-10-01,Enterprise,23,2025-10-01,2,7801.2,1,3190.05
2023-11-01,2023-10-01,Enterprise,24,2025-11-01,2,7801.2,1,3190.05
2023-11-01,2023-10-01,Enterprise,25,2025-12-01,2,7801.2,1,3190.05
2023-11-01,2023-10-01,Enterprise,26,2026-01-01,2,7801.2,1,3190.05
2023-11-01,2023-10-01,Enterprise,27,2026-02-01,2,7801.2,1,3190.05
2023-11-01,2023-10-01,Enterprise,28,2026-03-01,2,7801.2,1,3190.05
2023-11-01,2023-10-01,Enterprise,29,2026-04-01,2,7801.2,1,3190.05
2023-11-01,2023-10-01,Enterprise,30,2026-05-01,2,7801.2,1,4315.95
2023-11-01,2023-10-01,Enterprise,31,2026-06-01,2,7801.2,1,4315.95
2023-11-01,2023-10-01,Enterprise,32,2026-07-01,2,7801.2,1,4315.95
2023-11-01,2023-10-01,Enterprise,33,2026-08-01,2,7801.2,1,4315.95
2023-11-01,2023-10-01,Mid-Market,0,2023-11-01,5,21596.38,5,21596.38
2023-11-01,2023-10-01,Mid-Market,1,2023-12-01,5,21596.38,5,21596.38
2023-11-01,2023-10-01,Mid-Market,2,2024-01-01,5,21596.38,5,21596.38
2023-11-01,2023-10-01,Mid-Market,3,2024-02-01,5,21596.38,5,23844.65
2023-11-01,2023-10-01,Mid-Market,4,2024-03-01,5,21596.38,5,23844.65
2023-11-01,2023-10-01,Mid-Market,5,2024-04-01,5,21596.38,5,21524.75
2023-11-01,2023-10-01,Mid-Market,6,2024-05-01,5,21596.38,5,21806.68
2023-11-01,2023-10-01,Mid-Market,7,2024-06-01,5,21596.38,5,22600.33
2023-11-01,2023-10-01,Mid-Market,8,2024-07-01,5,21596.38,5,22772.59
2023-11-01,2023-10-01,Mid-Market,9,2024-08-01,5,21596.38,5,27196.62
2023-11-01,2023-10-01,Mid-Market,10,2024-09-01,5,21596.38,5,29128.63
2023-11-01,2023-10-01,Mid-Market,11,2024-10-01,5,21596.38,5,30506.61
2023-11-01,2023-10-01,Mid-Market,12,2024-11-01,5,21596.38,5,30506.61
2023-11-01,2023-10-01,Mid-Market,13,2024-12-01,5,21596.38,5,31667.01
2023-11-01,2023-10-01,Mid-Market,14,2025-01-01,5,21596.38,5,31667.01
2023-11-01,2023-10-01,Mid-Market,15,2025-02-01,5,21596.38,4,14768.68
2023-11-01,2023-10-01,Mid-Market,16,2025-03-01,5,21596.38,4,14682.55
2023-11-01,2023-10-01,Mid-Market,17,2025-04-01,5,21596.38,4,14682.55
2023-11-01,2023-10-01,Mid-Market,18,2025-05-01,5,21596.38,4,13536.79
2023-11-01,2023-10-01,Mid-Market,19,2025-06-01,5,21596.38,4,13536.79
2023-11-01,2023-10-01,Mid-Market,20,2025-07-01,5,21596.38,4,13536.79
2023-11-01,2023-10-01,Mid-Market,21,2025-08-01,5,21596.38,4,13536.79
2023-11-01,2023-10-01,Mid-Market,22,2025-09-01,5,21596.38,4,13964.14
2023-11-01,2023-10-01,Mid-Market,23,2025-10-01,5,21596.38,4,13964.14
2023-11-01,2023-10-01,Mid-Market,24,2025-11-01,5,21596.38,4,14326.61
2023-11-01,2023-10-01,Mid-Market,25,2025-12-01,5,21596.38,4,14326.61
2023-11-01,2023-10-01,Mid-Market,26,2026-01-01,5,21596.38,4,14326.61
2023-11-01,2023-10-01,Mid-Market,27,2026-02-01,5,21596.38,4,14326.61
2023-11-01,2023-10-01,Mid-Market,28,2026-03-01,5,21596.38,4,14326.61
2023-11-01,2023-10-01,Mid-Market,29,2026-04-01,5,21596.38,4,12324.17
2023-11-01,2023-10-01,Mid-Market,30,2026-05-01,5,21596.38,4,12324.17
2023-11-01,2023-10-01,Mid-Market,31,2026-06-01,5,21596.38,4,12324.17
2023-11-01,2023-10-01,Mid-Market,32,2026-07-01,5,21596.38,4,12324.17
2023-11-01,2023-10-01,Mid-Market,33,2026-08-01,5,21596.38,4,12324.17
2023-11-01,2023-10-01,SMB,0,2023-11-01,17,9647.18,17,9647.18
2023-11-01,2023-10-01,SMB,1,2023-12-01,17,9647.18,16,9347.58
2023-11-01,2023-10-01,SMB,2,2024-01-01,17,9647.18,16,9347.58
2023-11-01,2023-10-01,SMB,3,2024-02-01,17,9647.18,16,9142.94
2023-11-01,2023-10-01,SMB,4,2024-03-01,17,9647.18,16,9261.81
2023-11-01,2023-10-01,SMB,5,2024-04-01,17,9647.18,16,9304.21
2023-11-01,2023-10-01,SMB,6,2024-05-01,17,9647.18,16,9574.21
2023-11-01,2023-10-01,SMB,7,2024-06-01,17,9647.18,14,7507.56
2023-11-01,2023-10-01,SMB,8,2024-07-01,17,9647.18,14,7531.04
2023-11-01,2023-10-01,SMB,9,2024-08-01,17,9647.18,14,7435.84
2023-11-01,2023-10-01,SMB,10,2024-09-01,17,9647.18,13,7143.74
2023-11-01,2023-10-01,SMB,11,2024-10-01,17,9647.18,11,5911.89
2023-11-01,2023-10-01,SMB,12,2024-11-01,17,9647.18,10,3840.99
2023-11-01,2023-10-01,SMB,13,2024-12-01,17,9647.18,10,3688.19
2023-11-01,2023-10-01,SMB,14,2025-01-01,17,9647.18,9,3506.09
2023-11-01,2023-10-01,SMB,15,2025-02-01,17,9647.18,9,3506.09
2023-11-01,2023-10-01,SMB,16,2025-03-01,17,9647.18,7,3242.24
2023-11-01,2023-10-01,SMB,17,2025-04-01,17,9647.18,7,3355.96
2023-11-01,2023-10-01,SMB,18,2025-05-01,17,9647.18,7,3379.76
2023-11-01,2023-10-01,SMB,19,2025-06-01,17,9647.18,7,3254.47
2023-11-01,2023-10-01,SMB,20,2025-07-01,17,9647.18,7,3325.8
2023-11-01,2023-10-01,SMB,21,2025-08-01,17,9647.18,7,3368.2
2023-11-01,2023-10-01,SMB,22,2025-09-01,17,9647.18,7,3633.07
2023-11-01,2023-10-01,SMB,23,2025-10-01,17,9647.18,7,4300.84
2023-11-01,2023-10-01,SMB,24,2025-11-01,17,9647.18,6,3096.78
2023-11-01,2023-10-01,SMB,25,2025-12-01,17,9647.18,6,3096.78
2023-11-01,2023-10-01,SMB,26,2026-01-01,17,9647.18,6,3234.18
2023-11-01,2023-10-01,SMB,27,2026-02-01,17,9647.18,6,3234.18
2023-11-01,2023-10-01,SMB,28,2026-03-01,17,9647.18,6,3234.18
2023-11-01,2023-10-01,SMB,29,2026-04-01,17,9647.18,6,3305.58
2023-11-01,2023-10-01,SMB,30,2026-05-01,17,9647.18,6,3305.58
2023-11-01,2023-10-01,SMB,31,2026-06-01,17,9647.18,6,3305.58
2023-11-01,2023-10-01,SMB,32,2026-07-01,17,9647.18,6,3305.58
2023-11-01,2023-10-01,SMB,33,2026-08-01,17,9647.18,6,3305.58
2023-12-01,2023-10-01,Enterprise,0,2023-12-01,1,38104.0,1,38104.0
2023-12-01,2023-10-01,Enterprise,1,2024-01-01,1,38104.0,1,40392.0
2023-12-01,2023-10-01,Enterprise,2,2024-02-01,1,38104.0,1,40392.0
2023-12-01,2023-10-01,Enterprise,3,2024-03-01,1,38104.0,1,40392.0
2023-12-01,2023-10-01,Enterprise,4,2024-04-01,1,38104.0,1,40392.0
2023-12-01,2023-10-01,Enterprise,5,2024-05-01,1,38104.0,1,42944.0
2023-12-01,2023-10-01,Enterprise,6,2024-06-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,7,2024-07-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,8,2024-08-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,9,2024-09-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,10,2024-10-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,11,2024-11-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,12,2024-12-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,13,2025-01-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,14,2025-02-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,15,2025-03-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,16,2025-04-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,17,2025-05-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,18,2025-06-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,19,2025-07-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,20,2025-08-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,21,2025-09-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,22,2025-10-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,23,2025-11-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,24,2025-12-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,25,2026-01-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,26,2026-02-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,27,2026-03-01,1,38104.0,1,56320.0
2023-12-01,2023-10-01,Enterprise,28,2026-04-01,1,38104.0,1,71104.0
2023-12-01,2023-10-01,Enterprise,29,2026-05-01,1,38104.0,1,71104.0
2023-12-01,2023-10-01,Enterprise,30,2026-06-01,1,38104.0,1,71104.0
2023-12-01,2023-10-01,Enterprise,31,2026-07-01,1,38104.0,1,71104.0
2023-12-01,2023-10-01,Enterprise,32,2026-08-01,1,38104.0,1,71104.0
2023-12-01,2023-10-01,Mid-Market,0,2023-12-01,12,38288.49,12,38288.49
2023-12-01,2023-10-01,Mid-Market,1,2024-01-01,12,38288.49,12,37780.32
2023-12-01,2023-10-01,Mid-Market,2,2024-02-01,12,38288.49,11,35848.47
2023-12-01,2023-10-01,Mid-Market,3,2024-03-01,12,38288.49,11,35848.47
2023-12-01,2023-10-01,Mid-Market,4,2024-04-01,12,38288.49,11,35616.6
2023-12-01,2023-10-01,Mid-Market,5,2024-05-01,12,38288.49,11,33925.2
2023-12-01,2023-10-01,Mid-Market,6,2024-06-01,12,38288.49,11,34052.78
2023-12-01,2023-10-01,Mid-Market,7,2024-07-01,12,38288.49,11,34052.78
2023-12-01,2023-10-01,Mid-Market,8,2024-08-01,12,38288.49,11,35865.67
2023-12-01,2023-10-01,Mid-Market,9,2024-09-01,12,38288.49,11,37407.66
2023-12-01,2023-10-01,Mid-Market,10,2024-10-01,12,38288.49,11,37109.99
2023-12-01,2023-10-01,Mid-Market,11,2024-11-01,12,38288.49,11,39721.94
2023-12-01,2023-10-01,Mid-Market,12,2024-12-01,12,38288.49,8,28283.69
2023-12-01,2023-10-01,Mid-Market,13,2025-01-01,12,38288.49,8,25545.06
2023-12-01,2023-10-01,Mid-Market,14,2025-02-01,12,38288.49,8,29887.56
2023-12-01,2023-10-01,Mid-Market,15,2025-03-01,12,38288.49,8,31896.96
2023-12-01,2023-10-01,Mid-Market,16,2025-04-01,12,38288.49,8,31896.96
2023-12-01,2023-10-01,Mid-Market,17,2025-05-01,12,38288.49,7,25754.84
2023-12-01,2023-10-01,Mid-Market,18,2025-06-01,12,38288.49,7,26286.5
2023-12-01,2023-10-01,Mid-Market,19,2025-07-01,12,38288.49,7,26761.7
2023-12-01,2023-10-01,Mid-Market,20,2025-08-01,12,38288.49,7,25932.8
2023-12-01,2023-10-01,Mid-Market,21,2025-09-01,12,38288.49,7,29100.5
2023-12-01,2023-10-01,Mid-Market,22,2025-10-01,12,38288.49,7,29100.5
2023-12-01,2023-10-01,Mid-Market,23,2025-11-01,12,38288.49,7,30266.9
2023-12-01,2023-10-01,Mid-Market,24,2025-12-01,12,38288.49,7,30286.55
2023-12-01,2023-10-01,Mid-Market,25,2026-01-01,12,38288.49,6,32317.9
2023-12-01,2023-10-01,Mid-Market,26,2026-02-01,12,38288.49,6,36508.3
2023-12-01,2023-10-01,Mid-Market,27,2026-03-01,12,38288.49,6,41046.7
2023-12-01,2023-10-01,Mid-Market,28,2026-04-01,12,38288.49,6,41046.7
2023-12-01,2023-10-01,Mid-Market,29,2026-05-01,12,38288.49,6,43974.7
2023-12-01,2023-10-01,Mid-Market,30,2026-06-01,12,38288.49,6,43974.7
2023-12-01,2023-10-01,Mid-Market,31,2026-07-01,12,38288.49,6,44513.48
2023-12-01,2023-10-01,Mid-Market,32,2026-08-01,12,38288.49,6,44513.48
2023-12-01,2023-10-01,SMB,0,2023-12-01,14,5504.38,14,5504.38
2023-12-01,2023-10-01,SMB,1,2024-01-01,14,5504.38,12,5408.54
2023-12-01,2023-10-01,SMB,2,2024-02-01,14,5504.38,10,4023.51
2023-12-01,2023-10-01,SMB,3,2024-03-01,14,5504.38,10,4023.51
2023-12-01,2023-10-01,SMB,4,2024-04-01,14,5504.38,9,3818.98
2023-12-01,2023-10-01,SMB,5,2024-05-01,14,5504.38,8,3719.08
2023-12-01,2023-10-01,SMB,6,2024-06-01,14,5504.38,8,3742.1
2023-12-01,2023-10-01,SMB,7,2024-07-01,14,5504.38,8,3717.1
2023-12-01,2023-10-01,SMB,8,2024-08-01,14,5504.38,8,3900.1
2023-12-01,2023-10-01,SMB,9,2024-09-01,14,5504.38,8,3990.1
2023-12-01,2023-10-01,SMB,10,2024-10-01,14,5504.38,8,3990.1
2023-12-01,2023-10-01,SMB,11,2024-11-01,14,5504.38,8,4034.05
2023-12-01,2023-10-01,SMB,12,2024-12-01,14,5504.38,7,3979.77
2023-12-01,2023-10-01,SMB,13,2025-01-01,14,5504.38,7,3523.87
2023-12-01,2023-10-01,SMB,14,2025-02-01,14,5504.38,7,3523.87
2023-12-01,2023-10-01,SMB,15,2025-03-01,14,5504.38,7,3588.87
2023-12-01,2023-10-01,SMB,16,2025-04-01,14,5504.38,7,3925.61
2023-12-01,2023-10-01,SMB,17,2025-05-01,14,5504.38,7,3925.61
2023-12-01,2023-10-01,SMB,18,2025-06-01,14,5504.38,7,4105.61
2023-12-01,2023-10-01,SMB,19,2025-07-01,14,5504.38,7,4402.97
2023-12-01,2023-10-01,SMB,20,2025-08-01,14,5504.38,7,4402.97
2023-12-01,2023-10-01,SMB,21,2025-09-01,14,5504.38,7,4402.97
2023-12-01,2023-10-01,SMB,22,2025-10-01,14,5504.38,7,4402.97
2023-12-01,2023-10-01,SMB,23,2025-11-01,14,5504.38,7,4657.85
2023-12-01,2023-10-01,SMB,24,2025-12-01,14,5504.38,7,4657.85
2023-12-01,2023-10-01,SMB,25,2026-01-01,14,5504.38,7,4607.85
2023-12-01,2023-10-01,SMB,26,2026-02-01,14,5504.38,7,4607.85
2023-12-01,2023-10-01,SMB,27,2026-03-01,14,5504.38,7,4967.85
2023-12-01,2023-10-01,SMB,28,2026-04-01,14,5504.38,6,3617.85
2023-12-01,2023-10-01,SMB,29,2026-05-01,14,5504.38,6,3347.85
2023-12-01,2023-10-01,SMB,30,2026-06-01,14,5504.38,6,3392.85
2023-12-01,2023-10-01,SMB,31,2026-07-01,14,5504.38,6,3662.85
2023-12-01,2023-10-01,SMB,32,2026-08-01,14,5504.38,6,3662.85
2024-01-01,2024-01-01,Enterprise,0,2024-01-01,1,5036.02,1,5036.02
2024-01-01,2024-01-01,Enterprise,1,2024-02-01,1,5036.02,1,5036.02
2024-01-01,2024-01-01,Enterprise,2,2024-03-01,1,5036.02,1,5036.02
2024-01-01,2024-01-01,Enterprise,3,2024-04-01,1,5036.02,1,5036.02
